col_1,col_2,col_3,col_4,division
,United States Senator - Democrat,Representative In The General Assembly 198th District - Democrat,,All
,Bob Casey Jr,Rosita C Youngblood,Bernard A Williams,All
Bob Casey Jr,329,"3,951","1,777",All
Rosita C Youngblood,,388,0,All
Bernard A Williams,,,196,All
Total,"6,057","4,339","1,973",All
