col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,All
,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Erica Vanstone,Richard Lombardo,Catherine Bartch,Frank T Brzozowski,Marnie Aument Loughrey,Billy Cortes,Brendan F Boyle,Michele Lawrence,All
Mona Getzes Cohen,0,22,27,17,17,15,11,10,9,22,24,All
James Harrity,,0,23,17,16,13,12,10,10,19,13,All
Meagan Ingerson,,,0,17,16,14,11,10,9,16,16,All
Erica Vanstone,,,,0,18,17,13,11,11,11,9,All
Richard Lombardo,,,,,0,14,13,11,10,11,9,All
Catherine Bartch,,,,,,0,10,10,9,11,7,All
Frank T Brzozowski,,,,,,,0,6,9,11,4,All
Marnie Aument Loughrey,,,,,,,,0,5,6,7,All
Billy Cortes,,,,,,,,,0,9,3,All
Brendan F Boyle,,,,,,,,,,3,0,All
Michele Lawrence,,,,,,,,,,,0,All
Total,46,33,32,21,21,18,16,13,12,35,27,All
,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,1
,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Erica Vanstone,Richard Lombardo,Frank T Brzozowski,Catherine Bartch,Billy Cortes,Marnie Aument Loughrey,Brendan F Boyle,Michele Lawrence,1
Mona Getzes Cohen,0,14,17,11,11,9,9,7,6,15,13,1
James Harrity,,0,14,11,11,10,7,8,5,11,7,1
Meagan Ingerson,,,0,11,11,9,8,7,6,10,9,1
Erica Vanstone,,,,0,12,10,10,8,6,8,5,1
Richard Lombardo,,,,,0,10,8,8,7,8,5,1
Frank T Brzozowski,,,,,,0,7,7,5,9,3,1
Catherine Bartch,,,,,,,0,6,5,8,3,1
Billy Cortes,,,,,,,,0,3,7,2,1
Marnie Aument Loughrey,,,,,,,,,0,4,4,1
Brendan F Boyle,,,,,,,,,,1,0,1
Michele Lawrence,,,,,,,,,,,0,1
Total,28,19,19,14,14,13,11,9,8,21,13,1
,Member Of The Democratic State Committee 2nd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,2
,Mona Getzes Cohen,James Harrity,Meagan Ingerson,Catherine Bartch,Erica Vanstone,Richard Lombardo,Marnie Aument Loughrey,Billy Cortes,Frank T Brzozowski,Brendan F Boyle,Michele Lawrence,2
Mona Getzes Cohen,0,8,10,6,6,6,4,2,2,7,11,2
James Harrity,,0,9,6,6,5,5,2,2,8,6,2
Meagan Ingerson,,,0,6,6,5,4,2,2,6,7,2
Catherine Bartch,,,,0,7,6,5,3,3,3,4,2
Erica Vanstone,,,,,0,6,5,3,3,3,4,2
Richard Lombardo,,,,,,0,4,2,3,3,4,2
Marnie Aument Loughrey,,,,,,,0,2,1,2,3,2
Billy Cortes,,,,,,,,0,2,2,1,2
Frank T Brzozowski,,,,,,,,,0,2,1,2
Brendan F Boyle,,,,,,,,,,2,0,2
Michele Lawrence,,,,,,,,,,,0,2
Total,18,14,13,7,7,7,5,3,3,14,14,2
