col_1,col_2,col_3,col_4,col_5,division
,Member Of The Republican State Committee 1st Congressional District,,,,All
,Maria Digiorgio Mccolgan,Christopher M Vogler,Michael A Cibik,Theresa A Dintino,All
Maria Digiorgio Mccolgan,43,105,105,98,All
Christopher M Vogler,,20,106,96,All
Michael A Cibik,,,15,97,All
Theresa A Dintino,,,,11,All
Total,154,130,126,113,All
,Member Of The Republican State Committee 1st Congressional District,,,,1
,Christopher M Vogler,Maria Digiorgio Mccolgan,Michael A Cibik,Theresa A Dintino,1
Christopher M Vogler,0,1,1,1,1
Maria Digiorgio Mccolgan,,0,1,1,1
Michael A Cibik,,,0,1,1
Theresa A Dintino,,,,0,1
Total,1,1,1,1,1
,Member Of The Republican State Committee 1st Congressional District,,,,2
,Maria Digiorgio Mccolgan,Christopher M Vogler,Michael A Cibik,Theresa A Dintino,2
Maria Digiorgio Mccolgan,3,2,2,2,2
Christopher M Vogler,,0,3,2,2
Michael A Cibik,,,0,2,2
Theresa A Dintino,,,,0,2
Total,5,3,3,2,2
,Member Of The Republican State Committee 1st Congressional District,,,,3
,Maria Digiorgio Mccolgan,Christopher M Vogler,Michael A Cibik,Theresa A Dintino,3
Maria Digiorgio Mccolgan,2,1,1,1,3
Christopher M Vogler,,1,1,1,3
Michael A Cibik,,,0,1,3
Theresa A Dintino,,,,0,3
Total,3,2,1,1,3
,Member Of The Republican State Committee 1st Congressional District,,,,4
,Maria Digiorgio Mccolgan,Theresa A Dintino,Michael A Cibik,Christopher M Vogler,4
Maria Digiorgio Mccolgan,3,3,4,3,4
Theresa A Dintino,,2,3,3,4
Michael A Cibik,,,0,3,4
Christopher M Vogler,,,,0,4
Total,7,5,4,3,4
,Member Of The Republican State Committee 1st Congressional District,,,,5
,Maria Digiorgio Mccolgan,Christopher M Vogler,Theresa A Dintino,Michael A Cibik,5
Maria Digiorgio Mccolgan,1,1,0,0,5
Christopher M Vogler,,0,0,0,5
Theresa A Dintino,,,1,0,5
Michael A Cibik,,,,0,5
Total,2,1,1,0,5
,Member Of The Republican State Committee 1st Congressional District,,,,6
,Maria Digiorgio Mccolgan,Christopher M Vogler,Michael A Cibik,Theresa A Dintino,6
Maria Digiorgio Mccolgan,1,4,4,4,6
Christopher M Vogler,,0,4,4,6
Michael A Cibik,,,0,4,6
Theresa A Dintino,,,,0,6
Total,5,4,4,4,6
,Member Of The Republican State Committee 1st Congressional District,,,,7
,Maria Digiorgio Mccolgan,Michael A Cibik,Christopher M Vogler,Theresa A Dintino,7
Maria Digiorgio Mccolgan,3,7,7,7,7
Michael A Cibik,,2,7,7,7
Christopher M Vogler,,,0,7,7
Theresa A Dintino,,,,0,7
Total,10,9,7,7,7
,Member Of The Republican State Committee 1st Congressional District,,,,8
