col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Member Of The Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,Representative In The General Assembly 188th District - Democrat,,,All
,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Rebecca Poyourow,Dewayne Drummond,Linda Norris,Ken Washington,Liam G Boyle,Joe Khan,Kevin Bundy,Nat Lownes,Jacque Whaumbush,John Brady,James R Roebuck,Diane Settles,Jeff Curry,All
Kathryn S Huggins,0,69,62,66,57,56,45,39,30,34,32,22,16,46,39,24,All
Monica Maria Djerassi,,0,61,62,38,51,29,27,32,22,23,25,14,35,31,19,All
Lisa Rhodes,,,0,54,37,58,29,22,29,18,23,24,15,34,30,16,All
Rebecca Poyourow,,,,1,37,48,26,18,25,15,23,25,11,35,26,17,All
Dewayne Drummond,,,,,0,28,38,34,22,26,18,15,12,28,24,16,All
Linda Norris,,,,,,0,23,17,22,13,20,20,11,26,24,16,All
Ken Washington,,,,,,,0,32,13,29,15,11,7,31,18,11,All
Liam G Boyle,,,,,,,,0,13,26,11,5,9,23,15,13,All
Joe Khan,,,,,,,,,0,14,10,11,9,20,14,9,All
Kevin Bundy,,,,,,,,,,0,12,4,9,21,12,10,All
Nat Lownes,,,,,,,,,,,0,9,4,15,13,6,All
Jacque Whaumbush,,,,,,,,,,,,1,5,13,11,7,All
John Brady,,,,,,,,,,,,,0,12,4,7,All
James R Roebuck,,,,,,,,,,,,,,28,0,0,All
Diane Settles,,,,,,,,,,,,,,,6,0,All
Jeff Curry,,,,,,,,,,,,,,,,10,All
Total,109,85,80,79,68,66,60,51,43,43,34,32,23,96,56,43,All
,Member Of The Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,Representative In The General Assembly 188th District - Democrat,,,3
,Kathryn S Huggins,Monica Maria Djerassi,Rebecca Poyourow,Linda Norris,Lisa Rhodes,Nat Lownes,Dewayne Drummond,Joe Khan,Jacque Whaumbush,Ken Washington,Liam G Boyle,John Brady,Kevin Bundy,Diane Settles,James R Roebuck,Jeff Curry,3
Kathryn S Huggins,0,6,6,5,5,3,2,1,1,1,0,0,0,6,2,0,3
Monica Maria Djerassi,,0,7,6,6,3,2,2,1,1,0,0,0,6,0,1,3
Rebecca Poyourow,,,0,6,6,3,2,2,1,1,0,0,0,6,0,1,3
Linda Norris,,,,0,6,3,2,2,1,1,0,0,0,5,0,1,3
Lisa Rhodes,,,,,0,3,2,2,1,1,0,0,0,5,0,1,3
Nat Lownes,,,,,,0,2,0,0,1,0,0,0,3,0,0,3
Dewayne Drummond,,,,,,,0,0,0,0,0,0,0,2,0,0,3
Joe Khan,,,,,,,,0,1,0,0,0,0,1,0,1,3
Jacque Whaumbush,,,,,,,,,0,0,0,0,0,1,0,0,3
Ken Washington,,,,,,,,,,0,0,0,0,1,0,0,3
Liam G Boyle,,,,,,,,,,,0,0,0,0,0,1,3
John Brady,,,,,,,,,,,,0,0,0,0,0,3
Kevin Bundy,,,,,,,,,,,,,0,0,0,0,3
Diane Settles,,,,,,,,,,,,,,1,0,0,3
James R Roebuck,,,,,,,,,,,,,,,5,0,3
Jeff Curry,,,,,,,,,,,,,,,,0,3
Total,8,7,7,6,6,3,2,2,1,1,1,0,0,7,7,2,3
,Member Of The Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,Representative In The General Assembly 188th District - Democrat,,,6
,Kathryn S Huggins,Ken Washington,Monica Maria Djerassi,Dewayne Drummond,Liam G Boyle,Lisa Rhodes,Rebecca Poyourow,Kevin Bundy,Linda Norris,Joe Khan,Nat Lownes,John Brady,Jacque Whaumbush,James R Roebuck,Diane Settles,Jeff Curry,6
Kathryn S Huggins,0,17,19,19,18,18,20,16,16,11,13,7,4,20,8,9,6
Ken Washington,,0,7,13,13,9,8,13,7,4,6,3,2,15,4,3,6
Monica Maria Djerassi,,,0,10,7,14,15,7,10,10,6,6,4,12,4,5,6
Dewayne Drummond,,,,0,13,7,8,11,5,7,6,4,1,11,5,4,6
Liam G Boyle,,,,,0,6,7,11,4,4,7,4,1,12,5,3,6
Lisa Rhodes,,,,,,0,15,5,13,7,6,5,4,14,2,4,6
Rebecca Poyourow,,,,,,,0,5,12,7,7,4,4,12,2,6,6
Kevin Bundy,,,,,,,,0,7,5,7,4,1,10,4,4,6
Linda Norris,,,,,,,,,0,6,7,3,4,8,3,6,6
Joe Khan,,,,,,,,,,0,4,2,1,5,3,5,6
Nat Lownes,,,,,,,,,,,0,3,3,7,2,4,6
John Brady,,,,,,,,,,,,0,1,6,0,3,6
Jacque Whaumbush,,,,,,,,,,,,,0,4,0,1,6
James R Roebuck,,,,,,,,,,,,,,8,0,0,6
Diane Settles,,,,,,,,,,,,,,,3,0,6
Jeff Curry,,,,,,,,,,,,,,,,3,6
Total,37,22,21,20,20,20,20,18,17,13,13,9,5,34,13,13,6
,Member Of The Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,Representative In The General Assembly 188th District - Democrat,,,11
,Monica Maria Djerassi,Rebecca Poyourow,Lisa Rhodes,Kathryn S Huggins,Joe Khan,Dewayne Drummond,Jacque Whaumbush,Linda Norris,Ken Washington,Nat Lownes,Kevin Bundy,John Brady,Liam G Boyle,Diane Settles,James R Roebuck,Jeff Curry,11
Monica Maria Djerassi,0,14,13,11,9,7,8,8,6,6,4,3,1,7,6,3,11
Rebecca Poyourow,,0,11,10,8,8,7,7,4,5,3,3,1,6,6,3,11
Lisa Rhodes,,,0,9,8,6,8,8,5,5,2,2,0,8,3,3,11
Kathryn S Huggins,,,,0,6,5,4,6,6,5,3,2,1,5,5,2,11
Joe Khan,,,,,0,4,6,4,2,4,3,2,0,4,5,1,11
Dewayne Drummond,,,,,,0,3,3,3,2,2,1,1,3,3,2,11
Jacque Whaumbush,,,,,,,0,5,2,3,1,1,0,4,2,2,11
Linda Norris,,,,,,,,0,3,1,0,2,0,4,2,2,11
Ken Washington,,,,,,,,,0,2,2,0,1,2,2,2,11
Nat Lownes,,,,,,,,,,0,2,1,0,4,2,0,11
Kevin Bundy,,,,,,,,,,,0,1,1,1,2,1,11
John Brady,,,,,,,,,,,,0,0,2,1,0,11
Liam G Boyle,,,,,,,,,,,,,0,0,1,1,11
Diane Settles,,,,,,,,,,,,,,1,0,0,11
James R Roebuck,,,,,,,,,,,,,,,0,0,11
Jeff Curry,,,,,,,,,,,,,,,,0,11
Total,16,15,14,12,10,8,8,8,6,6,4,3,2,9,7,4,11
,Representative In The General Assembly 188th District - Democrat,,,Member Of The Democratic State Committee 7th Senatorial District,,,,,,,,,,,,,13
,James R Roebuck,Jeff Curry,Diane Settles,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Dewayne Drummond,Linda Norris,Rebecca Poyourow,Ken Washington,Liam G Boyle,Kevin Bundy,Jacque Whaumbush,Joe Khan,John Brady,Nat Lownes,13
James R Roebuck,14,0,0,16,14,14,13,13,13,11,10,8,6,7,5,5,13
Jeff Curry,,6,0,10,6,8,6,6,6,5,5,3,3,1,3,2,13
Diane Settles,,,1,11,10,7,9,8,6,7,5,4,4,5,2,3,13
Kathryn S Huggins,,,,0,20,22,22,21,20,14,13,10,9,9,6,9,13
Lisa Rhodes,,,,,0,19,16,23,14,10,12,9,8,9,7,7,13
Monica Maria Djerassi,,,,,,0,13,20,16,10,13,7,8,7,4,7,13
Dewayne Drummond,,,,,,,0,14,13,18,14,10,10,9,6,7,13
Linda Norris,,,,,,,,0,16,9,11,4,7,8,6,7,13
Rebecca Poyourow,,,,,,,,,0,8,6,4,9,5,4,6,13
Ken Washington,,,,,,,,,,0,13,10,5,6,4,5,13
Liam G Boyle,,,,,,,,,,,0,9,3,8,4,4,13
Kevin Bundy,,,,,,,,,,,,0,1,5,4,3,13
Jacque Whaumbush,,,,,,,,,,,,,1,3,3,2,13
Joe Khan,,,,,,,,,,,,,,0,4,2,13
