col_1,col_2,col_3,col_4,division
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 152nd District - Democrat,All
,Brendan F Boyle,Michele Lawrence,Daryl Boling,All
Brendan F Boyle,66,0,200,All
Michele Lawrence,,16,33,All
Daryl Boling,,,10,All
Total,266,49,243,All
,Representative In The General Assembly 152nd District - Democrat,Representative In Congress 2nd District - Democrat,,16
,Daryl Boling,Brendan F Boyle,Michele Lawrence,16
Daryl Boling,1,20,5,16
Brendan F Boyle,,3,0,16
Michele Lawrence,,,0,16
Total,26,23,5,16
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 152nd District - Democrat,17
,Brendan F Boyle,Michele Lawrence,Daryl Boling,17
Brendan F Boyle,12,0,15,17
Michele Lawrence,,2,4,17
Daryl Boling,,,0,17
Total,27,6,19,17
,Representative In The General Assembly 152nd District - Democrat,Representative In Congress 2nd District - Democrat,,18
,Daryl Boling,Brendan F Boyle,Michele Lawrence,18
Daryl Boling,3,33,7,18
Brendan F Boyle,,8,0,18
Michele Lawrence,,,2,18
Total,43,41,9,18
,Representative In The General Assembly 152nd District - Democrat,Representative In Congress 2nd District - Democrat,,19
,Daryl Boling,Brendan F Boyle,Michele Lawrence,19
Daryl Boling,3,30,3,19
Brendan F Boyle,,2,0,19
Michele Lawrence,,,3,19
Total,36,32,6,19
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 152nd District - Democrat,20
,Brendan F Boyle,Michele Lawrence,Daryl Boling,20
Brendan F Boyle,14,0,36,20
Michele Lawrence,,2,9,20
Daryl Boling,,,1,20
Total,50,11,46,20
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 152nd District - Democrat,21
,Brendan F Boyle,Michele Lawrence,Daryl Boling,21
Brendan F Boyle,15,0,39,21
Michele Lawrence,,5,2,21
Daryl Boling,,,2,21
Total,54,7,43,21
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 152nd District - Democrat,24
,Brendan F Boyle,Michele Lawrence,Daryl Boling,24
Brendan F Boyle,12,0,27,24
Michele Lawrence,,2,3,24
Daryl Boling,,,0,24
Total,39,5,30,24
