col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,United States Senator - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,All
,Bob Casey Jr,Jaime Bouldin,David Rodriguez,Sharon Vaughn,Barbara Carroll,Humberto Perez,Latrice Y Bryant,Dustin Morris,Jonathan M Gary,Robert Taylor,All
Bob Casey Jr,332,697,650,625,625,613,607,502,479,470,All
Jaime Bouldin,,7,547,526,519,521,496,480,465,450,All
David Rodriguez,,,10,526,525,530,507,479,459,447,All
Sharon Vaughn,,,,6,581,502,544,489,466,457,All
Barbara Carroll,,,,,3,500,540,486,467,450,All
Humberto Perez,,,,,,6,471,459,440,427,All
Latrice Y Bryant,,,,,,,6,465,455,450,All
Dustin Morris,,,,,,,,1,452,443,All
Jonathan M Gary,,,,,,,,,1,443,All
Robert Taylor,,,,,,,,,,0,All
Total,"1,357",722,675,649,646,636,628,513,490,479,All
,United States Senator - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,8
,Bob Casey Jr,Latrice Y Bryant,Humberto Perez,Jaime Bouldin,David Rodriguez,Sharon Vaughn,Barbara Carroll,Dustin Morris,Jonathan M Gary,Robert Taylor,8
Bob Casey Jr,19,57,55,52,51,50,50,39,39,37,8
Latrice Y Bryant,,0,47,44,47,48,48,39,40,37,8
Humberto Perez,,,0,47,49,45,44,38,38,37,8
Jaime Bouldin,,,,2,48,42,42,38,40,37,8
David Rodriguez,,,,,0,45,44,38,39,36,8
Sharon Vaughn,,,,,,0,48,39,39,36,8
Barbara Carroll,,,,,,,0,39,39,37,8
Dustin Morris,,,,,,,,0,37,36,8
Jonathan M Gary,,,,,,,,,0,36,8
Robert Taylor,,,,,,,,,,0,8
Total,93,59,56,55,53,51,50,40,40,37,8
,United States Senator - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,11
,Bob Casey Jr,Jaime Bouldin,Humberto Perez,Barbara Carroll,David Rodriguez,Sharon Vaughn,Dustin Morris,Latrice Y Bryant,Jonathan M Gary,Robert Taylor,11
Bob Casey Jr,58,74,71,62,62,61,49,48,45,44,11
Jaime Bouldin,,0,57,51,54,52,47,41,43,44,11
Humberto Perez,,,2,53,57,53,45,43,42,42,11
Barbara Carroll,,,,0,50,57,47,44,45,43,11
David Rodriguez,,,,,0,48,45,40,41,41,11
Sharon Vaughn,,,,,,0,46,44,43,42,11
Dustin Morris,,,,,,,0,39,43,42,11
Latrice Y Bryant,,,,,,,,0,35,35,11
Jonathan M Gary,,,,,,,,,0,41,11
Robert Taylor,,,,,,,,,,0,11
Total,168,78,76,64,64,63,50,49,45,45,11
,United States Senator - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,14
,Bob Casey Jr,Jaime Bouldin,Barbara Carroll,David Rodriguez,Humberto Perez,Latrice Y Bryant,Sharon Vaughn,Robert Taylor,Dustin Morris,Jonathan M Gary,14
Bob Casey Jr,7,31,29,29,27,24,25,21,19,19,14
Jaime Bouldin,,3,17,20,21,17,18,17,18,16,14
Barbara Carroll,,,1,20,19,19,22,18,18,17,14
David Rodriguez,,,,1,21,20,21,18,19,17,14
Humberto Perez,,,,,0,18,19,18,19,18,14
Latrice Y Bryant,,,,,,3,21,19,18,18,14
Sharon Vaughn,,,,,,,1,19,19,17,14
Robert Taylor,,,,,,,,0,18,18,14
Dustin Morris,,,,,,,,,0,17,14
Jonathan M Gary,,,,,,,,,,0,14
Total,65,34,30,30,27,27,26,21,19,19,14
,United States Senator - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,15
,Bob Casey Jr,David Rodriguez,Jaime Bouldin,Sharon Vaughn,Humberto Perez,Barbara Carroll,Dustin Morris,Latrice Y Bryant,Jonathan M Gary,Robert Taylor,15
Bob Casey Jr,28,53,55,48,46,46,38,35,33,27,15
David Rodriguez,,2,40,35,38,36,33,31,31,27,15
Jaime Bouldin,,,0,37,37,38,34,31,32,27,15
Sharon Vaughn,,,,2,35,44,34,35,31,27,15
Humberto Perez,,,,,2,36,33,30,30,25,15
Barbara Carroll,,,,,,0,35,36,32,27,15
Dustin Morris,,,,,,,0,31,33,27,15
Latrice Y Bryant,,,,,,,,0,30,27,15
Jonathan M Gary,,,,,,,,,0,27,15
Robert Taylor,,,,,,,,,,0,15
Total,115,56,56,53,49,48,38,36,33,27,15
,United States Senator - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,16
,Bob Casey Jr,Sharon Vaughn,Barbara Carroll,Jaime Bouldin,Latrice Y Bryant,David Rodriguez,Humberto Perez,Dustin Morris,Jonathan M Gary,Robert Taylor,16
Bob Casey Jr,35,87,83,82,84,78,77,66,64,64,16
Sharon Vaughn,,0,83,77,81,76,75,69,64,65,16
Barbara Carroll,,,0,75,80,75,73,67,65,64,16
Jaime Bouldin,,,,0,75,71,69,66,64,63,16
Latrice Y Bryant,,,,,1,74,73,65,63,63,16
David Rodriguez,,,,,,0,74,66,63,63,16
Humberto Perez,,,,,,,1,66,62,63,16
Dustin Morris,,,,,,,,1,62,62,16
Jonathan M Gary,,,,,,,,,0,62,16
Robert Taylor,,,,,,,,,,0,16
Total,136,90,86,86,86,80,80,70,66,65,16
,United States Senator - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,17
,Bob Casey Jr,Sharon Vaughn,Jaime Bouldin,Latrice Y Bryant,David Rodriguez,Humberto Perez,Barbara Carroll,Dustin Morris,Jonathan M Gary,Robert Taylor,17
Bob Casey Jr,20,33,33,31,31,30,29,25,22,22,17
Sharon Vaughn,,1,26,26,27,25,25,25,22,22,17
Jaime Bouldin,,,0,22,24,24,22,23,20,21,17
Latrice Y Bryant,,,,0,24,24,24,24,23,22,17
David Rodriguez,,,,,0,23,24,23,21,20,17
Humberto Perez,,,,,,0,26,24,22,22,17
Barbara Carroll,,,,,,,0,24,22,21,17
Dustin Morris,,,,,,,,0,23,22,17
Jonathan M Gary,,,,,,,,,0,22,17
Robert Taylor,,,,,,,,,,0,17
Total,73,34,33,32,31,31,30,26,23,23,17
,United States Senator - Democrat,Member Of The Democratic State Committee 3rd Senatorial District,,,,,,,,,18
,Bob Casey Jr,Jaime Bouldin,David Rodriguez,Humberto Perez,Latrice Y Bryant,Barbara Carroll,Sharon Vaughn,Dustin Morris,Robert Taylor,Jonathan M Gary,18
Bob Casey Jr,11,37,33,31,31,29,26,25,25,24,18
Jaime Bouldin,,0,25,26,21,25,22,22,22,22,18
