col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,All
,Patty Pat Kozlowski,Michael A Cibik,Maria Digiorgio Mccolgan,Theresa A Dintino,Christopher M Vogler,All
Patty Pat Kozlowski,55,131,130,130,118,All
Michael A Cibik,,3,109,110,108,All
Maria Digiorgio Mccolgan,,,0,106,106,All
Theresa A Dintino,,,,0,102,All
Christopher M Vogler,,,,,3,All
Total,247,141,137,136,127,All
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,1
,Patty Pat Kozlowski,Christopher M Vogler,Theresa A Dintino,Michael A Cibik,Maria Digiorgio Mccolgan,1
Patty Pat Kozlowski,2,10,11,10,9,1
Christopher M Vogler,,1,8,8,9,1
Theresa A Dintino,,,0,9,8,1
Michael A Cibik,,,,0,8,1
Maria Digiorgio Mccolgan,,,,,0,1
Total,16,11,11,10,9,1
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,2
,Patty Pat Kozlowski,Theresa A Dintino,Christopher M Vogler,Maria Digiorgio Mccolgan,Michael A Cibik,2
Patty Pat Kozlowski,3,7,5,5,5,2
Theresa A Dintino,,0,5,5,5,2
Christopher M Vogler,,,0,5,5,2
Maria Digiorgio Mccolgan,,,,0,5,2
Michael A Cibik,,,,,0,2
Total,10,7,5,5,5,2
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,3
,Patty Pat Kozlowski,Maria Digiorgio Mccolgan,Theresa A Dintino,Christopher M Vogler,Michael A Cibik,3
Patty Pat Kozlowski,4,12,10,9,9,3
Maria Digiorgio Mccolgan,,0,12,12,12,3
Theresa A Dintino,,,0,12,12,3
Christopher M Vogler,,,,0,12,3
Michael A Cibik,,,,,0,3
Total,17,15,13,12,12,3
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,4
,Patty Pat Kozlowski,Maria Digiorgio Mccolgan,Christopher M Vogler,Theresa A Dintino,Michael A Cibik,4
Patty Pat Kozlowski,6,11,10,9,8,4
Maria Digiorgio Mccolgan,,0,8,8,8,4
Christopher M Vogler,,,0,6,6,4
Theresa A Dintino,,,,0,8,4
Michael A Cibik,,,,,0,4
Total,22,12,10,10,9,4
,Representative In The General Assembly 177th District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,5
,Patty Pat Kozlowski,Michael A Cibik,Theresa A Dintino,Christopher M Vogler,Maria Digiorgio Mccolgan,5
Patty Pat Kozlowski,11,19,16,13,14,5
