col_1,col_2,col_3,division
,Representative In Congress 3rd District - Republican,Representative In The General Assembly 181st District - Republican,All
,Bryan E Leib,Milton Street,All
Bryan E Leib,0,8,All
Milton Street,,0,All
Total,8,8,All
,Representative In Congress 3rd District - Republican,Representative In The General Assembly 181st District - Republican,1
,Bryan E Leib,Milton Street,1
Bryan E Leib,0,1,1
Milton Street,,0,1
Total,1,1,1
,Representative In Congress 3rd District - Republican,Representative In The General Assembly 181st District - Republican,3
,Bryan E Leib,Milton Street,3
Bryan E Leib,0,1,3
Milton Street,,0,3
Total,1,1,3
,Representative In Congress 3rd District - Republican,Representative In The General Assembly 181st District - Republican,4
,Bryan E Leib,Milton Street,4
Bryan E Leib,0,1,4
Milton Street,,0,4
Total,1,1,4
,Representative In Congress 3rd District - Republican,Representative In The General Assembly 181st District - Republican,6
,Bryan E Leib,Milton Street,6
Bryan E Leib,0,2,6
Milton Street,,0,6
Total,2,2,6
,Representative In Congress 3rd District - Republican,Representative In The General Assembly 181st District - Republican,11
,Bryan E Leib,Milton Street,11
Bryan E Leib,0,1,11
Milton Street,,0,11
Total,1,1,11
,Representative In Congress 3rd District - Republican,Representative In The General Assembly 181st District - Republican,12
,Bryan E Leib,Milton Street,12
Bryan E Leib,0,1,12
Milton Street,,0,12
Total,1,1,12
,Representative In Congress 3rd District - Republican,Representative In The General Assembly 181st District - Republican,14
,Bryan E Leib,Milton Street,14
Bryan E Leib,0,1,14
Milton Street,,0,14
Total,1,1,14
