col_1,col_2,col_3,division
,Representative In Congress 2nd District - Republican,Representative In The General Assembly 181st District - Republican,All
,David Torres,Milton Street,All
David Torres,0,6,All
Milton Street,,0,All
Total,6,6,All
,Representative In Congress 2nd District - Republican,Representative In The General Assembly 181st District - Republican,5
,David Torres,Milton Street,5
David Torres,0,3,5
Milton Street,,0,5
Total,3,3,5
,Representative In Congress 2nd District - Republican,Representative In The General Assembly 181st District - Republican,10
,David Torres,Milton Street,10
David Torres,0,3,10
Milton Street,,0,10
Total,3,3,10
