col_1,col_2,col_3,division
,United States Senator - Democrat,Representative In The General Assembly 174th District - Democrat,All
,Bob Casey Jr,Ed Neilson,All
Bob Casey Jr,127,"1,102",All
Ed Neilson,,91,All
Total,"1,229","1,193",All
,United States Senator - Democrat,Representative In The General Assembly 174th District - Democrat,2
,Bob Casey Jr,Ed Neilson,2
Bob Casey Jr,3,39,2
Ed Neilson,,1,2
Total,42,40,2
,Representative In The General Assembly 174th District - Democrat,United States Senator - Democrat,5
,Ed Neilson,Bob Casey Jr,5
Ed Neilson,4,29,5
Bob Casey Jr,,2,5
Total,33,31,5
,United States Senator - Democrat,Representative In The General Assembly 174th District - Democrat,6
,Bob Casey Jr,Ed Neilson,6
Bob Casey Jr,19,75,6
Ed Neilson,,9,6
Total,94,84,6
,Representative In The General Assembly 174th District - Democrat,United States Senator - Democrat,10
,Ed Neilson,Bob Casey Jr,10
Ed Neilson,4,43,10
Bob Casey Jr,,3,10
Total,47,46,10
,United States Senator - Democrat,Representative In The General Assembly 174th District - Democrat,11
,Bob Casey Jr,Ed Neilson,11
Bob Casey Jr,4,21,11
Ed Neilson,,0,11
Total,25,21,11
,United States Senator - Democrat,Representative In The General Assembly 174th District - Democrat,12
,Bob Casey Jr,Ed Neilson,12
Bob Casey Jr,6,40,12
Ed Neilson,,6,12
Total,46,46,12
,United States Senator - Democrat,Representative In The General Assembly 174th District - Democrat,16
,Bob Casey Jr,Ed Neilson,16
Bob Casey Jr,4,23,16
Ed Neilson,,3,16
Total,27,26,16
,United States Senator - Democrat,Representative In The General Assembly 174th District - Democrat,17
,Bob Casey Jr,Ed Neilson,17
Bob Casey Jr,2,30,17
Ed Neilson,,1,17
Total,32,31,17
,United States Senator - Democrat,Representative In The General Assembly 174th District - Democrat,18
,Bob Casey Jr,Ed Neilson,18
Bob Casey Jr,5,39,18
Ed Neilson,,4,18
Total,44,43,18
,Representative In The General Assembly 174th District - Democrat,United States Senator - Democrat,19
,Ed Neilson,Bob Casey Jr,19
Ed Neilson,5,50,19
Bob Casey Jr,,3,19
Total,55,53,19
,Representative In The General Assembly 174th District - Democrat,United States Senator - Democrat,20
,Ed Neilson,Bob Casey Jr,20
Ed Neilson,5,32,20
Bob Casey Jr,,2,20
Total,37,34,20
,Representative In The General Assembly 174th District - Democrat,United States Senator - Democrat,21
,Ed Neilson,Bob Casey Jr,21
Ed Neilson,3,31,21
Bob Casey Jr,,1,21
Total,34,32,21
,United States Senator - Democrat,Representative In The General Assembly 174th District - Democrat,22
,Bob Casey Jr,Ed Neilson,22
Bob Casey Jr,13,63,22
Ed Neilson,,5,22
Total,76,68,22
,United States Senator - Democrat,Representative In The General Assembly 174th District - Democrat,23
,Bob Casey Jr,Ed Neilson,23
Bob Casey Jr,7,35,23
Ed Neilson,,2,23
Total,42,37,23
,United States Senator - Democrat,Representative In The General Assembly 174th District - Democrat,24
,Bob Casey Jr,Ed Neilson,24
Bob Casey Jr,4,32,24
Ed Neilson,,1,24
Total,36,33,24
,Representative In The General Assembly 174th District - Democrat,United States Senator - Democrat,25
,Ed Neilson,Bob Casey Jr,25
Ed Neilson,5,51,25
Bob Casey Jr,,2,25
Total,56,53,25
,United States Senator - Democrat,Representative In The General Assembly 174th District - Democrat,26
,Bob Casey Jr,Ed Neilson,26
Bob Casey Jr,5,22,26
Ed Neilson,,4,26
Total,27,26,26
,United States Senator - Democrat,Representative In The General Assembly 174th District - Democrat,27
,Bob Casey Jr,Ed Neilson,27
Bob Casey Jr,2,32,27
Ed Neilson,,1,27
Total,34,33,27
,United States Senator - Democrat,Representative In The General Assembly 174th District - Democrat,28
,Bob Casey Jr,Ed Neilson,28
Bob Casey Jr,3,36,28
Ed Neilson,,0,28
Total,39,36,28
,United States Senator - Democrat,Representative In The General Assembly 174th District - Democrat,29
,Bob Casey Jr,Ed Neilson,29
Bob Casey Jr,10,47,29
Ed Neilson,,3,29
Total,57,50,29
,United States Senator - Democrat,Representative In The General Assembly 174th District - Democrat,30
,Bob Casey Jr,Ed Neilson,30
Bob Casey Jr,3,49,30
Ed Neilson,,1,30
Total,52,50,30
,United States Senator - Democrat,Representative In The General Assembly 174th District - Democrat,31
,Bob Casey Jr,Ed Neilson,31
Bob Casey Jr,5,45,31
Ed Neilson,,1,31
Total,50,46,31
,United States Senator - Democrat,Representative In The General Assembly 174th District - Democrat,35
,Bob Casey Jr,Ed Neilson,35
Bob Casey Jr,4,25,35
Ed Neilson,,2,35
Total,29,27,35
,Representative In The General Assembly 174th District - Democrat,United States Senator - Democrat,36
,Ed Neilson,Bob Casey Jr,36
Ed Neilson,4,43,36
Bob Casey Jr,,3,36
Total,47,46,36
,Representative In The General Assembly 174th District - Democrat,United States Senator - Democrat,37
,Ed Neilson,Bob Casey Jr,37
Ed Neilson,6,35,37
Bob Casey Jr,,3,37
Total,41,38,37
,Representative In The General Assembly 174th District - Democrat,United States Senator - Democrat,38
,Ed Neilson,Bob Casey Jr,38
Ed Neilson,7,44,38
Bob Casey Jr,,3,38
Total,51,47,38
,United States Senator - Democrat,Representative In The General Assembly 174th District - Democrat,39
,Bob Casey Jr,Ed Neilson,39
Bob Casey Jr,4,23,39
Ed Neilson,,1,39
Total,27,24,39
,Representative In The General Assembly 174th District - Democrat,United States Senator - Democrat,41
,Ed Neilson,Bob Casey Jr,41
Ed Neilson,3,68,41
Bob Casey Jr,,2,41
Total,71,70,41
