col_1,col_2,division
,Representative In The General Assembly 203rd District - Democrat,All
,Isabella Fitzgerald,All
Isabella Fitzgerald,"1,816",All
Total,"1,816",All
,Representative In The General Assembly 203rd District - Democrat,4
,Isabella Fitzgerald,4
Isabella Fitzgerald,34,4
Total,34,4
,Representative In The General Assembly 203rd District - Democrat,5
,Isabella Fitzgerald,5
Isabella Fitzgerald,50,5
Total,50,5
,Representative In The General Assembly 203rd District - Democrat,6
,Isabella Fitzgerald,6
Isabella Fitzgerald,124,6
Total,124,6
,Representative In The General Assembly 203rd District - Democrat,8
,Isabella Fitzgerald,8
Isabella Fitzgerald,52,8
Total,52,8
,Representative In The General Assembly 203rd District - Democrat,9
,Isabella Fitzgerald,9
Isabella Fitzgerald,53,9
Total,53,9
,Representative In The General Assembly 203rd District - Democrat,10
,Isabella Fitzgerald,10
Isabella Fitzgerald,40,10
Total,40,10
,Representative In The General Assembly 203rd District - Democrat,11
,Isabella Fitzgerald,11
Isabella Fitzgerald,49,11
Total,49,11
,Representative In The General Assembly 203rd District - Democrat,12
,Isabella Fitzgerald,12
Isabella Fitzgerald,35,12
Total,35,12
,Representative In The General Assembly 203rd District - Democrat,13
,Isabella Fitzgerald,13
Isabella Fitzgerald,45,13
Total,45,13
,Representative In The General Assembly 203rd District - Democrat,14
,Isabella Fitzgerald,14
Isabella Fitzgerald,62,14
Total,62,14
,Representative In The General Assembly 203rd District - Democrat,15
,Isabella Fitzgerald,15
Isabella Fitzgerald,60,15
Total,60,15
,Representative In The General Assembly 203rd District - Democrat,16
,Isabella Fitzgerald,16
Isabella Fitzgerald,52,16
Total,52,16
,Representative In The General Assembly 203rd District - Democrat,17
,Isabella Fitzgerald,17
Isabella Fitzgerald,91,17
Total,91,17
,Representative In The General Assembly 203rd District - Democrat,18
,Isabella Fitzgerald,18
Isabella Fitzgerald,64,18
Total,64,18
,Representative In The General Assembly 203rd District - Democrat,19
,Isabella Fitzgerald,19
Isabella Fitzgerald,84,19
Total,84,19
,Representative In The General Assembly 203rd District - Democrat,20
,Isabella Fitzgerald,20
Isabella Fitzgerald,96,20
Total,96,20
,Representative In The General Assembly 203rd District - Democrat,21
,Isabella Fitzgerald,21
Isabella Fitzgerald,148,21
Total,148,21
,Representative In The General Assembly 203rd District - Democrat,22
,Isabella Fitzgerald,22
Isabella Fitzgerald,94,22
Total,94,22
,Representative In The General Assembly 203rd District - Democrat,23
,Isabella Fitzgerald,23
Isabella Fitzgerald,122,23
Total,122,23
,Representative In The General Assembly 203rd District - Democrat,24
,Isabella Fitzgerald,24
Isabella Fitzgerald,63,24
Total,63,24
,Representative In The General Assembly 203rd District - Democrat,25
,Isabella Fitzgerald,25
Isabella Fitzgerald,102,25
Total,102,25
,Representative In The General Assembly 203rd District - Democrat,26
,Isabella Fitzgerald,26
Isabella Fitzgerald,87,26
Total,87,26
,Representative In The General Assembly 203rd District - Democrat,27
,Isabella Fitzgerald,27
Isabella Fitzgerald,104,27
Total,104,27
,Representative In The General Assembly 203rd District - Democrat,28
,Isabella Fitzgerald,28
Isabella Fitzgerald,105,28
Total,105,28
