col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,All
,Jaime Bouldin,David Rodriguez,Humberto Perez,Sharon Vaughn,Barbara Carroll,Latrice Y Bryant,Robert Taylor,Dustin Morris,Jonathan M Gary,Brendan F Boyle,Michele Lawrence,All
Jaime Bouldin,40,911,881,793,765,733,664,652,644,951,489,All
David Rodriguez,,11,871,740,728,695,643,648,625,680,371,All
Humberto Perez,,,11,716,706,686,643,638,613,641,351,All
Sharon Vaughn,,,,1,816,773,668,661,642,588,325,All
Barbara Carroll,,,,,8,743,652,656,626,575,299,All
Latrice Y Bryant,,,,,,2,647,628,630,531,285,All
Robert Taylor,,,,,,,0,610,605,444,243,All
Dustin Morris,,,,,,,,0,586,436,242,All
Jonathan M Gary,,,,,,,,,0,432,225,All
Brendan F Boyle,,,,,,,,,,275,0,All
Michele Lawrence,,,,,,,,,,,57,All
Total,"1,510","1,089","1,029",938,906,835,701,691,668,"1,504",680,All
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,1
,Jaime Bouldin,David Rodriguez,Barbara Carroll,Humberto Perez,Sharon Vaughn,Dustin Morris,Robert Taylor,Latrice Y Bryant,Jonathan M Gary,Brendan F Boyle,Michele Lawrence,1
Jaime Bouldin,1,24,23,20,24,21,20,20,19,18,16,1
David Rodriguez,,0,21,21,22,20,18,19,18,14,14,1
Barbara Carroll,,,1,19,22,19,18,19,18,12,10,1
Humberto Perez,,,,0,19,20,18,18,17,12,11,1
Sharon Vaughn,,,,,0,20,19,20,18,12,11,1
Dustin Morris,,,,,,0,19,19,18,11,11,1
Robert Taylor,,,,,,,0,16,16,11,11,1
Latrice Y Bryant,,,,,,,,1,18,10,9,1
Jonathan M Gary,,,,,,,,,0,10,9,1
Brendan F Boyle,,,,,,,,,,0,0,1
Michele Lawrence,,,,,,,,,,,1,1
Total,36,29,24,24,24,23,22,21,19,24,21,1
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,2
,Jaime Bouldin,David Rodriguez,Humberto Perez,Sharon Vaughn,Barbara Carroll,Latrice Y Bryant,Dustin Morris,Robert Taylor,Jonathan M Gary,Brendan F Boyle,Michele Lawrence,2
Jaime Bouldin,3,35,33,30,29,29,28,28,23,38,17,2
David Rodriguez,,0,34,28,28,28,28,27,23,22,17,2
Humberto Perez,,,0,28,28,28,27,27,23,19,16,2
Sharon Vaughn,,,,0,30,30,27,27,23,19,13,2
Barbara Carroll,,,,,1,30,27,27,23,18,12,2
Latrice Y Bryant,,,,,,0,27,27,23,17,12,2
Dustin Morris,,,,,,,0,26,22,16,12,2
Robert Taylor,,,,,,,,0,23,17,10,2
Jonathan M Gary,,,,,,,,,0,13,9,2
Brendan F Boyle,,,,,,,,,,9,0,2
Michele Lawrence,,,,,,,,,,,3,2
Total,60,41,37,33,32,30,29,28,23,56,24,2
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,3
,Jaime Bouldin,David Rodriguez,Humberto Perez,Sharon Vaughn,Barbara Carroll,Robert Taylor,Latrice Y Bryant,Jonathan M Gary,Dustin Morris,Brendan F Boyle,Michele Lawrence,3
Jaime Bouldin,0,22,22,18,17,17,17,17,15,25,16,3
David Rodriguez,,0,21,19,19,17,17,17,15,16,13,3
Humberto Perez,,,0,17,17,17,17,17,15,16,9,3
Sharon Vaughn,,,,0,22,16,16,16,16,13,9,3
Barbara Carroll,,,,,0,16,16,16,16,12,9,3
Robert Taylor,,,,,,0,16,17,14,12,7,3
Latrice Y Bryant,,,,,,,0,16,13,11,7,3
Jonathan M Gary,,,,,,,,0,14,11,6,3
Dustin Morris,,,,,,,,,0,9,7,3
Brendan F Boyle,,,,,,,,,,5,0,3
Michele Lawrence,,,,,,,,,,,2,3
Total,41,29,25,23,22,19,18,17,16,38,24,3
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,4
,Jaime Bouldin,David Rodriguez,Humberto Perez,Sharon Vaughn,Barbara Carroll,Jonathan M Gary,Dustin Morris,Latrice Y Bryant,Robert Taylor,Brendan F Boyle,Michele Lawrence,4
Jaime Bouldin,2,17,15,7,6,6,5,5,3,16,11,4
David Rodriguez,,1,15,5,6,3,5,5,3,12,9,4
Humberto Perez,,,0,7,7,3,5,5,3,10,8,4
Sharon Vaughn,,,,0,6,5,4,5,3,6,3,4
Barbara Carroll,,,,,0,3,4,5,3,6,2,4
Jonathan M Gary,,,,,,0,4,3,3,4,3,4
Dustin Morris,,,,,,,0,3,3,4,2,4
Latrice Y Bryant,,,,,,,,0,2,4,2,4
Robert Taylor,,,,,,,,,0,2,3,4
Brendan F Boyle,,,,,,,,,,2,0,4
Michele Lawrence,,,,,,,,,,,1,4
Total,29,22,18,9,8,7,6,6,5,22,16,4
,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,Representative In Congress 2nd District - Democrat,,5
,Jaime Bouldin,Humberto Perez,David Rodriguez,Barbara Carroll,Sharon Vaughn,Latrice Y Bryant,Robert Taylor,Dustin Morris,Jonathan M Gary,Brendan F Boyle,Michele Lawrence,5
Jaime Bouldin,0,18,17,13,15,13,12,11,11,14,13,5
Humberto Perez,,2,17,11,11,11,11,11,11,10,11,5
David Rodriguez,,,0,11,11,11,11,11,11,10,10,5
Barbara Carroll,,,,0,13,11,12,11,11,7,9,5
Sharon Vaughn,,,,,0,14,11,11,11,8,6,5
Latrice Y Bryant,,,,,,0,11,11,11,6,6,5
Robert Taylor,,,,,,,0,11,11,5,6,5
Dustin Morris,,,,,,,,0,11,4,6,5
Jonathan M Gary,,,,,,,,,0,4,6,5
Brendan F Boyle,,,,,,,,,,5,0,5
Michele Lawrence,,,,,,,,,,,2,5
Total,29,24,21,18,17,14,12,11,11,26,21,5
,Representative In Congress 2nd District - Democrat,,Member Of The - Democratic State Committee 3rd Senatorial District,,,,,,,,,6
,Brendan F Boyle,Michele Lawrence,Jaime Bouldin,David Rodriguez,Humberto Perez,Barbara Carroll,Sharon Vaughn,Latrice Y Bryant,Robert Taylor,Jonathan M Gary,Dustin Morris,6
Brendan F Boyle,19,0,66,56,51,46,42,43,38,37,32,6
Michele Lawrence,,2,24,18,19,20,21,18,15,13,11,6
Jaime Bouldin,,,3,64,60,56,54,52,49,47,39,6
David Rodriguez,,,,1,59,55,54,53,49,46,39,6
Humberto Perez,,,,,0,53,53,54,49,46,41,6
Barbara Carroll,,,,,,1,60,58,50,48,41,6
