col_1,col_2,col_3,col_4,col_5,col_6,division
,Member Of The Republican State Committee 1st Congressional District,,,,Representative In The General Assembly 181st District - Republican,All
,Michael A Cibik,Theresa A Dintino,Maria Digiorgio Mccolgan,Christopher M Vogler,Milton Street,All
Michael A Cibik,1,17,17,20,18,All
Theresa A Dintino,,3,18,17,15,All
Maria Digiorgio Mccolgan,,,2,17,15,All
Christopher M Vogler,,,,0,15,All
Milton Street,,,,,3,All
Total,24,22,21,20,23,All
,Member Of The Republican State Committee 1st Congressional District,,,,Representative In The General Assembly 181st District - Republican,1
,Maria Digiorgio Mccolgan,Michael A Cibik,Theresa A Dintino,Christopher M Vogler,Milton Street,1
Maria Digiorgio Mccolgan,1,10,11,10,9,1
Michael A Cibik,,1,10,10,9,1
Theresa A Dintino,,,1,10,8,1
Christopher M Vogler,,,,0,8,1
Milton Street,,,,,2,1
Total,13,12,12,10,12,1
,Member Of The Republican State Committee 1st Congressional District,,,,Representative In The General Assembly 181st District - Republican,9
,Michael A Cibik,Christopher M Vogler,Maria Digiorgio Mccolgan,Theresa A Dintino,Milton Street,9
Michael A Cibik,0,3,1,1,1,9
Christopher M Vogler,,0,1,1,0,9
Maria Digiorgio Mccolgan,,,1,1,0,9
Theresa A Dintino,,,,1,0,9
Milton Street,,,,,0,9
Total,4,3,2,2,1,9
,Member Of The Republican State Committee 1st Congressional District,,,,Representative In The General Assembly 181st District - Republican,13
,Michael A Cibik,Christopher M Vogler,Maria Digiorgio Mccolgan,Theresa A Dintino,Milton Street,13
Michael A Cibik,0,0,0,0,1,13
Christopher M Vogler,,0,0,0,0,13
Maria Digiorgio Mccolgan,,,0,0,0,13
Theresa A Dintino,,,,0,0,13
Milton Street,,,,,0,13
Total,1,0,0,0,1,13
,Member Of The Republican State Committee 1st Congressional District,,,,Representative In The General Assembly 181st District - Republican,14
,Theresa A Dintino,Christopher M Vogler,Maria Digiorgio Mccolgan,Michael A Cibik,Milton Street,14
Theresa A Dintino,1,1,1,1,1,14
Christopher M Vogler,,0,1,1,1,14
Maria Digiorgio Mccolgan,,,0,1,1,14
Michael A Cibik,,,,0,1,14
Milton Street,,,,,0,14
Total,2,1,1,1,1,14
,Representative In The General Assembly 181st District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,15
,Milton Street,Christopher M Vogler,Maria Digiorgio Mccolgan,Michael A Cibik,Theresa A Dintino,15
Milton Street,1,2,2,2,2,15
Christopher M Vogler,,0,2,2,2,15
Maria Digiorgio Mccolgan,,,0,2,2,15
Michael A Cibik,,,,0,2,15
Theresa A Dintino,,,,,0,15
Total,3,2,2,2,2,15
,Representative In The General Assembly 181st District - Republican,Member Of The Republican State Committee 1st Congressional District,,,,16
,Milton Street,Christopher M Vogler,Michael A Cibik,Theresa A Dintino,Maria Digiorgio Mccolgan,16
Milton Street,0,4,4,4,3,16
Christopher M Vogler,,0,4,3,3,16
Michael A Cibik,,,0,3,3,16
Theresa A Dintino,,,,0,3,16
Maria Digiorgio Mccolgan,,,,,0,16
Total,5,4,4,4,3,16
