col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 190th District - Democrat,,,All
,Dwight Evans,Kevin Johnson,Vanessa L Brown,Wanda Logan,Ray Bailey,All
Dwight Evans,58,0,688,204,149,All
Kevin Johnson,,30,147,109,43,All
Vanessa L Brown,,,45,0,0,All
Wanda Logan,,,,23,0,All
Ray Bailey,,,,,14,All
Total,"1,099",329,880,336,206,All
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 190th District - Democrat,,,4
,Dwight Evans,Kevin Johnson,Vanessa L Brown,Ray Bailey,Wanda Logan,4
Dwight Evans,5,0,51,8,9,4
Kevin Johnson,,0,2,3,2,4
Vanessa L Brown,,,3,0,0,4
Ray Bailey,,,,1,0,4
Wanda Logan,,,,,1,4
Total,73,7,56,12,12,4
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 190th District - Democrat,,,5
,Dwight Evans,Kevin Johnson,Vanessa L Brown,Ray Bailey,Wanda Logan,5
Dwight Evans,1,0,36,8,8,5
Kevin Johnson,,1,11,3,3,5
Vanessa L Brown,,,3,0,0,5
Ray Bailey,,,,2,0,5
Wanda Logan,,,,,0,5
Total,53,18,50,13,11,5
,Representative In The General Assembly 190th District - Democrat,,,Representative In Congress 3rd District - Democrat,,6
,Vanessa L Brown,Ray Bailey,Wanda Logan,Dwight Evans,Kevin Johnson,6
Vanessa L Brown,2,0,0,43,9,6
Ray Bailey,,2,0,4,1,6
Wanda Logan,,,0,4,2,6
Dwight Evans,,,,2,0,6
Kevin Johnson,,,,,0,6
Total,54,7,6,53,12,6
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 190th District - Democrat,,,8
,Dwight Evans,Kevin Johnson,Vanessa L Brown,Wanda Logan,Ray Bailey,8
Dwight Evans,4,0,27,18,7,8
Kevin Johnson,,3,12,12,5,8
Vanessa L Brown,,,1,0,0,8
Wanda Logan,,,,4,0,8
Ray Bailey,,,,,0,8
Total,56,32,40,34,12,8
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 190th District - Democrat,,,9
,Dwight Evans,Kevin Johnson,Vanessa L Brown,Wanda Logan,Ray Bailey,9
Dwight Evans,16,0,90,30,18,9
Kevin Johnson,,10,23,27,5,9
Vanessa L Brown,,,6,0,0,9
Wanda Logan,,,,2,0,9
Ray Bailey,,,,,0,9
Total,154,65,119,59,23,9
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 190th District - Democrat,,,10
,Dwight Evans,Kevin Johnson,Vanessa L Brown,Wanda Logan,Ray Bailey,10
Dwight Evans,2,0,35,14,8,10
Kevin Johnson,,3,11,1,4,10
Vanessa L Brown,,,3,0,0,10
Wanda Logan,,,,0,0,10
Ray Bailey,,,,,0,10
Total,59,19,49,15,12,10
,Representative In The General Assembly 190th District - Democrat,,,Representative In Congress 3rd District - Democrat,,11
,Vanessa L Brown,Ray Bailey,Wanda Logan,Dwight Evans,Kevin Johnson,11
Vanessa L Brown,5,0,0,40,13,11
Ray Bailey,,1,0,7,5,11
Wanda Logan,,,1,7,2,11
Dwight Evans,,,,0,0,11
Kevin Johnson,,,,,1,11
Total,58,13,10,54,21,11
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 190th District - Democrat,,,12
,Dwight Evans,Kevin Johnson,Vanessa L Brown,Wanda Logan,Ray Bailey,12
Dwight Evans,6,0,28,22,10,12
Kevin Johnson,,2,5,10,1,12
Vanessa L Brown,,,1,0,0,12
Wanda Logan,,,,2,0,12
Ray Bailey,,,,,1,12
Total,66,18,34,34,12,12
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 190th District - Democrat,,,13
,Dwight Evans,Kevin Johnson,Vanessa L Brown,Wanda Logan,Ray Bailey,13
Dwight Evans,2,0,30,13,3,13
Kevin Johnson,,3,14,8,3,13
Vanessa L Brown,,,0,0,0,13
Wanda Logan,,,,2,0,13
Ray Bailey,,,,,1,13
Total,48,28,44,23,7,13
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 190th District - Democrat,,,14
,Dwight Evans,Kevin Johnson,Vanessa L Brown,Wanda Logan,Ray Bailey,14
Dwight Evans,2,0,46,3,8,14
Kevin Johnson,,1,7,8,4,14
