col_1,col_2,col_3,division
,Governor - Democrat,Representative In The General Assembly 192nd District - Democrat,All
,Tom Wolf,Morgan Cephas,All
Tom Wolf,90,"1,117",All
Morgan Cephas,,45,All
Total,"1,207","1,162",All
,Governor - Democrat,Representative In The General Assembly 192nd District - Democrat,2
,Tom Wolf,Morgan Cephas,2
Tom Wolf,13,95,2
Morgan Cephas,,2,2
Total,108,97,2
,Governor - Democrat,Representative In The General Assembly 192nd District - Democrat,3
,Tom Wolf,Morgan Cephas,3
Tom Wolf,8,101,3
Morgan Cephas,,4,3
Total,109,105,3
,Governor - Democrat,Representative In The General Assembly 192nd District - Democrat,4
,Tom Wolf,Morgan Cephas,4
Tom Wolf,2,39,4
Morgan Cephas,,1,4
Total,41,40,4
,Representative In The General Assembly 192nd District - Democrat,Governor - Democrat,5
,Morgan Cephas,Tom Wolf,5
Morgan Cephas,4,83,5
Tom Wolf,,4,5
Total,87,87,5
,Representative In The General Assembly 192nd District - Democrat,Governor - Democrat,6
,Morgan Cephas,Tom Wolf,6
Morgan Cephas,6,66,6
Tom Wolf,,1,6
Total,72,67,6
,Governor - Democrat,Representative In The General Assembly 192nd District - Democrat,9
,Tom Wolf,Morgan Cephas,9
Tom Wolf,5,100,9
Morgan Cephas,,1,9
Total,105,101,9
,Governor - Democrat,Representative In The General Assembly 192nd District - Democrat,10
,Tom Wolf,Morgan Cephas,10
Tom Wolf,8,83,10
Morgan Cephas,,2,10
Total,91,85,10
,Governor - Democrat,Representative In The General Assembly 192nd District - Democrat,11
,Tom Wolf,Morgan Cephas,11
Tom Wolf,9,66,11
Morgan Cephas,,3,11
Total,75,69,11
,Representative In The General Assembly 192nd District - Democrat,Governor - Democrat,14
,Morgan Cephas,Tom Wolf,14
Morgan Cephas,6,66,14
Tom Wolf,,5,14
Total,72,71,14
,Governor - Democrat,Representative In The General Assembly 192nd District - Democrat,15
,Tom Wolf,Morgan Cephas,15
Tom Wolf,6,57,15
Morgan Cephas,,3,15
Total,63,60,15
,Governor - Democrat,Representative In The General Assembly 192nd District - Democrat,16
,Tom Wolf,Morgan Cephas,16
Tom Wolf,8,67,16
Morgan Cephas,,2,16
Total,75,69,16
,Governor - Democrat,Representative In The General Assembly 192nd District - Democrat,17
,Tom Wolf,Morgan Cephas,17
Tom Wolf,10,84,17
Morgan Cephas,,5,17
Total,94,89,17
,Governor - Democrat,Representative In The General Assembly 192nd District - Democrat,18
,Tom Wolf,Morgan Cephas,18
Tom Wolf,6,86,18
Morgan Cephas,,2,18
Total,92,88,18
,Governor - Democrat,Representative In The General Assembly 192nd District - Democrat,21
,Tom Wolf,Morgan Cephas,21
Tom Wolf,5,124,21
Morgan Cephas,,4,21
Total,129,128,21
