col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 191st District - Democrat,Member Of The Democratic State Committee 8th Senatorial District,,,,All
,Joanna E Mcclinton,Torri Douglas,Kyle J Sampson,Marisa Piccarreto,Kyle Shenandoah,All
Joanna E Mcclinton,60,120,110,88,84,All
Torri Douglas,,3,93,84,82,All
Kyle J Sampson,,,7,83,81,All
Marisa Piccarreto,,,,1,80,All
Kyle Shenandoah,,,,,1,All
Total,206,127,121,91,87,All
,Representative In The General Assembly 191st District - Democrat,Member Of The Democratic State Committee 8th Senatorial District,,,,7
,Joanna E Mcclinton,Torri Douglas,Kyle J Sampson,Marisa Piccarreto,Kyle Shenandoah,7
Joanna E Mcclinton,28,40,35,27,24,7
Torri Douglas,,0,29,25,23,7
Kyle J Sampson,,,0,25,24,7
Marisa Piccarreto,,,,0,23,7
Kyle Shenandoah,,,,,0,7
Total,75,40,35,27,24,7
,Representative In The General Assembly 191st District - Democrat,Member Of The Democratic State Committee 8th Senatorial District,,,,19
,Joanna E Mcclinton,Torri Douglas,Kyle J Sampson,Kyle Shenandoah,Marisa Piccarreto,19
Joanna E Mcclinton,26,37,32,22,22,19
Torri Douglas,,2,29,24,24,19
Kyle J Sampson,,,5,21,23,19
Kyle Shenandoah,,,,1,21,19
Marisa Piccarreto,,,,,0,19
Total,70,43,41,25,24,19
,Representative In The General Assembly 191st District - Democrat,Member Of The Democratic State Committee 8th Senatorial District,,,,22
,Joanna E Mcclinton,Kyle J Sampson,Torri Douglas,Marisa Piccarreto,Kyle Shenandoah,22
Joanna E Mcclinton,6,43,43,39,38,22
Kyle J Sampson,,2,35,35,36,22
Torri Douglas,,,1,35,35,22
Marisa Piccarreto,,,,1,36,22
Kyle Shenandoah,,,,,0,22
Total,61,45,44,40,38,22
