col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,United States Senator - Democrat,Lieutenant Governor - Democrat,,,,,All
,Bob Casey Jr,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,All
Bob Casey Jr,151,"1,530","1,294",734,483,30,All
Nina Ahmad,,61,0,0,0,0,All
John Fetterman,,,75,0,0,0,All
Mike Stack,,,,47,0,0,All
Kathi Cozzone,,,,,22,0,All
Ray Sosa,,,,,,7,All
Total,"4,222","1,591","1,369",781,505,37,All
,United States Senator - Democrat,Lieutenant Governor - Democrat,,,,,1
,Bob Casey Jr,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,1
Bob Casey Jr,6,68,55,44,25,1,1
Nina Ahmad,,1,0,0,0,0,1
John Fetterman,,,4,0,0,0,1
Mike Stack,,,,5,0,0,1
Kathi Cozzone,,,,,1,0,1
Ray Sosa,,,,,,1,1
Total,199,69,59,49,26,2,1
,United States Senator - Democrat,Lieutenant Governor - Democrat,,,,,2
,Bob Casey Jr,John Fetterman,Nina Ahmad,Mike Stack,Kathi Cozzone,Ray Sosa,2
Bob Casey Jr,6,54,26,22,16,0,2
John Fetterman,,3,0,0,0,0,2
Nina Ahmad,,,2,0,0,0,2
Mike Stack,,,,0,0,0,2
Kathi Cozzone,,,,,1,0,2
Ray Sosa,,,,,,1,2
Total,124,57,28,22,17,1,2
,United States Senator - Democrat,Lieutenant Governor - Democrat,,,,,3
,Bob Casey Jr,John Fetterman,Nina Ahmad,Mike Stack,Kathi Cozzone,Ray Sosa,3
Bob Casey Jr,4,39,24,19,13,1,3
John Fetterman,,1,0,0,0,0,3
Nina Ahmad,,,1,0,0,0,3
Mike Stack,,,,0,0,0,3
Kathi Cozzone,,,,,2,0,3
Ray Sosa,,,,,,0,3
Total,100,40,25,19,15,1,3
,United States Senator - Democrat,Lieutenant Governor - Democrat,,,,,4
,Bob Casey Jr,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,4
Bob Casey Jr,3,75,42,24,20,0,4
Nina Ahmad,,0,0,0,0,0,4
John Fetterman,,,5,0,0,0,4
Mike Stack,,,,1,0,0,4
Kathi Cozzone,,,,,0,0,4
Ray Sosa,,,,,,0,4
Total,164,75,47,25,20,0,4
,United States Senator - Democrat,Lieutenant Governor - Democrat,,,,,5
,Bob Casey Jr,John Fetterman,Nina Ahmad,Mike Stack,Kathi Cozzone,Ray Sosa,5
Bob Casey Jr,2,48,43,25,15,2,5
John Fetterman,,3,0,0,0,0,5
Nina Ahmad,,,3,0,0,0,5
Mike Stack,,,,2,0,0,5
Kathi Cozzone,,,,,0,0,5
Ray Sosa,,,,,,1,5
Total,135,51,46,27,15,3,5
,United States Senator - Democrat,Lieutenant Governor - Democrat,,,,,6
,Bob Casey Jr,Nina Ahmad,John Fetterman,Mike Stack,Kathi Cozzone,Ray Sosa,6
Bob Casey Jr,6,57,55,31,16,2,6
Nina Ahmad,,3,0,0,0,0,6
