col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Justice Of The Supreme Court,,Judge Of The Superior Court,,,,,,,,,All
,Dwayne Woodruff,Sallie Mundy,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Mary Murray,Craig Stedman,Emil Giordano,Jules Mermelstein,Wade A Kagarise,All
Dwayne Woodruff,31,0,"1,280","1,273","1,189","1,161",12,13,11,26,5,All
Sallie Mundy,,1,11,10,13,5,21,17,17,1,16,All
Carolyn H Nichols,,,9,"1,178","1,164","1,153",13,11,6,23,4,All
Maria Mclaughlin,,,,9,"1,155","1,137",11,4,7,8,5,All
Debbie Kunselman,,,,,0,"1,125",10,7,8,21,3,All
Geoff Moulton,,,,,,2,3,4,3,6,4,All
Mary Murray,,,,,,,0,20,18,1,15,All
Craig Stedman,,,,,,,,0,16,1,15,All
Emil Giordano,,,,,,,,,0,1,17,All
Jules Mermelstein,,,,,,,,,,0,1,All
Wade A Kagarise,,,,,,,,,,,1,All
Total,"1,467",34,"1,318","1,308","1,215","1,187",34,30,28,28,23,All
,Justice Of The Supreme Court,,Judge Of The Superior Court,,,,,,,,,1
,Dwayne Woodruff,Sallie Mundy,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Craig Stedman,Emil Giordano,Jules Mermelstein,Mary Murray,Wade A Kagarise,1
Dwayne Woodruff,0,0,25,25,24,21,0,0,2,0,0,1
Sallie Mundy,,0,1,1,1,1,2,2,0,2,2,1
Maria Mclaughlin,,,1,24,24,23,0,0,1,0,0,1
Carolyn H Nichols,,,,0,24,22,0,0,2,0,0,1
Debbie Kunselman,,,,,0,23,0,0,2,0,0,1
Geoff Moulton,,,,,,0,0,0,0,0,0,1
Craig Stedman,,,,,,,0,2,0,2,2,1
Emil Giordano,,,,,,,,0,0,2,2,1
Jules Mermelstein,,,,,,,,,0,0,0,1
Mary Murray,,,,,,,,,,0,2,1
Wade A Kagarise,,,,,,,,,,,0,1
Total,29,3,28,27,26,23,2,2,2,2,2,1
,Justice Of The Supreme Court,,Judge Of The Superior Court,,,,,,,,,2
,Dwayne Woodruff,Sallie Mundy,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Emil Giordano,Jules Mermelstein,Mary Murray,Wade A Kagarise,Craig Stedman,2
Dwayne Woodruff,2,0,72,73,66,67,1,2,1,0,0,2
Sallie Mundy,,0,0,0,0,0,1,0,1,1,1,2
Carolyn H Nichols,,,2,69,66,68,0,1,1,1,0,2
Maria Mclaughlin,,,,0,66,66,0,0,1,1,0,2
Geoff Moulton,,,,,0,66,1,1,0,1,0,2
Debbie Kunselman,,,,,,0,0,2,1,0,0,2
Emil Giordano,,,,,,,0,0,1,1,1,2
Jules Mermelstein,,,,,,,,0,0,0,0,2
Mary Murray,,,,,,,,,0,1,1,2
Wade A Kagarise,,,,,,,,,,0,1,2
Craig Stedman,,,,,,,,,,,0,2
Total,83,1,77,76,70,69,2,2,2,2,1,2
,Justice Of The Supreme Court,,Judge Of The Superior Court,,,,,,,,,3
,Dwayne Woodruff,Sallie Mundy,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Craig Stedman,Jules Mermelstein,Mary Murray,Emil Giordano,Wade A Kagarise,3
Dwayne Woodruff,0,0,65,66,62,62,1,1,1,0,0,3
Sallie Mundy,,0,1,0,0,0,0,0,0,0,0,3
Carolyn H Nichols,,,0,61,62,62,1,1,1,0,0,3
Maria Mclaughlin,,,,0,61,60,0,1,0,0,0,3
Debbie Kunselman,,,,,0,60,0,1,0,0,0,3
Geoff Moulton,,,,,,0,1,0,1,0,0,3
Craig Stedman,,,,,,,0,0,1,0,0,3
Jules Mermelstein,,,,,,,,0,0,0,0,3
Mary Murray,,,,,,,,,0,0,0,3
Emil Giordano,,,,,,,,,,0,0,3
Wade A Kagarise,,,,,,,,,,,0,3
Total,70,1,66,66,62,62,1,1,1,0,0,3
,Justice Of The Supreme Court,,Judge Of The Superior Court,,,,,,,,,4
,Dwayne Woodruff,Sallie Mundy,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Mary Murray,Wade A Kagarise,Craig Stedman,Emil Giordano,4
Dwayne Woodruff,0,0,24,23,22,20,1,1,1,0,0,4
Sallie Mundy,,0,0,0,0,0,0,0,0,0,0,4
Carolyn H Nichols,,,0,21,22,21,1,1,1,0,0,4
Maria Mclaughlin,,,,0,20,20,0,1,1,0,0,4
Debbie Kunselman,,,,,0,20,1,0,0,0,0,4
Geoff Moulton,,,,,,0,0,0,0,0,0,4
Jules Mermelstein,,,,,,,0,0,0,0,0,4
Mary Murray,,,,,,,,0,1,0,0,4
Wade A Kagarise,,,,,,,,,0,0,0,4
Craig Stedman,,,,,,,,,,0,0,4
Emil Giordano,,,,,,,,,,,0,4
