col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,District Attorney,,Judge Of The Superior Court,,,,,,,,,All
,Beth Grossman,Lawrence S Krasner,Maria Mclaughlin,Emil Giordano,Mary Murray,Debbie Kunselman,Carolyn H Nichols,Craig Stedman,Wade A Kagarise,Geoff Moulton,Jules Mermelstein,All
Beth Grossman,223,0,659,"1,374","1,353",420,392,"1,248","1,236",363,50,All
Lawrence S Krasner,,22,948,43,29,900,913,30,22,865,32,All
Maria Mclaughlin,,,23,179,172,"1,234","1,228",59,91,"1,167",39,All
Emil Giordano,,,,1,"1,210",102,44,"1,192","1,217",109,30,All
Mary Murray,,,,,1,100,92,"1,153","1,168",19,25,All
Debbie Kunselman,,,,,,3,"1,180",57,15,"1,129",44,All
Carolyn H Nichols,,,,,,,7,33,25,"1,108",40,All
Craig Stedman,,,,,,,,2,"1,156",52,14,All
Wade A Kagarise,,,,,,,,,2,57,20,All
Geoff Moulton,,,,,,,,,,1,19,All
Jules Mermelstein,,,,,,,,,,,0,All
Total,"2,254","1,055","1,663","1,443","1,401","1,349","1,340","1,299","1,283","1,252",85,All
,District Attorney,,Judge Of The Superior Court,,,,,,,,,1
,Beth Grossman,Lawrence S Krasner,Emil Giordano,Maria Mclaughlin,Mary Murray,Wade A Kagarise,Craig Stedman,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Jules Mermelstein,1
Beth Grossman,13,0,55,29,55,49,45,17,16,14,3,1
Lawrence S Krasner,,0,3,27,2,2,2,24,24,23,2,1
Emil Giordano,,,1,10,47,49,43,3,2,2,1,1
Maria Mclaughlin,,,,2,10,7,5,37,38,35,3,1
Mary Murray,,,,,0,44,42,6,3,1,2,1
Wade A Kagarise,,,,,,0,42,1,1,3,1,1
Craig Stedman,,,,,,,0,3,3,0,1,1
Debbie Kunselman,,,,,,,,1,34,32,3,1
Carolyn H Nichols,,,,,,,,,0,33,2,1
Geoff Moulton,,,,,,,,,,0,1,1
Jules Mermelstein,,,,,,,,,,,0,1
Total,95,29,59,59,57,51,47,42,41,37,5,1
,District Attorney,,Judge Of The Superior Court,,,,,,,,,2
,Beth Grossman,Lawrence S Krasner,Emil Giordano,Mary Murray,Maria Mclaughlin,Wade A Kagarise,Craig Stedman,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Jules Mermelstein,2
Beth Grossman,8,0,74,73,33,68,65,17,16,17,3,2
Lawrence S Krasner,,0,0,0,40,0,0,39,38,37,1,2
Emil Giordano,,,0,63,8,67,61,3,0,7,2,2
Mary Murray,,,,1,11,61,60,5,5,0,1,2
Maria Mclaughlin,,,,,0,7,2,53,52,51,3,2
Wade A Kagarise,,,,,,0,59,1,1,5,1,2
Craig Stedman,,,,,,,0,1,2,2,0,2
Debbie Kunselman,,,,,,,,0,49,45,1,2
Carolyn H Nichols,,,,,,,,,0,44,1,2
Geoff Moulton,,,,,,,,,,0,3,2
Jules Mermelstein,,,,,,,,,,,0,2
Total,112,41,74,74,73,68,65,56,54,54,4,2
,District Attorney,,Judge Of The Superior Court,,,,,,,,,3
,Beth Grossman,Lawrence S Krasner,Maria Mclaughlin,Emil Giordano,Mary Murray,Craig Stedman,Debbie Kunselman,Wade A Kagarise,Carolyn H Nichols,Geoff Moulton,Jules Mermelstein,3
Beth Grossman,4,0,29,53,53,48,21,47,16,16,1,3
Lawrence S Krasner,,1,25,0,0,0,26,0,26,25,1,3
Maria Mclaughlin,,,2,8,9,1,43,2,41,37,2,3
Emil Giordano,,,,0,47,45,6,45,2,4,0,3
Mary Murray,,,,,0,43,4,44,2,0,1,3
Craig Stedman,,,,,,1,2,45,0,2,0,3
Debbie Kunselman,,,,,,,0,1,39,38,1,3
Wade A Kagarise,,,,,,,,0,0,2,1,3
Carolyn H Nichols,,,,,,,,,2,36,1,3
Geoff Moulton,,,,,,,,,,1,0,3
Jules Mermelstein,,,,,,,,,,,0,3
Total,85,29,57,54,54,50,48,48,45,42,2,3
,Judge Of The Superior Court,,,,,,,,,District Attorney,,4
,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Beth Grossman,Lawrence S Krasner,4
Maria Mclaughlin,2,52,50,47,5,5,1,2,0,23,37,4
Debbie Kunselman,,0,50,46,5,5,2,0,1,21,36,4
Carolyn H Nichols,,,0,45,1,5,0,1,1,16,35,4
Geoff Moulton,,,,0,3,0,1,1,0,15,34,4
Emil Giordano,,,,,0,27,27,26,0,33,0,4
Mary Murray,,,,,,0,25,26,0,31,0,4
Craig Stedman,,,,,,,0,26,0,29,0,4
Wade A Kagarise,,,,,,,,0,0,29,0,4
Jules Mermelstein,,,,,,,,,0,0,2,4
Beth Grossman,,,,,,,,,,3,0,4
Lawrence S Krasner,,,,,,,,,,,1,4
Total,63,58,52,49,33,31,29,29,2,59,42,4
,District Attorney,,Judge Of The Superior Court,,,,,,,,,5
,Beth Grossman,Lawrence S Krasner,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Carolyn H Nichols,Emil Giordano,Mary Murray,Wade A Kagarise,Craig Stedman,Jules Mermelstein,5
Beth Grossman,9,0,20,21,16,13,28,23,23,21,2,5
Lawrence S Krasner,,0,24,22,22,23,0,0,0,0,0,5
Maria Mclaughlin,,,1,41,38,36,5,4,1,0,0,5
Debbie Kunselman,,,,0,39,36,7,3,1,1,1,5
Geoff Moulton,,,,,0,33,5,0,0,0,0,5
Carolyn H Nichols,,,,,,0,0,3,0,0,0,5
Emil Giordano,,,,,,,0,19,22,20,2,5
Mary Murray,,,,,,,,0,20,19,0,5
Wade A Kagarise,,,,,,,,,0,21,1,5
Craig Stedman,,,,,,,,,,0,0,5
Jules Mermelstein,,,,,,,,,,,0,5
Total,53,25,46,44,39,37,28,23,23,21,2,5
,Judge Of The Superior Court,,,,,,,,,District Attorney,,6
,Carolyn H Nichols,Debbie Kunselman,Maria Mclaughlin,Geoff Moulton,Mary Murray,Craig Stedman,Emil Giordano,Wade A Kagarise,Jules Mermelstein,Lawrence S Krasner,Beth Grossman,6
Carolyn H Nichols,2,74,71,66,1,1,2,0,1,66,14,6
Debbie Kunselman,,0,72,65,3,3,3,0,3,63,17,6
Maria Mclaughlin,,,0,64,2,1,1,0,0,64,16,6
Geoff Moulton,,,,0,0,0,0,0,1,56,10,6
Mary Murray,,,,,0,13,12,11,2,1,16,6
Craig Stedman,,,,,,0,12,11,1,1,14,6
Emil Giordano,,,,,,,0,11,2,1,14,6
Wade A Kagarise,,,,,,,,0,0,0,11,6
Jules Mermelstein,,,,,,,,,0,1,3,6
Lawrence S Krasner,,,,,,,,,,2,0,6
Beth Grossman,,,,,,,,,,,3,6
Total,83,81,81,67,17,15,15,11,4,76,38,6
,Judge Of The Superior Court,,,,,,,,,District Attorney,,7
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Mary Murray,Craig Stedman,Emil Giordano,Wade A Kagarise,Jules Mermelstein,Lawrence S Krasner,Beth Grossman,7
Carolyn H Nichols,0,45,44,42,2,2,0,1,3,45,4,7
Maria Mclaughlin,,1,45,40,2,1,1,0,4,43,4,7
Debbie Kunselman,,,0,40,1,1,1,0,4,43,2,7
Geoff Moulton,,,,0,1,1,0,1,0,39,3,7
Mary Murray,,,,,0,13,15,13,0,0,17,7
Craig Stedman,,,,,,0,12,14,1,1,15,7
Emil Giordano,,,,,,,0,13,0,0,15,7
Wade A Kagarise,,,,,,,,0,0,0,15,7
Jules Mermelstein,,,,,,,,,0,3,0,7
Lawrence S Krasner,,,,,,,,,,3,0,7
Beth Grossman,,,,,,,,,,,2,7
Total,50,49,46,42,17,16,15,15,4,49,23,7
,District Attorney,,Judge Of The Superior Court,,,,,,,,,8
,Beth Grossman,Lawrence S Krasner,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Mary Murray,Wade A Kagarise,Craig Stedman,Jules Mermelstein,8
Beth Grossman,7,0,22,19,16,17,39,37,34,32,0,8
Lawrence S Krasner,,1,38,39,38,37,1,1,1,1,1,8
Maria Mclaughlin,,,0,54,54,51,4,4,5,1,1,8
Debbie Kunselman,,,,0,53,54,4,3,1,2,1,8
Carolyn H Nichols,,,,,1,50,2,4,2,0,1,8
Geoff Moulton,,,,,,0,5,1,1,2,0,8
Emil Giordano,,,,,,,0,34,34,33,0,8
Mary Murray,,,,,,,,0,33,32,0,8
Wade A Kagarise,,,,,,,,,0,32,0,8
Craig Stedman,,,,,,,,,,0,0,8
Jules Mermelstein,,,,,,,,,,,0,8
Total,67,41,62,59,57,55,41,39,37,34,1,8
,District Attorney,,Judge Of The Superior Court,,,,,,,,,9
,Beth Grossman,Lawrence S Krasner,Maria Mclaughlin,Carolyn H Nichols,Wade A Kagarise,Craig Stedman,Debbie Kunselman,Geoff Moulton,Emil Giordano,Mary Murray,Jules Mermelstein,9
Beth Grossman,6,0,18,12,36,33,11,11,32,32,2,9
Lawrence S Krasner,,0,24,22,0,1,22,23,1,0,0,9
Maria Mclaughlin,,,1,35,1,2,34,33,2,2,1,9
Carolyn H Nichols,,,,0,1,0,32,30,0,1,1,9
Wade A Kagarise,,,,,0,31,0,0,31,30,1,9
Craig Stedman,,,,,,0,1,3,27,27,1,9
Debbie Kunselman,,,,,,,0,32,1,0,1,9
Geoff Moulton,,,,,,,,0,1,0,0,9
Emil Giordano,,,,,,,,,0,28,1,9
Mary Murray,,,,,,,,,,0,0,9
Jules Mermelstein,,,,,,,,,,,0,9
Total,60,26,45,36,36,34,34,34,33,32,2,9
,Judge Of The Superior Court,,,,,,,,,District Attorney,,10
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Beth Grossman,Lawrence S Krasner,10
Maria Mclaughlin,0,56,56,51,6,1,3,3,0,18,53,10
Carolyn H Nichols,,0,54,49,0,0,1,1,0,9,50,10
Geoff Moulton,,,0,49,2,0,2,3,0,8,49,10
Debbie Kunselman,,,,0,2,1,1,0,1,6,48,10
Emil Giordano,,,,,0,37,35,37,2,43,3,10
Mary Murray,,,,,,0,36,35,1,39,0,10
Craig Stedman,,,,,,,0,36,0,38,1,10
Wade A Kagarise,,,,,,,,0,1,37,1,10
Jules Mermelstein,,,,,,,,,0,1,1,10
Beth Grossman,,,,,,,,,,6,0,10
Lawrence S Krasner,,,,,,,,,,,1,10
Total,71,59,57,54,47,40,39,39,2,66,58,10
,District Attorney,,Judge Of The Superior Court,,,,,,,,,11
,Beth Grossman,Lawrence S Krasner,Maria Mclaughlin,Emil Giordano,Debbie Kunselman,Carolyn H Nichols,Mary Murray,Geoff Moulton,Craig Stedman,Wade A Kagarise,Jules Mermelstein,11
Beth Grossman,8,0,37,64,23,21,59,21,52,52,0,11
Lawrence S Krasner,,1,42,2,39,40,2,36,1,1,2,11
Maria Mclaughlin,,,0,13,58,57,10,55,2,4,0,11
Emil Giordano,,,,0,6,2,53,7,49,52,0,11
Debbie Kunselman,,,,,0,55,7,50,1,0,2,11
Carolyn H Nichols,,,,,,0,5,53,0,1,2,11
Mary Murray,,,,,,,0,2,48,49,1,11
Geoff Moulton,,,,,,,,0,1,5,1,11
Craig Stedman,,,,,,,,,1,48,0,11
Wade A Kagarise,,,,,,,,,,0,0,11
Jules Mermelstein,,,,,,,,,,,0,11
Total,106,46,80,68,64,62,61,60,54,54,2,11
,District Attorney,,Judge Of The Superior Court,,,,,,,,,12
,Beth Grossman,Lawrence S Krasner,Mary Murray,Craig Stedman,Emil Giordano,Wade A Kagarise,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,12
Beth Grossman,12,0,62,59,58,55,30,18,20,19,0,12
Lawrence S Krasner,,0,1,1,1,1,26,28,25,25,3,12
Mary Murray,,,0,55,56,55,7,2,3,2,0,12
Craig Stedman,,,,0,54,56,2,1,3,1,0,12
Emil Giordano,,,,,0,54,8,1,4,5,0,12
Wade A Kagarise,,,,,,1,3,1,1,2,0,12
Maria Mclaughlin,,,,,,,0,40,40,42,2,12
Carolyn H Nichols,,,,,,,,1,41,40,3,12
Debbie Kunselman,,,,,,,,,0,38,2,12
Geoff Moulton,,,,,,,,,,0,2,12
Jules Mermelstein,,,,,,,,,,,0,12
Total,106,30,66,63,63,61,56,48,45,45,3,12
,District Attorney,,Judge Of The Superior Court,,,,,,,,,13
,Beth Grossman,Lawrence S Krasner,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,13
Beth Grossman,23,0,148,144,131,130,50,25,20,16,3,13
Lawrence S Krasner,,1,0,0,1,0,11,12,11,11,2,13
Emil Giordano,,,0,134,127,128,20,5,5,4,1,13
Mary Murray,,,,0,124,126,18,7,6,3,1,13
Craig Stedman,,,,,0,123,8,6,3,2,1,13
Wade A Kagarise,,,,,,0,9,3,1,1,1,13
Maria Mclaughlin,,,,,,,1,29,29,25,4,13
Carolyn H Nichols,,,,,,,,0,24,21,3,13
Debbie Kunselman,,,,,,,,,0,22,2,13
Geoff Moulton,,,,,,,,,,0,1,13
Jules Mermelstein,,,,,,,,,,,0,13
Total,209,14,150,145,133,131,66,37,32,29,5,13
,District Attorney,,Judge Of The Superior Court,,,,,,,,,14
,Beth Grossman,Lawrence S Krasner,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Jules Mermelstein,14
Beth Grossman,13,0,79,71,70,68,38,18,18,14,4,14
Lawrence S Krasner,,1,3,3,1,1,25,25,23,23,0,14
Mary Murray,,,0,69,68,68,13,8,7,2,2,14
Emil Giordano,,,,0,65,65,6,4,1,2,4,14
Craig Stedman,,,,,0,64,3,4,2,1,1,14
Wade A Kagarise,,,,,,0,3,1,2,1,2,14
Maria Mclaughlin,,,,,,,1,39,38,36,1,14
Debbie Kunselman,,,,,,,,0,36,35,1,14
Carolyn H Nichols,,,,,,,,,0,33,0,14
Geoff Moulton,,,,,,,,,,0,0,14
Jules Mermelstein,,,,,,,,,,,0,14
Total,123,28,83,75,72,70,64,43,41,37,4,14
,District Attorney,,Judge Of The Superior Court,,,,,,,,,15
,Beth Grossman,Lawrence S Krasner,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Emil Giordano,Geoff Moulton,Mary Murray,Wade A Kagarise,Craig Stedman,Jules Mermelstein,15
Beth Grossman,6,0,22,14,15,48,14,48,46,42,2,15
Lawrence S Krasner,,3,37,38,36,4,37,0,1,1,3,15
Maria Mclaughlin,,,0,49,46,8,47,5,6,0,1,15
Debbie Kunselman,,,,0,47,5,46,4,1,0,2,15
Carolyn H Nichols,,,,,0,3,47,3,2,1,1,15
Emil Giordano,,,,,,0,7,41,45,40,2,15
Geoff Moulton,,,,,,,0,0,5,1,1,15
Mary Murray,,,,,,,,0,40,39,0,15
Wade A Kagarise,,,,,,,,,0,40,1,15
Craig Stedman,,,,,,,,,,0,1,15
Jules Mermelstein,,,,,,,,,,,0,15
Total,77,44,60,53,52,52,52,48,47,43,5,15
,District Attorney,,Judge Of The Superior Court,,,,,,,,,16
,Beth Grossman,Lawrence S Krasner,Emil Giordano,Wade A Kagarise,Mary Murray,Craig Stedman,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Jules Mermelstein,16
Beth Grossman,11,0,53,51,48,48,24,15,16,10,2,16
Lawrence S Krasner,,0,1,0,1,0,19,19,17,17,0,16
Emil Giordano,,,0,50,46,44,9,2,8,1,1,16
Wade A Kagarise,,,,0,45,42,8,1,6,0,1,16
Mary Murray,,,,,0,45,6,5,1,0,2,16
Craig Stedman,,,,,,0,3,3,1,1,0,16
Maria Mclaughlin,,,,,,,1,29,31,25,1,16
Carolyn H Nichols,,,,,,,,0,25,24,1,16
Geoff Moulton,,,,,,,,,0,26,0,16
Debbie Kunselman,,,,,,,,,,0,0,16
Jules Mermelstein,,,,,,,,,,,0,16
Total,84,22,55,52,50,49,44,34,33,27,2,16
,District Attorney,,Judge Of The Superior Court,,,,,,,,,17
,Beth Grossman,Lawrence S Krasner,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Carolyn H Nichols,Jules Mermelstein,17
Beth Grossman,11,0,82,80,78,74,33,16,15,15,2,17
Lawrence S Krasner,,0,1,2,0,2,24,21,22,22,0,17
Emil Giordano,,,0,74,74,75,9,5,4,1,1,17
Mary Murray,,,,0,71,73,5,1,1,2,1,17
Craig Stedman,,,,,0,73,5,1,2,1,1,17
Wade A Kagarise,,,,,,0,2,2,1,1,1,17
Maria Mclaughlin,,,,,,,1,37,38,38,2,17
Debbie Kunselman,,,,,,,,1,36,33,2,17
Geoff Moulton,,,,,,,,,0,33,0,17
Carolyn H Nichols,,,,,,,,,,0,1,17
Jules Mermelstein,,,,,,,,,,,0,17
Total,130,27,87,85,82,79,63,41,40,39,3,17
,District Attorney,,Judge Of The Superior Court,,,,,,,,,18
,Beth Grossman,Lawrence S Krasner,Mary Murray,Emil Giordano,Wade A Kagarise,Craig Stedman,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,18
Beth Grossman,11,0,94,88,80,77,41,22,21,14,4,18
Lawrence S Krasner,,1,2,1,1,0,30,28,25,26,1,18
Mary Murray,,,0,84,80,76,15,10,7,2,1,18
Emil Giordano,,,,0,81,78,9,3,2,1,2,18
Wade A Kagarise,,,,,0,77,4,1,1,1,1,18
Craig Stedman,,,,,,0,2,0,0,0,1,18
Maria Mclaughlin,,,,,,,1,51,47,42,4,18
Carolyn H Nichols,,,,,,,,0,43,38,3,18
Debbie Kunselman,,,,,,,,,0,38,1,18
Geoff Moulton,,,,,,,,,,0,2,18
Jules Mermelstein,,,,,,,,,,,0,18
Total,135,31,98,91,84,80,75,52,48,44,5,18
,District Attorney,,Judge Of The Superior Court,,,,,,,,,19
,Beth Grossman,Lawrence S Krasner,Maria Mclaughlin,Emil Giordano,Mary Murray,Debbie Kunselman,Carolyn H Nichols,Craig Stedman,Wade A Kagarise,Geoff Moulton,Jules Mermelstein,19
Beth Grossman,13,0,17,45,43,9,8,38,38,5,3,19
Lawrence S Krasner,,1,26,0,1,28,27,0,0,24,0,19
Maria Mclaughlin,,,2,6,5,36,35,2,3,30,2,19
Emil Giordano,,,,0,39,4,2,37,36,0,3,19
Mary Murray,,,,,0,2,1,36,37,0,1,19
Debbie Kunselman,,,,,,0,33,1,0,30,1,19
Carolyn H Nichols,,,,,,,0,0,0,31,1,19
Craig Stedman,,,,,,,,0,35,0,0,19
Wade A Kagarise,,,,,,,,,0,0,1,19
Geoff Moulton,,,,,,,,,,0,0,19
Jules Mermelstein,,,,,,,,,,,0,19
Total,73,30,48,45,44,39,38,38,38,31,3,19
,District Attorney,,Judge Of The Superior Court,,,,,,,,,20
,Beth Grossman,Lawrence S Krasner,Maria Mclaughlin,Debbie Kunselman,Craig Stedman,Emil Giordano,Geoff Moulton,Mary Murray,Carolyn H Nichols,Wade A Kagarise,Jules Mermelstein,20
Beth Grossman,7,0,8,9,28,27,9,26,5,25,0,20
Lawrence S Krasner,,0,21,22,2,3,20,0,19,0,0,20
Maria Mclaughlin,,,2,27,1,2,25,1,24,1,0,20
Debbie Kunselman,,,,0,5,5,28,1,23,0,0,20
Craig Stedman,,,,,0,28,5,24,0,24,0,20
Emil Giordano,,,,,,0,6,24,0,25,0,20
Geoff Moulton,,,,,,,0,1,21,1,0,20
Mary Murray,,,,,,,,0,0,24,0,20
Carolyn H Nichols,,,,,,,,,0,0,0,20
Wade A Kagarise,,,,,,,,,,0,0,20
Jules Mermelstein,,,,,,,,,,,0,20
Total,43,24,32,31,30,30,29,26,25,25,0,20
,District Attorney,,Judge Of The Superior Court,,,,,,,,,21
,Beth Grossman,Lawrence S Krasner,Debbie Kunselman,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Mary Murray,Craig Stedman,Emil Giordano,Wade A Kagarise,Jules Mermelstein,21
Beth Grossman,10,0,24,25,22,19,42,38,36,36,3,21
Lawrence S Krasner,,1,28,27,26,28,0,2,1,1,0,21
Debbie Kunselman,,,0,46,46,43,5,2,0,0,2,21
Maria Mclaughlin,,,,0,42,42,3,2,2,2,1,21
Carolyn H Nichols,,,,,0,43,4,2,1,1,1,21
Geoff Moulton,,,,,,0,0,5,4,4,0,21
Mary Murray,,,,,,,0,34,33,33,2,21
Craig Stedman,,,,,,,,0,36,36,1,21
Emil Giordano,,,,,,,,,0,37,1,21
Wade A Kagarise,,,,,,,,,,0,1,21
Jules Mermelstein,,,,,,,,,,,0,21
Total,82,30,53,53,49,48,43,41,38,38,3,21
,District Attorney,,Judge Of The Superior Court,,,,,,,,,22
,Beth Grossman,Lawrence S Krasner,Maria Mclaughlin,Emil Giordano,Mary Murray,Debbie Kunselman,Craig Stedman,Wade A Kagarise,Carolyn H Nichols,Geoff Moulton,Jules Mermelstein,22
Beth Grossman,10,0,26,63,65,19,59,60,17,12,0,22
Lawrence S Krasner,,1,48,4,3,44,4,2,42,43,2,22
Maria Mclaughlin,,,0,7,12,61,1,4,58,53,1,22
Emil Giordano,,,,0,58,5,60,59,4,3,0,22
Mary Murray,,,,,0,9,56,58,8,1,0,22
Debbie Kunselman,,,,,,0,3,1,59,53,2,22
Craig Stedman,,,,,,,0,59,1,2,0,22
Wade A Kagarise,,,,,,,,0,0,1,0,22
Carolyn H Nichols,,,,,,,,,0,52,1,22
Geoff Moulton,,,,,,,,,,0,2,22
Jules Mermelstein,,,,,,,,,,,0,22
Total,98,53,76,69,69,65,64,63,61,56,2,22
,Judge Of The Superior Court,,,,,,,,,District Attorney,,23
,Maria Mclaughlin,Geoff Moulton,Carolyn H Nichols,Debbie Kunselman,Emil Giordano,Craig Stedman,Wade A Kagarise,Mary Murray,Jules Mermelstein,Beth Grossman,Lawrence S Krasner,23
Maria Mclaughlin,1,59,60,60,11,2,6,6,0,25,54,23
Geoff Moulton,,0,54,59,14,9,8,0,0,18,50,23
Carolyn H Nichols,,,0,57,4,2,2,5,0,13,52,23
Debbie Kunselman,,,,0,8,6,1,3,0,14,51,23
Emil Giordano,,,,,0,38,37,29,0,45,6,23
Craig Stedman,,,,,,0,30,26,0,37,3,23
Wade A Kagarise,,,,,,,1,28,0,35,3,23
Mary Murray,,,,,,,,0,0,30,3,23
Jules Mermelstein,,,,,,,,,0,0,0,23
Beth Grossman,,,,,,,,,,2,0,23
Lawrence S Krasner,,,,,,,,,,,1,23
Total,80,68,65,65,52,40,40,33,0,66,60,23
,District Attorney,,Judge Of The Superior Court,,,,,,,,,24
,Beth Grossman,Lawrence S Krasner,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Debbie Kunselman,Maria Mclaughlin,Geoff Moulton,Carolyn H Nichols,Jules Mermelstein,24
Beth Grossman,4,0,41,38,38,34,9,9,7,5,0,24
Lawrence S Krasner,,0,1,2,1,0,24,23,23,24,2,24
Mary Murray,,,0,35,34,33,3,5,1,1,0,24
Emil Giordano,,,,0,37,34,5,3,4,0,0,24
Craig Stedman,,,,,0,32,4,0,3,1,0,24
Wade A Kagarise,,,,,,0,0,2,0,0,0,24
Debbie Kunselman,,,,,,,0,25,30,27,2,24
Maria Mclaughlin,,,,,,,,1,24,23,0,24
Geoff Moulton,,,,,,,,,0,25,2,24
Carolyn H Nichols,,,,,,,,,,0,2,24
Jules Mermelstein,,,,,,,,,,,0,24
Total,56,28,43,41,40,35,33,33,30,29,2,24
,District Attorney,,Judge Of The Superior Court,,,,,,,,,25
,Beth Grossman,Lawrence S Krasner,Maria Mclaughlin,Emil Giordano,Craig Stedman,Geoff Moulton,Mary Murray,Carolyn H Nichols,Debbie Kunselman,Wade A Kagarise,Jules Mermelstein,25
Beth Grossman,8,0,20,39,36,14,36,11,12,33,2,25
Lawrence S Krasner,,0,26,2,2,24,1,23,22,1,0,25
Maria Mclaughlin,,,1,7,5,34,4,33,31,2,1,25
Emil Giordano,,,,0,38,7,33,1,2,34,0,25
Craig Stedman,,,,,0,4,33,1,1,32,0,25
Geoff Moulton,,,,,,0,0,30,31,2,1,25
Mary Murray,,,,,,,0,1,1,32,0,25
Carolyn H Nichols,,,,,,,,0,32,0,2,25
Debbie Kunselman,,,,,,,,,0,0,2,25
Wade A Kagarise,,,,,,,,,,0,0,25
Jules Mermelstein,,,,,,,,,,,0,25
Total,64,27,47,41,38,38,37,35,35,34,2,25
,Judge Of The Superior Court,,,,,,,,,District Attorney,,26
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Mary Murray,Craig Stedman,Emil Giordano,Wade A Kagarise,Jules Mermelstein,Lawrence S Krasner,Beth Grossman,26
Maria Mclaughlin,0,45,42,39,3,1,2,3,2,42,10,26
Carolyn H Nichols,,0,43,39,3,1,2,1,4,40,9,26
Debbie Kunselman,,,0,35,4,0,1,1,4,36,8,26
Geoff Moulton,,,,0,0,0,1,2,0,33,7,26
Mary Murray,,,,,0,19,17,19,2,3,21,26
Craig Stedman,,,,,,0,17,18,1,1,20,26
Emil Giordano,,,,,,,0,17,1,2,19,26
Wade A Kagarise,,,,,,,,0,1,2,19,26
