col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Judge Of The Superior Court,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Stella Tsai,Lucretia C Clemons,Deborah Canty,Vikki Kristiansson,Zac Shaffer,Shanese Johnson,Vincent Furlong,Deborah Cianfrani,Mark B Cohen,All
Carolyn H Nichols,48,"3,452","3,448","3,307",236,59,31,30,9,"3,471","3,474","3,420","3,378","3,375","3,296","3,176","3,203","3,170",All
Maria Mclaughlin,,47,"3,411","3,274",183,70,50,27,11,"3,455","3,396","3,341","3,350","3,314","3,187","3,174","3,153","3,118",All
Debbie Kunselman,,,8,"3,286",210,65,44,38,8,"3,412","3,392","3,342","3,327","3,308","3,192","3,146","3,161","3,117",All
Geoff Moulton,,,,5,94,18,38,37,10,"3,272","3,246","3,210","3,229","3,200","3,062","3,060","3,024","3,030",All
Jules Mermelstein,,,,,9,16,11,8,8,249,244,234,216,231,208,194,208,176,All
Mary Murray,,,,,,1,156,144,135,103,94,96,95,88,93,188,101,97,All
Emil Giordano,,,,,,,4,155,147,88,81,77,81,82,68,189,80,77,All
Craig Stedman,,,,,,,,1,136,74,73,73,74,78,61,172,61,62,All
Wade A Kagarise,,,,,,,,,0,44,39,38,40,43,40,138,43,43,All
Stella Tsai,,,,,,,,,,5,"3,544","3,492","3,492","3,458","3,305","3,267","3,265","3,224",All
Lucretia C Clemons,,,,,,,,,,,3,"3,499","3,469","3,457","3,315","3,261","3,250","3,226",All
Deborah Canty,,,,,,,,,,,,10,"3,425","3,410","3,303","3,252","3,249","3,224",All
Vikki Kristiansson,,,,,,,,,,,,,6,"3,415","3,243","3,257","3,214","3,203",All
Zac Shaffer,,,,,,,,,,,,,,4,"3,249","3,256","3,209","3,209",All
Shanese Johnson,,,,,,,,,,,,,,,14,"3,097","3,243","3,217",All
Vincent Furlong,,,,,,,,,,,,,,,,6,"3,098","3,108",All
Deborah Cianfrani,,,,,,,,,,,,,,,,,5,"3,186",All
Mark B Cohen,,,,,,,,,,,,,,,,,,4,All
Total,"3,828","3,760","3,618","3,437",298,236,232,204,160,"3,709","3,672","3,610","3,573","3,564","3,486","3,479","3,384","3,343",All
,Judge Of The Superior Court,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,1
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Craig Stedman,Mary Murray,Emil Giordano,Jules Mermelstein,Wade A Kagarise,Stella Tsai,Deborah Canty,Vikki Kristiansson,Lucretia C Clemons,Zac Shaffer,Shanese Johnson,Vincent Furlong,Deborah Cianfrani,Mark B Cohen,1
Carolyn H Nichols,3,106,104,99,3,4,1,4,0,106,106,101,103,101,98,91,91,88,1
Maria Mclaughlin,,1,106,98,0,2,1,4,0,103,101,96,99,97,92,87,89,85,1
Debbie Kunselman,,,1,97,0,2,1,4,0,100,100,95,98,95,92,86,88,87,1
Geoff Moulton,,,,1,3,2,2,0,1,98,96,94,93,93,87,84,84,82,1
Craig Stedman,,,,,0,4,4,1,2,4,3,4,1,4,3,5,2,1,1
Mary Murray,,,,,,0,2,1,1,4,4,4,1,3,4,4,3,1,1
Emil Giordano,,,,,,,0,1,2,2,1,2,1,2,1,3,0,0,1
Jules Mermelstein,,,,,,,,0,0,5,4,5,4,5,5,5,4,4,1
Wade A Kagarise,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1
Stella Tsai,,,,,,,,,,0,105,104,101,102,96,92,91,89,1
Deborah Canty,,,,,,,,,,,1,101,102,102,97,92,92,90,1
Vikki Kristiansson,,,,,,,,,,,,1,97,100,93,89,88,86,1
Lucretia C Clemons,,,,,,,,,,,,,0,97,94,89,87,87,1
Zac Shaffer,,,,,,,,,,,,,,0,94,93,89,88,1
Shanese Johnson,,,,,,,,,,,,,,,0,84,92,88,1
Vincent Furlong,,,,,,,,,,,,,,,,0,83,81,1
Deborah Cianfrani,,,,,,,,,,,,,,,,,0,86,1
Mark B Cohen,,,,,,,,,,,,,,,,,,0,1
Total,117,112,110,105,6,6,5,5,2,111,109,106,105,104,101,94,93,93,1
,Judge Of The Superior Court,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,2
,Debbie Kunselman,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Jules Mermelstein,Mary Murray,Craig Stedman,Emil Giordano,Wade A Kagarise,Deborah Canty,Stella Tsai,Lucretia C Clemons,Zac Shaffer,Vikki Kristiansson,Vincent Furlong,Shanese Johnson,Deborah Cianfrani,Mark B Cohen,2
Debbie Kunselman,0,100,97,94,8,4,4,4,0,98,98,98,99,97,90,86,85,82,2
Maria Mclaughlin,,1,98,92,8,5,1,0,1,96,97,96,95,97,89,85,84,82,2
Carolyn H Nichols,,,1,90,8,4,1,1,1,98,96,97,93,93,88,88,81,81,2
