col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,All
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,All
Maria Mclaughlin,25,"1,633","1,616","1,577",72,42,18,17,26,"1,676","1,617",88,27,All
Carolyn H Nichols,,19,"1,600","1,579",54,19,13,11,41,"1,631","1,615",61,20,All
Debbie Kunselman,,,10,"1,569",64,41,31,6,34,"1,609","1,576",74,30,All
Geoff Moulton,,,,4,16,40,29,14,24,"1,574","1,528",53,26,All
Mary Murray,,,,,3,390,368,368,22,46,59,414,381,All
Emil Giordano,,,,,,8,389,378,17,44,26,410,383,All
Craig Stedman,,,,,,,2,371,12,30,17,382,372,All
Wade A Kagarise,,,,,,,,0,14,14,17,368,363,All
Jules Mermelstein,,,,,,,,,3,36,42,25,23,All
Ellen Ceisler,,,,,,,,,,9,"1,556",58,10,All
Irene M Clark,,,,,,,,,,,17,30,21,All
Christine Fizzano Cannon,,,,,,,,,,,,7,377,All
Paul Lalley,,,,,,,,,,,,,5,All
Total,"1,852","1,795","1,736","1,664",484,472,426,403,72,"1,805","1,767",520,432,All
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,1
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,1
Ellen Ceisler,0,62,6,1,70,68,62,63,5,5,2,3,1,1
Irene M Clark,,1,2,0,62,62,63,59,1,2,0,0,1,1
Christine Fizzano Cannon,,,0,19,9,7,4,5,23,20,17,18,1,1
Paul Lalley,,,,1,1,2,0,1,19,17,19,17,2,1
Maria Mclaughlin,,,,,0,69,64,64,5,5,0,2,0,1
Debbie Kunselman,,,,,,0,63,64,4,6,2,1,2,1
Carolyn H Nichols,,,,,,,0,62,1,2,0,0,1,1
Geoff Moulton,,,,,,,,0,4,0,2,1,0,1
Emil Giordano,,,,,,,,,0,21,20,21,1,1
Mary Murray,,,,,,,,,,1,18,20,3,1
Craig Stedman,,,,,,,,,,,0,19,1,1
Wade A Kagarise,,,,,,,,,,,,0,1,1
Jules Mermelstein,,,,,,,,,,,,,0,1
Total,75,68,30,24,75,73,68,66,28,27,23,22,3,1
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,2
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Debbie Kunselman,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,2
Ellen Ceisler,1,50,4,2,57,53,53,52,6,7,4,4,3,2
Irene M Clark,,0,2,1,54,52,53,49,3,7,0,2,4,2
Christine Fizzano Cannon,,,0,32,5,4,3,5,36,34,33,31,3,2
Paul Lalley,,,,0,2,2,1,1,33,33,32,30,3,2
Debbie Kunselman,,,,,0,53,54,53,4,6,2,1,4,2
Maria Mclaughlin,,,,,,2,54,50,2,5,0,2,2,2
Carolyn H Nichols,,,,,,,0,50,0,3,0,2,4,2
Geoff Moulton,,,,,,,,0,5,3,2,2,3,2
Emil Giordano,,,,,,,,,2,34,33,31,1,2
Mary Murray,,,,,,,,,,0,32,31,2,2
Craig Stedman,,,,,,,,,,,0,30,2,2
Wade A Kagarise,,,,,,,,,,,,0,2,2
Jules Mermelstein,,,,,,,,,,,,,0,2
Total,64,60,44,36,63,62,59,57,42,42,35,34,7,2
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,3
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,3
Maria Mclaughlin,0,49,46,45,3,2,1,2,0,50,47,5,1,3
Carolyn H Nichols,,0,46,47,2,1,0,0,0,49,47,2,0,3
Debbie Kunselman,,,1,46,1,2,3,1,0,47,47,3,0,3
Geoff Moulton,,,,0,0,2,2,0,0,48,45,1,0,3
Mary Murray,,,,,0,16,16,17,0,2,1,20,17,3
Emil Giordano,,,,,,0,17,16,0,2,1,19,16,3
Craig Stedman,,,,,,,0,17,0,2,2,18,16,3
Wade A Kagarise,,,,,,,,0,0,0,1,18,17,3
Jules Mermelstein,,,,,,,,,1,0,0,0,0,3
Ellen Ceisler,,,,,,,,,,0,45,2,0,3
Irene M Clark,,,,,,,,,,,0,1,0,3
Christine Fizzano Cannon,,,,,,,,,,,,1,17,3
Paul Lalley,,,,,,,,,,,,,0,3
Total,58,54,51,50,21,20,19,18,1,55,52,27,17,3
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,4
,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Jules Mermelstein,4
Irene M Clark,0,39,2,2,42,41,38,39,3,2,3,1,0,4
Ellen Ceisler,,0,1,1,41,41,39,37,2,2,0,0,0,4
Christine Fizzano Cannon,,,0,24,2,4,3,1,26,24,25,22,1,4
Paul Lalley,,,,0,2,3,3,4,23,24,24,23,1,4
Carolyn H Nichols,,,,,0,40,37,38,3,3,1,1,0,4
Maria Mclaughlin,,,,,,0,38,37,4,3,4,0,0,4
Debbie Kunselman,,,,,,,0,38,1,2,2,0,0,4
Geoff Moulton,,,,,,,,0,2,2,1,1,0,4
Emil Giordano,,,,,,,,,0,23,23,21,1,4
Craig Stedman,,,,,,,,,,0,22,22,0,4
Mary Murray,,,,,,,,,,,0,22,1,4
Wade A Kagarise,,,,,,,,,,,,0,1,4
Jules Mermelstein,,,,,,,,,,,,,0,4
Total,47,45,29,27,45,45,43,41,28,26,26,23,1,4
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,5
