col_1,col_2,col_3,col_4,col_5,division
,City Controller,,Justice Of The Supreme Court,,All
,Rebecca Rhynhart,Michael Tomlinson,Dwayne Woodruff,Sallie Mundy,All
Rebecca Rhynhart,32,0,"1,313",60,All
Michael Tomlinson,,14,27,219,All
Dwayne Woodruff,,,32,0,All
Sallie Mundy,,,,23,All
Total,"1,405",260,"1,372",302,All
,Justice Of The Supreme Court,,City Controller,,1
,Dwayne Woodruff,Sallie Mundy,Rebecca Rhynhart,Michael Tomlinson,1
Dwayne Woodruff,0,0,17,2,1
Sallie Mundy,,0,1,2,1
Rebecca Rhynhart,,,1,0,1
Michael Tomlinson,,,,0,1
Total,19,3,19,4,1
,City Controller,,Justice Of The Supreme Court,,2
,Rebecca Rhynhart,Michael Tomlinson,Dwayne Woodruff,Sallie Mundy,2
Rebecca Rhynhart,0,0,35,2,2
Michael Tomlinson,,0,0,7,2
Dwayne Woodruff,,,1,0,2
Sallie Mundy,,,,0,2
Total,37,7,36,9,2
,City Controller,,Justice Of The Supreme Court,,3
,Rebecca Rhynhart,Michael Tomlinson,Dwayne Woodruff,Sallie Mundy,3
Rebecca Rhynhart,2,0,16,1,3
Michael Tomlinson,,0,1,3,3
Dwayne Woodruff,,,0,0,3
Sallie Mundy,,,,0,3
Total,19,4,17,4,3
,City Controller,,Justice Of The Supreme Court,,4
,Rebecca Rhynhart,Michael Tomlinson,Dwayne Woodruff,Sallie Mundy,4
Rebecca Rhynhart,4,0,58,5,4
Michael Tomlinson,,1,2,15,4
Dwayne Woodruff,,,3,0,4
Sallie Mundy,,,,0,4
Total,67,18,63,20,4
,City Controller,,Justice Of The Supreme Court,,5
,Rebecca Rhynhart,Michael Tomlinson,Dwayne Woodruff,Sallie Mundy,5
Rebecca Rhynhart,1,0,35,1,5
Michael Tomlinson,,1,0,9,5
Dwayne Woodruff,,,1,0,5
Sallie Mundy,,,,1,5
Total,37,10,36,11,5
,City Controller,,Justice Of The Supreme Court,,6
,Rebecca Rhynhart,Michael Tomlinson,Dwayne Woodruff,Sallie Mundy,6
Rebecca Rhynhart,1,0,51,4,6
Michael Tomlinson,,1,0,7,6
Dwayne Woodruff,,,2,0,6
Sallie Mundy,,,,0,6
Total,56,8,53,11,6
,Justice Of The Supreme Court,,City Controller,,7
,Dwayne Woodruff,Sallie Mundy,Rebecca Rhynhart,Michael Tomlinson,7
Dwayne Woodruff,2,0,54,1,7
Sallie Mundy,,1,2,6,7
Rebecca Rhynhart,,,1,0,7
Michael Tomlinson,,,,0,7
Total,57,9,57,7,7
,City Controller,,Justice Of The Supreme Court,,8
,Rebecca Rhynhart,Michael Tomlinson,Dwayne Woodruff,Sallie Mundy,8
Rebecca Rhynhart,0,0,70,3,8
Michael Tomlinson,,1,1,12,8
Dwayne Woodruff,,,0,0,8
Sallie Mundy,,,,2,8
Total,73,14,71,17,8
,City Controller,,Justice Of The Supreme Court,,9
,Rebecca Rhynhart,Michael Tomlinson,Dwayne Woodruff,Sallie Mundy,9
Rebecca Rhynhart,2,0,75,10,9
Michael Tomlinson,,0,1,24,9
Dwayne Woodruff,,,1,0,9
Sallie Mundy,,,,5,9
Total,87,25,77,39,9
,City Controller,,Justice Of The Supreme Court,,10
,Rebecca Rhynhart,Michael Tomlinson,Dwayne Woodruff,Sallie Mundy,10
Rebecca Rhynhart,5,0,101,7,10
Michael Tomlinson,,3,5,38,10
Dwayne Woodruff,,,3,0,10
Sallie Mundy,,,,4,10
Total,113,46,109,49,10
,Justice Of The Supreme Court,,City Controller,,11
,Dwayne Woodruff,Sallie Mundy,Rebecca Rhynhart,Michael Tomlinson,11
Dwayne Woodruff,2,0,52,1,11
Sallie Mundy,,0,1,6,11
Rebecca Rhynhart,,,1,0,11
Michael Tomlinson,,,,0,11
Total,55,7,54,7,11
,City Controller,,Justice Of The Supreme Court,,12
,Rebecca Rhynhart,Michael Tomlinson,Dwayne Woodruff,Sallie Mundy,12
Rebecca Rhynhart,5,0,45,1,12
Michael Tomlinson,,0,1,3,12
Dwayne Woodruff,,,0,0,12
Sallie Mundy,,,,1,12
Total,51,4,46,5,12
,City Controller,,Justice Of The Supreme Court,,13
,Rebecca Rhynhart,Michael Tomlinson,Dwayne Woodruff,Sallie Mundy,13
Rebecca Rhynhart,2,0,115,7,13
Michael Tomlinson,,0,6,18,13
Dwayne Woodruff,,,2,0,13
Sallie Mundy,,,,2,13
Total,124,24,123,27,13
,City Controller,,Justice Of The Supreme Court,,14
,Rebecca Rhynhart,Michael Tomlinson,Dwayne Woodruff,Sallie Mundy,14
Rebecca Rhynhart,0,0,43,8,14
Michael Tomlinson,,2,4,26,14
Dwayne Woodruff,,,0,0,14
Sallie Mundy,,,,4,14
Total,51,32,47,38,14
,Justice Of The Supreme Court,,City Controller,,15
,Dwayne Woodruff,Sallie Mundy,Rebecca Rhynhart,Michael Tomlinson,15
Dwayne Woodruff,1,0,37,1,15
Sallie Mundy,,0,1,10,15
Rebecca Rhynhart,,,1,0,15
Michael Tomlinson,,,,0,15
Total,39,11,39,11,15
,Justice Of The Supreme Court,,City Controller,,16
,Dwayne Woodruff,Sallie Mundy,Rebecca Rhynhart,Michael Tomlinson,16
Dwayne Woodruff,2,0,75,0,16
Sallie Mundy,,1,0,1,16
Rebecca Rhynhart,,,1,0,16
Michael Tomlinson,,,,1,16
Total,77,2,76,2,16
,City Controller,,Justice Of The Supreme Court,,17
,Rebecca Rhynhart,Michael Tomlinson,Dwayne Woodruff,Sallie Mundy,17
Rebecca Rhynhart,1,0,80,1,17
Michael Tomlinson,,1,0,4,17
Dwayne Woodruff,,,1,0,17
Sallie Mundy,,,,2,17
Total,82,5,81,7,17
,Justice Of The Supreme Court,,City Controller,,18
,Dwayne Woodruff,Sallie Mundy,Rebecca Rhynhart,Michael Tomlinson,18
Dwayne Woodruff,4,0,49,0,18
Sallie Mundy,,0,1,0,18
Rebecca Rhynhart,,,0,0,18
Michael Tomlinson,,,,0,18
Total,53,1,50,0,18
,Justice Of The Supreme Court,,City Controller,,19
,Dwayne Woodruff,Sallie Mundy,Rebecca Rhynhart,Michael Tomlinson,19
Dwayne Woodruff,0,0,63,0,19
Sallie Mundy,,0,0,2,19
Rebecca Rhynhart,,,0,0,19
Michael Tomlinson,,,,2,19
Total,63,2,63,4,19
,City Controller,,Justice Of The Supreme Court,,20
,Rebecca Rhynhart,Michael Tomlinson,Dwayne Woodruff,Sallie Mundy,20
Rebecca Rhynhart,2,0,72,1,20
Michael Tomlinson,,0,0,8,20
Dwayne Woodruff,,,2,0,20
Sallie Mundy,,,,0,20
Total,75,8,74,9,20
,Justice Of The Supreme Court,,City Controller,,21
,Dwayne Woodruff,Sallie Mundy,Rebecca Rhynhart,Michael Tomlinson,21
Dwayne Woodruff,5,0,100,0,21
Sallie Mundy,,0,0,7,21
Rebecca Rhynhart,,,1,0,21
Michael Tomlinson,,,,1,21
Total,105,7,101,8,21
,City Controller,,Justice Of The Supreme Court,,22
,Rebecca Rhynhart,Michael Tomlinson,Dwayne Woodruff,Sallie Mundy,22
Rebecca Rhynhart,0,0,38,3,22
Michael Tomlinson,,0,1,6,22
Dwayne Woodruff,,,0,0,22
Sallie Mundy,,,,0,22
Total,41,7,39,9,22
,City Controller,,Justice Of The Supreme Court,,23
,Rebecca Rhynhart,Michael Tomlinson,Dwayne Woodruff,Sallie Mundy,23
Rebecca Rhynhart,1,0,32,0,23
Michael Tomlinson,,0,0,5,23
Dwayne Woodruff,,,0,0,23
Sallie Mundy,,,,0,23
Total,33,5,32,5,23
