col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,Stella Tsai,Deborah Canty,Shanese Johnson,Lucretia C Clemons,Vikki Kristiansson,Deborah Cianfrani,Zac Shaffer,Mark B Cohen,Vincent Furlong,All
Irene M Clark,21,"1,554",4,4,"1,551","1,558","1,564","1,552","1,531","1,531","1,521","1,513","1,501",All
Ellen Ceisler,,21,14,4,"1,603","1,553","1,545","1,564","1,547","1,532","1,530","1,513","1,493",All
Christine Fizzano Cannon,,,0,20,16,16,11,19,15,12,16,11,30,All
Paul Lalley,,,,0,11,9,8,9,8,8,6,11,24,All
Stella Tsai,,,,,9,"1,572","1,562","1,577","1,571","1,546","1,557","1,533","1,516",All
Deborah Canty,,,,,,9,"1,573","1,578","1,564","1,550","1,544","1,539","1,517",All
Shanese Johnson,,,,,,,9,"1,566","1,545","1,545","1,541","1,540","1,507",All
Lucretia C Clemons,,,,,,,,5,"1,562","1,536","1,554","1,532","1,508",All
Vikki Kristiansson,,,,,,,,,3,"1,538","1,550","1,522","1,511",All
Deborah Cianfrani,,,,,,,,,,5,"1,526","1,519","1,499",All
Zac Shaffer,,,,,,,,,,,6,"1,517","1,507",All
Mark B Cohen,,,,,,,,,,,,9,"1,497",All
Vincent Furlong,,,,,,,,,,,,,5,All
Total,"1,748","1,731",41,29,"1,683","1,668","1,661","1,653","1,620","1,610","1,609","1,605","1,586",All
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,1
,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,Deborah Canty,Stella Tsai,Deborah Cianfrani,Lucretia C Clemons,Mark B Cohen,Shanese Johnson,Vikki Kristiansson,Vincent Furlong,Zac Shaffer,1
Irene M Clark,0,29,0,0,28,28,28,27,27,26,27,28,27,1
Ellen Ceisler,,0,0,0,28,28,27,28,28,27,28,28,26,1
Christine Fizzano Cannon,,,0,0,0,0,0,0,0,0,0,0,0,1
Paul Lalley,,,,0,0,0,0,0,0,0,0,0,0,1
Deborah Canty,,,,,0,28,28,28,28,27,28,27,26,1
Stella Tsai,,,,,,0,27,28,28,27,28,27,26,1
Deborah Cianfrani,,,,,,,0,27,27,26,27,27,26,1
Lucretia C Clemons,,,,,,,,0,28,27,28,27,26,1
Mark B Cohen,,,,,,,,,0,27,28,27,26,1
Shanese Johnson,,,,,,,,,,1,27,26,25,1
Vikki Kristiansson,,,,,,,,,,,0,27,26,1
Vincent Furlong,,,,,,,,,,,,0,26,1
Zac Shaffer,,,,,,,,,,,,,1,1
Total,32,30,0,0,29,29,28,28,28,28,28,28,28,1
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,2
,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,Deborah Canty,Lucretia C Clemons,Shanese Johnson,Stella Tsai,Zac Shaffer,Deborah Cianfrani,Vincent Furlong,Mark B Cohen,Vikki Kristiansson,2
Irene M Clark,0,48,0,0,49,49,49,48,48,48,48,47,48,2
Ellen Ceisler,,1,0,0,47,47,47,47,47,47,47,46,47,2
