col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Zac Shaffer,Deborah Canty,Vincent Furlong,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,All
Ellen Ceisler,26,"2,743",220,25,"3,132","3,062","3,049","3,025","3,009","2,798","2,223","2,191","2,122",All
Irene M Clark,,8,14,10,"2,672","2,653","2,661","2,623","2,611","2,452","2,099","2,082","2,012",All
Christine Fizzano Cannon,,,12,175,271,273,255,253,265,388,139,125,122,All
Paul Lalley,,,,0,71,74,65,67,68,185,56,48,55,All
Stella Tsai,,,,,5,"3,148","3,146","3,099","3,090","2,876","2,285","2,264","2,179",All
Vikki Kristiansson,,,,,,6,"3,129","3,088","3,085","2,891","2,282","2,246","2,164",All
Lucretia C Clemons,,,,,,,4,"3,085","3,087","2,872","2,269","2,265","2,166",All
Zac Shaffer,,,,,,,,3,"3,039","2,875","2,236","2,221","2,168",All
Deborah Canty,,,,,,,,,2,"2,867","2,283","2,258","2,176",All
Vincent Furlong,,,,,,,,,,6,"2,125","2,088","2,061",All
Deborah Cianfrani,,,,,,,,,,,1,"2,222","2,154",All
Shanese Johnson,,,,,,,,,,,,5,"2,142",All
Mark B Cohen,,,,,,,,,,,,,3,All
Total,"3,376","2,874",454,219,"3,322","3,262","3,241","3,204","3,198","3,102","2,357","2,332","2,252",All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,1
,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Zac Shaffer,Deborah Canty,Vincent Furlong,Deborah Cianfrani,Mark B Cohen,Shanese Johnson,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,1
Stella Tsai,2,245,244,243,235,221,177,170,169,239,199,26,6,1
Vikki Kristiansson,,0,241,242,233,221,174,164,167,233,199,26,6,1
Lucretia C Clemons,,,0,239,232,216,173,163,168,231,198,25,5,1
Zac Shaffer,,,,0,232,221,173,166,168,231,195,26,5,1
Deborah Canty,,,,,1,217,173,166,169,223,190,26,7,1
Vincent Furlong,,,,,,1,163,160,159,206,175,36,17,1
Deborah Cianfrani,,,,,,,0,168,169,168,160,12,6,1
Mark B Cohen,,,,,,,,3,166,161,156,9,5,1
Shanese Johnson,,,,,,,,,1,162,160,7,4,1
Ellen Ceisler,,,,,,,,,,0,203,19,0,1
Irene M Clark,,,,,,,,,,,1,1,0,1
Christine Fizzano Cannon,,,,,,,,,,,,0,18,1
Paul Lalley,,,,,,,,,,,,,0,1
Total,257,252,248,247,243,236,183,179,177,249,215,40,18,1
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,2
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Stella Tsai,Zac Shaffer,Vikki Kristiansson,Deborah Canty,Lucretia C Clemons,Vincent Furlong,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,2
Ellen Ceisler,2,142,13,1,165,158,158,155,152,141,118,114,110,2
Irene M Clark,,1,0,0,141,138,138,134,134,125,111,105,102,2
Christine Fizzano Cannon,,,0,7,16,14,15,15,13,20,8,8,6,2
Paul Lalley,,,,0,4,4,4,4,3,8,4,3,3,2
Stella Tsai,,,,,0,163,167,163,161,150,124,118,114,2
Zac Shaffer,,,,,,0,162,159,158,147,121,116,113,2
Vikki Kristiansson,,,,,,,1,162,159,149,124,117,112,2
Deborah Canty,,,,,,,,0,159,148,124,118,115,2
