col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,All
,Stella Tsai,Vikki Kristiansson,Vincent Furlong,Lucretia C Clemons,Deborah Canty,Zac Shaffer,Deborah Cianfrani,Mark B Cohen,Shanese Johnson,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Jules Mermelstein,All
Stella Tsai,8,"5,950","5,508","5,924","5,868","5,848","4,718","4,567","4,591","5,734","5,746","5,637","5,527",396,340,252,156,346,All
Vikki Kristiansson,,5,"5,449","5,855","5,822","5,808","4,682","4,540","4,547","5,614","5,668","5,549","5,480",389,335,246,154,321,All
Vincent Furlong,,,9,"5,405","5,445","5,461","4,386","4,332","4,279","5,167","5,219","5,092","5,072",786,733,640,545,293,All
Lucretia C Clemons,,,,1,"5,815","5,789","4,647","4,511","4,569","5,575","5,631","5,518","5,417",360,302,217,143,332,All
Deborah Canty,,,,,3,"5,739","4,696","4,542","4,577","5,525","5,612","5,487","5,392",375,320,245,147,322,All
Zac Shaffer,,,,,,1,"4,610","4,559","4,506","5,516","5,593","5,473","5,418",378,335,228,154,319,All
Deborah Cianfrani,,,,,,,7,"4,514","4,544","4,477","4,516","4,483","4,296",249,222,247,141,298,All
Mark B Cohen,,,,,,,,5,"4,435","4,360","4,409","4,373","4,234",244,218,227,141,276,All
Shanese Johnson,,,,,,,,,6,"4,341","4,389","4,368","4,190",215,185,205,129,276,All
Maria Mclaughlin,,,,,,,,,,22,"5,725","5,752","5,502",145,87,137,37,247,All
Debbie Kunselman,,,,,,,,,,,5,"5,691","5,671",282,226,127,26,298,All
Carolyn H Nichols,,,,,,,,,,,,13,"5,477",81,75,125,36,292,All
Geoff Moulton,,,,,,,,,,,,,7,282,232,32,47,157,All
Emil Giordano,,,,,,,,,,,,,,4,691,551,544,41,All
Craig Stedman,,,,,,,,,,,,,,,3,536,540,20,All
Mary Murray,,,,,,,,,,,,,,,,1,519,40,All
Wade A Kagarise,,,,,,,,,,,,,,,,,0,20,All
Jules Mermelstein,,,,,,,,,,,,,,,,,,17,All
Total,"6,290","6,136","6,085","6,061","6,023","6,023","4,848","4,748","4,686","6,192","6,146","6,037","5,915",907,832,719,600,423,All
,Judge Of The Superior Court,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,1
