col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Judge Of The Superior Court,,,,,,,,,Justice Of The Supreme Court,,All
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Dwayne Woodruff,Sallie Mundy,All
Maria Mclaughlin,161,"2,960","2,922","2,701",191,144,51,54,192,"3,027",361,All
Carolyn H Nichols,,13,"2,853","2,661",76,96,34,33,207,"2,900",209,All
Debbie Kunselman,,,5,"2,697",139,104,62,13,202,"2,846",232,All
Geoff Moulton,,,,2,117,17,57,23,82,"2,664",160,All
Emil Giordano,,,,,12,"1,039","1,032",983,30,101,"1,200",All
Mary Murray,,,,,,3,960,953,30,66,"1,096",All
Craig Stedman,,,,,,,1,944,13,40,"1,043",All
Wade A Kagarise,,,,,,,,0,18,29,992,All
Jules Mermelstein,,,,,,,,,13,247,40,All
Dwayne Woodruff,,,,,,,,,,87,0,All
Sallie Mundy,,,,,,,,,,,91,All
Total,"3,616","3,168","3,126","2,861","1,333","1,180","1,094","1,027",305,"3,394","1,611",All
,Judge Of The Superior Court,,,,,,,,,Justice Of The Supreme Court,,1
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Dwayne Woodruff,Sallie Mundy,1
Maria Mclaughlin,4,39,37,35,0,2,0,0,2,41,4,1
Carolyn H Nichols,,1,37,35,0,2,0,0,2,37,3,1
Debbie Kunselman,,,0,33,1,3,0,0,3,34,4,1
Geoff Moulton,,,,0,0,0,0,0,0,35,1,1
Emil Giordano,,,,,0,22,22,21,1,0,24,1
Mary Murray,,,,,,0,21,20,1,0,24,1
Craig Stedman,,,,,,,0,21,0,0,22,1
Wade A Kagarise,,,,,,,,0,0,0,21,1
Jules Mermelstein,,,,,,,,,0,2,1,1
Dwayne Woodruff,,,,,,,,,,2,0,1
Sallie Mundy,,,,,,,,,,,0,1
Total,49,41,38,36,24,24,22,21,3,45,28,1
,Judge Of The Superior Court,,,,,,,,,Justice Of The Supreme Court,,2
,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Carolyn H Nichols,Emil Giordano,Craig Stedman,Wade A Kagarise,Mary Murray,Jules Mermelstein,Dwayne Woodruff,Sallie Mundy,2
Maria Mclaughlin,25,28,22,23,1,1,0,0,2,29,1,2
Geoff Moulton,,0,23,22,2,2,0,0,2,22,3,2
Debbie Kunselman,,,0,23,2,2,0,0,2,24,3,2
Carolyn H Nichols,,,,0,1,1,0,0,3,24,2,2
Emil Giordano,,,,,1,9,6,5,0,0,10,2
Craig Stedman,,,,,,0,6,5,0,0,9,2
Wade A Kagarise,,,,,,,0,5,0,0,6,2
Mary Murray,,,,,,,,0,0,0,5,2
Jules Mermelstein,,,,,,,,,0,2,1,2
Dwayne Woodruff,,,,,,,,,,0,0,2
Sallie Mundy,,,,,,,,,,,0,2
Total,61,31,27,26,11,9,6,5,3,32,11,2
,Judge Of The Superior Court,,,,,,,,,Justice Of The Supreme Court,,3
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Dwayne Woodruff,Sallie Mundy,3
Maria Mclaughlin,6,68,66,63,6,5,2,3,2,68,11,3
Carolyn H Nichols,,0,65,62,4,2,0,1,1,66,5,3
Debbie Kunselman,,,1,62,4,3,2,0,2,63,7,3
Geoff Moulton,,,,0,0,2,1,0,1,61,4,3
Mary Murray,,,,,0,35,33,35,0,1,40,3
Emil Giordano,,,,,,0,33,35,1,3,38,3
Craig Stedman,,,,,,,0,33,1,0,36,3
Wade A Kagarise,,,,,,,,0,1,0,36,3
Jules Mermelstein,,,,,,,,,0,2,1,3
Dwayne Woodruff,,,,,,,,,,1,0,3
Sallie Mundy,,,,,,,,,,,3,3
Total,86,73,72,65,42,41,36,36,3,74,53,3
,Judge Of The Superior Court,,,,,,,,,Justice Of The Supreme Court,,4
,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Dwayne Woodruff,Sallie Mundy,4
Maria Mclaughlin,0,30,28,25,1,2,0,1,2,29,5,4
Debbie Kunselman,,0,27,26,2,2,1,0,1,28,4,4
Carolyn H Nichols,,,0,25,0,1,0,0,2,26,1,4
Geoff Moulton,,,,0,3,1,2,1,1,26,2,4
Emil Giordano,,,,,0,21,20,20,0,1,22,4
Mary Murray,,,,,,0,18,19,0,1,21,4
Craig Stedman,,,,,,,0,19,0,0,20,4
Wade A Kagarise,,,,,,,,0,0,0,20,4
Jules Mermelstein,,,,,,,,,0,2,0,4
Dwayne Woodruff,,,,,,,,,,1,0,4
Sallie Mundy,,,,,,,,,,,1,4
Total,35,33,28,28,23,22,20,20,2,31,28,4
,Justice Of The Supreme Court,,Judge Of The Superior Court,,,,,,,,,5
,Dwayne Woodruff,Sallie Mundy,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,5
Dwayne Woodruff,2,0,65,63,60,56,9,3,1,1,1,5
Sallie Mundy,,2,3,2,3,0,0,4,6,4,4,5
Carolyn H Nichols,,,0,61,59,53,7,1,2,0,0,5
Maria Mclaughlin,,,,0,60,52,6,2,2,0,0,5
Debbie Kunselman,,,,,1,51,7,2,2,1,0,5
Geoff Moulton,,,,,,0,2,0,0,0,0,5
Jules Mermelstein,,,,,,,0,1,0,0,0,5
Emil Giordano,,,,,,,,0,5,5,6,5
Mary Murray,,,,,,,,,0,4,5,5
Craig Stedman,,,,,,,,,,0,5,5
Wade A Kagarise,,,,,,,,,,,0,5
Total,76,11,68,65,64,56,9,8,8,6,6,5
,Justice Of The Supreme Court,,Judge Of The Superior Court,,,,,,,,,6
,Sallie Mundy,Dwayne Woodruff,Maria Mclaughlin,Emil Giordano,Craig Stedman,Mary Murray,Carolyn H Nichols,Wade A Kagarise,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,6
Sallie Mundy,11,0,20,56,48,47,8,45,7,5,2,6
Dwayne Woodruff,,4,44,1,1,2,35,2,34,33,2,6
Maria Mclaughlin,,,7,4,2,1,44,2,37,36,1,6
Emil Giordano,,,,1,47,47,3,44,2,0,1,6
Craig Stedman,,,,,0,45,1,43,1,1,2,6
Mary Murray,,,,,,0,1,46,2,1,1,6
Carolyn H Nichols,,,,,,,0,2,36,36,1,6
Wade A Kagarise,,,,,,,,0,1,2,0,6
Debbie Kunselman,,,,,,,,,0,35,1,6
Geoff Moulton,,,,,,,,,,0,2,6
Jules Mermelstein,,,,,,,,,,,0,6
Total,86,52,74,59,49,49,47,47,41,38,4,6
,Judge Of The Superior Court,,,,,,,,,Justice Of The Supreme Court,,7
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Dwayne Woodruff,Sallie Mundy,7
Maria Mclaughlin,26,91,90,71,11,4,1,3,4,99,24,7
Carolyn H Nichols,,1,87,70,2,5,1,2,4,78,12,7
Debbie Kunselman,,,0,69,4,3,0,1,2,78,11,7
Geoff Moulton,,,,0,3,1,1,0,3,65,5,7
Emil Giordano,,,,,0,49,47,48,0,5,56,7
Mary Murray,,,,,,0,49,51,1,1,56,7
Craig Stedman,,,,,,,1,49,2,1,50,7
Wade A Kagarise,,,,,,,,0,2,2,50,7
Jules Mermelstein,,,,,,,,,0,5,1,7
Dwayne Woodruff,,,,,,,,,,5,0,7
Sallie Mundy,,,,,,,,,,,9,7
Total,155,96,94,74,62,57,53,53,6,106,89,7
,Judge Of The Superior Court,,,,,,,,,Justice Of The Supreme Court,,8
,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Dwayne Woodruff,Sallie Mundy,8
Maria Mclaughlin,9,58,59,47,8,7,2,3,4,53,16,8
Debbie Kunselman,,1,55,49,3,6,2,0,3,51,9,8
Carolyn H Nichols,,,0,45,3,6,2,0,3,46,12,8
Geoff Moulton,,,,0,5,1,2,2,1,45,7,8
Emil Giordano,,,,,0,38,38,38,1,2,47,8
Mary Murray,,,,,,0,33,34,1,3,42,8
Craig Stedman,,,,,,,0,34,0,1,37,8
Wade A Kagarise,,,,,,,,0,0,0,38,8
Jules Mermelstein,,,,,,,,,0,6,1,8
Dwayne Woodruff,,,,,,,,,,4,0,8
Sallie Mundy,,,,,,,,,,,2,8
Total,81,63,61,53,49,46,38,38,7,63,62,8
,Justice Of The Supreme Court,,Judge Of The Superior Court,,,,,,,,,9
,Dwayne Woodruff,Sallie Mundy,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Carolyn H Nichols,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Jules Mermelstein,9
Dwayne Woodruff,2,0,50,51,50,50,1,1,0,0,2,9
Sallie Mundy,,0,2,1,0,1,6,5,4,3,0,9
Maria Mclaughlin,,,1,51,50,51,3,2,1,0,2,9
Debbie Kunselman,,,,0,48,49,2,1,0,0,2,9
Geoff Moulton,,,,,0,48,0,0,0,0,0,9
Carolyn H Nichols,,,,,,0,1,0,0,0,2,9
Mary Murray,,,,,,,0,6,4,3,0,9
Emil Giordano,,,,,,,,0,4,3,0,9
Craig Stedman,,,,,,,,,0,3,0,9
Wade A Kagarise,,,,,,,,,,0,0,9
Jules Mermelstein,,,,,,,,,,,0,9
Total,58,6,56,54,53,52,7,6,4,3,2,9
,Judge Of The Superior Court,,,,,,,,,Justice Of The Supreme Court,,10
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Dwayne Woodruff,Sallie Mundy,10
Maria Mclaughlin,5,76,75,71,1,1,0,0,4,80,3,10
Carolyn H Nichols,,0,76,71,1,1,1,0,5,81,2,10
Debbie Kunselman,,,0,70,1,1,1,0,3,75,2,10
Geoff Moulton,,,,1,0,0,1,0,1,70,1,10
Emil Giordano,,,,,0,10,7,7,1,0,10,10
Mary Murray,,,,,,0,7,7,1,0,10,10
Craig Stedman,,,,,,,0,8,0,1,8,10
Wade A Kagarise,,,,,,,,0,0,0,8,10
Jules Mermelstein,,,,,,,,,1,4,1,10
Dwayne Woodruff,,,,,,,,,,1,0,10
Sallie Mundy,,,,,,,,,,,0,10
Total,90,85,79,74,10,10,9,8,6,88,13,10
,Judge Of The Superior Court,,,,,,,,,Justice Of The Supreme Court,,11
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Wade A Kagarise,Craig Stedman,Mary Murray,Jules Mermelstein,Dwayne Woodruff,Sallie Mundy,11
Maria Mclaughlin,14,15,15,16,5,2,0,1,0,16,3,11
Carolyn H Nichols,,1,14,13,1,1,1,0,0,16,0,11
Debbie Kunselman,,,0,14,2,1,1,1,0,15,1,11
Geoff Moulton,,,,0,3,2,0,0,0,14,2,11
Emil Giordano,,,,,0,4,2,3,0,2,4,11
Wade A Kagarise,,,,,,0,3,2,0,1,4,11
Craig Stedman,,,,,,,0,2,0,1,1,11
Mary Murray,,,,,,,,0,0,0,2,11
Jules Mermelstein,,,,,,,,,0,0,0,11
Dwayne Woodruff,,,,,,,,,,1,0,11
Sallie Mundy,,,,,,,,,,,0,11
Total,33,17,16,16,7,6,3,3,0,18,5,11
,Justice Of The Supreme Court,,Judge Of The Superior Court,,,,,,,,,12
,Sallie Mundy,Dwayne Woodruff,Maria Mclaughlin,Debbie Kunselman,Mary Murray,Carolyn H Nichols,Emil Giordano,Wade A Kagarise,Craig Stedman,Geoff Moulton,Jules Mermelstein,12
Sallie Mundy,2,0,6,4,20,3,18,18,17,1,0,12
Dwayne Woodruff,,0,19,17,1,17,1,1,1,16,1,12
Maria Mclaughlin,,,0,20,4,20,2,2,2,17,1,12
Debbie Kunselman,,,,0,2,19,0,0,1,17,1,12
Mary Murray,,,,,0,1,18,18,17,0,0,12
Carolyn H Nichols,,,,,,0,0,0,0,17,1,12
Emil Giordano,,,,,,,0,19,18,0,0,12
Wade A Kagarise,,,,,,,,0,17,0,0,12
Craig Stedman,,,,,,,,,0,0,0,12
Geoff Moulton,,,,,,,,,,0,0,12
Jules Mermelstein,,,,,,,,,,,0,12
Total,27,20,26,21,21,20,20,20,19,17,1,12
,Judge Of The Superior Court,,,,,,,,,Justice Of The Supreme Court,,13
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Dwayne Woodruff,Sallie Mundy,13
Maria Mclaughlin,1,58,55,52,3,2,0,1,1,56,6,13
Carolyn H Nichols,,0,56,52,3,1,0,0,2,54,4,13
Debbie Kunselman,,,0,52,2,0,0,0,2,54,4,13
Geoff Moulton,,,,0,0,1,0,1,1,52,0,13
Mary Murray,,,,,1,6,5,4,0,0,8,13
Emil Giordano,,,,,,0,5,5,0,1,6,13
Craig Stedman,,,,,,,0,4,0,0,5,13
Wade A Kagarise,,,,,,,,0,0,1,4,13
Jules Mermelstein,,,,,,,,,0,1,0,13
Dwayne Woodruff,,,,,,,,,,2,0,13
Sallie Mundy,,,,,,,,,,,0,13
Total,63,59,59,53,9,7,5,5,2,60,12,13
,Justice Of The Supreme Court,,Judge Of The Superior Court,,,,,,,,,14
,Sallie Mundy,Dwayne Woodruff,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,14
Sallie Mundy,1,0,54,53,50,44,8,5,2,0,0,14
Dwayne Woodruff,,2,2,0,0,0,26,25,25,23,0,14
Emil Giordano,,,2,48,47,42,7,5,4,1,0,14
Craig Stedman,,,,0,47,44,2,2,0,0,0,14
Mary Murray,,,,,0,43,3,2,1,0,0,14
Wade A Kagarise,,,,,,0,1,1,0,0,0,14
Maria Mclaughlin,,,,,,,0,28,26,22,0,14
Carolyn H Nichols,,,,,,,,0,26,23,0,14
Debbie Kunselman,,,,,,,,,0,23,0,14
Geoff Moulton,,,,,,,,,,0,0,14
Jules Mermelstein,,,,,,,,,,,0,14
Total,62,29,58,53,50,44,34,30,27,23,0,14
,Judge Of The Superior Court,,,,,,,,,Justice Of The Supreme Court,,15
,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Dwayne Woodruff,Sallie Mundy,15
Maria Mclaughlin,13,76,75,59,7,7,2,2,5,73,26,15
Debbie Kunselman,,0,70,59,3,6,0,1,4,61,14,15
Carolyn H Nichols,,,0,60,1,5,1,0,4,61,15,15
Geoff Moulton,,,,0,1,1,0,0,1,54,5,15
Emil Giordano,,,,,0,27,28,29,1,3,34,15
Mary Murray,,,,,,0,27,26,0,3,31,15
Craig Stedman,,,,,,,0,29,1,2,28,15
Wade A Kagarise,,,,,,,,0,1,2,28,15
Jules Mermelstein,,,,,,,,,0,4,2,15
Dwayne Woodruff,,,,,,,,,,4,0,15
Sallie Mundy,,,,,,,,,,,9,15
Total,116,79,78,61,38,36,30,30,6,84,65,15
,Justice Of The Supreme Court,,Judge Of The Superior Court,,,,,,,,,16
,Dwayne Woodruff,Sallie Mundy,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Mary Murray,Wade A Kagarise,Craig Stedman,Emil Giordano,Jules Mermelstein,16
Dwayne Woodruff,3,0,18,14,14,13,0,0,0,1,1,16
Sallie Mundy,,1,2,2,1,1,8,8,7,6,0,16
Maria Mclaughlin,,,1,12,13,14,0,1,1,1,1,16
Carolyn H Nichols,,,,0,13,11,1,1,0,0,1,16
Debbie Kunselman,,,,,0,12,0,0,0,0,1,16
Geoff Moulton,,,,,,0,0,1,1,0,0,16
Mary Murray,,,,,,,0,7,6,6,0,16
Wade A Kagarise,,,,,,,,0,7,6,0,16
Craig Stedman,,,,,,,,,0,6,0,16
Emil Giordano,,,,,,,,,,0,0,16
Jules Mermelstein,,,,,,,,,,,0,16
Total,24,12,21,16,15,14,8,8,7,7,1,16
,Judge Of The Superior Court,,,,,,,,,Justice Of The Supreme Court,,17
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Jules Mermelstein,Dwayne Woodruff,Sallie Mundy,17
Carolyn H Nichols,2,25,23,23,3,2,2,1,2,25,5,17
Maria Mclaughlin,,2,22,22,3,0,1,0,2,22,4,17
Debbie Kunselman,,,0,21,0,1,1,0,1,20,2,17
Geoff Moulton,,,,0,0,0,0,0,0,21,1,17
Emil Giordano,,,,,0,14,12,12,1,0,16,17
Craig Stedman,,,,,,0,12,12,0,0,16,17
Mary Murray,,,,,,,0,9,0,0,13,17
Wade A Kagarise,,,,,,,,0,0,0,12,17
Jules Mermelstein,,,,,,,,,0,2,1,17
Dwayne Woodruff,,,,,,,,,,1,0,17
Sallie Mundy,,,,,,,,,,,3,17
Total,33,30,24,23,17,16,13,12,3,27,23,17
,Justice Of The Supreme Court,,Judge Of The Superior Court,,,,,,,,,18
,Dwayne Woodruff,Sallie Mundy,Debbie Kunselman,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Craig Stedman,Emil Giordano,Jules Mermelstein,Wade A Kagarise,Mary Murray,18
Dwayne Woodruff,1,0,45,45,42,41,2,2,4,0,0,18
Sallie Mundy,,0,1,0,1,0,5,5,2,5,3,18
Debbie Kunselman,,,0,44,43,39,1,2,4,0,0,18
Carolyn H Nichols,,,,0,41,40,0,2,4,0,0,18
Maria Mclaughlin,,,,,0,37,0,1,3,0,0,18
Geoff Moulton,,,,,,0,1,0,0,0,0,18
Craig Stedman,,,,,,,0,5,2,5,3,18
Emil Giordano,,,,,,,,0,3,5,3,18
Jules Mermelstein,,,,,,,,,0,2,0,18
Wade A Kagarise,,,,,,,,,,0,3,18
Mary Murray,,,,,,,,,,,0,18
Total,49,6,47,45,44,41,7,7,6,5,3,18
,Judge Of The Superior Court,,,,,,,,,Justice Of The Supreme Court,,19
,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Maria Mclaughlin,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,Jules Mermelstein,Dwayne Woodruff,Sallie Mundy,19
Debbie Kunselman,0,38,41,40,1,1,0,0,2,38,5,19
Carolyn H Nichols,,0,38,37,1,0,1,1,1,37,4,19
Geoff Moulton,,,0,39,1,1,0,0,2,37,4,19
Maria Mclaughlin,,,,0,0,0,0,0,1,37,4,19
Craig Stedman,,,,,0,6,6,6,0,0,7,19
Emil Giordano,,,,,,0,5,5,0,0,6,19
Mary Murray,,,,,,,0,6,0,0,6,19
Wade A Kagarise,,,,,,,,0,0,0,6,19
Jules Mermelstein,,,,,,,,,2,2,0,19
Dwayne Woodruff,,,,,,,,,,1,0,19
Sallie Mundy,,,,,,,,,,,0,19
Total,43,41,41,41,7,6,6,6,4,42,11,19
,Judge Of The Superior Court,,,,,,,,,Justice Of The Supreme Court,,20
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Dwayne Woodruff,Sallie Mundy,20
Maria Mclaughlin,7,74,75,65,9,7,0,3,1,81,12,20
Carolyn H Nichols,,0,70,63,1,5,1,0,1,73,7,20
Debbie Kunselman,,,0,64,7,5,2,2,1,68,8,20
Geoff Moulton,,,,0,3,1,2,1,0,62,6,20
Emil Giordano,,,,,1,46,44,42,2,4,50,20
Mary Murray,,,,,,0,42,38,1,4,49,20
Craig Stedman,,,,,,,0,38,1,0,44,20
Wade A Kagarise,,,,,,,,0,2,2,40,20
Jules Mermelstein,,,,,,,,,1,1,3,20
Dwayne Woodruff,,,,,,,,,,3,0,20
Sallie Mundy,,,,,,,,,,,3,20
Total,103,81,77,70,57,54,45,42,5,90,68,20
,Judge Of The Superior Court,,,,,,,,,Justice Of The Supreme Court,,21
,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Dwayne Woodruff,Sallie Mundy,21
Maria Mclaughlin,6,99,99,94,6,5,1,2,4,95,16,21
Debbie Kunselman,,0,97,94,2,1,0,0,5,95,8,21
Carolyn H Nichols,,,0,93,1,0,1,1,4,95,6,21
Geoff Moulton,,,,0,2,2,2,1,1,89,8,21
Mary Murray,,,,,0,32,27,18,1,1,33,21
Emil Giordano,,,,,,0,27,18,0,1,32,21
Craig Stedman,,,,,,,0,17,0,0,28,21
Wade A Kagarise,,,,,,,,0,0,1,18,21
Jules Mermelstein,,,,,,,,,2,4,1,21
Dwayne Woodruff,,,,,,,,,,2,0,21
Sallie Mundy,,,,,,,,,,,4,21
Total,120,104,103,98,36,34,29,19,7,103,51,21
,Judge Of The Superior Court,,,,,,,,,Justice Of The Supreme Court,,22
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Dwayne Woodruff,Sallie Mundy,22
Maria Mclaughlin,1,55,48,47,5,3,2,0,4,58,12,22
Carolyn H Nichols,,0,44,44,2,1,0,0,3,51,4,22
Debbie Kunselman,,,1,44,2,1,1,0,4,44,4,22
Geoff Moulton,,,,0,5,2,2,0,1,44,5,22
Emil Giordano,,,,,0,17,15,15,0,3,19,22
Mary Murray,,,,,,0,14,14,0,1,17,22
Craig Stedman,,,,,,,0,14,0,0,17,22
Wade A Kagarise,,,,,,,,0,0,0,16,22
Jules Mermelstein,,,,,,,,,2,5,0,22
Dwayne Woodruff,,,,,,,,,,1,0,22
Sallie Mundy,,,,,,,,,,,5,22
Total,72,56,49,49,22,18,17,16,7,61,34,22
,Judge Of The Superior Court,,,,,,,,,Justice Of The Supreme Court,,23
,Carolyn H Nichols,Debbie Kunselman,Maria Mclaughlin,Geoff Moulton,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,Jules Mermelstein,Dwayne Woodruff,Sallie Mundy,23
Carolyn H Nichols,0,35,35,35,2,1,0,2,4,38,1,23
Debbie Kunselman,,0,34,32,2,1,2,0,4,35,0,23
Maria Mclaughlin,,,0,31,2,1,1,1,3,34,1,23
Geoff Moulton,,,,0,1,0,0,2,1,34,0,23
Craig Stedman,,,,,0,8,8,7,0,3,7,23
Emil Giordano,,,,,,0,7,6,0,1,7,23
Mary Murray,,,,,,,0,6,0,2,6,23
Wade A Kagarise,,,,,,,,0,0,2,6,23
Jules Mermelstein,,,,,,,,,0,3,0,23
Dwayne Woodruff,,,,,,,,,,1,0,23
Sallie Mundy,,,,,,,,,,,0,23
Total,41,37,36,35,10,8,8,8,4,41,7,23
,Justice Of The Supreme Court,,Judge Of The Superior Court,,,,,,,,,24
,Dwayne Woodruff,Sallie Mundy,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Jules Mermelstein,24
Dwayne Woodruff,5,0,102,102,93,92,3,2,0,0,3,24
Sallie Mundy,,3,5,1,1,2,15,15,14,14,0,24
Maria Mclaughlin,,,4,96,94,94,2,2,1,0,2,24
Carolyn H Nichols,,,,1,93,91,2,1,0,0,3,24
Debbie Kunselman,,,,,0,90,2,1,0,0,3,24
Geoff Moulton,,,,,,0,1,1,1,0,0,24
Mary Murray,,,,,,,0,15,14,15,1,24
Emil Giordano,,,,,,,,0,15,15,0,24
Craig Stedman,,,,,,,,,0,14,0,24
Wade A Kagarise,,,,,,,,,,0,0,24
Jules Mermelstein,,,,,,,,,,,0,24
Total,117,23,113,105,96,95,19,18,15,15,3,24
,Judge Of The Superior Court,,,,,,,,,Justice Of The Supreme Court,,25
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Dwayne Woodruff,Sallie Mundy,25
Maria Mclaughlin,2,68,60,53,1,1,1,0,12,67,5,25
Carolyn H Nichols,,0,60,53,1,2,4,2,13,68,5,25
Debbie Kunselman,,,0,52,1,2,2,0,12,60,4,25
Geoff Moulton,,,,0,0,0,1,0,5,52,3,25
Emil Giordano,,,,,2,37,36,35,1,1,40,25
Mary Murray,,,,,,0,34,34,1,3,39,25
Craig Stedman,,,,,,,0,36,0,1,38,25
Wade A Kagarise,,,,,,,,0,0,0,36,25
Jules Mermelstein,,,,,,,,,0,15,0,25
Dwayne Woodruff,,,,,,,,,,2,0,25
Sallie Mundy,,,,,,,,,,,1,25
Total,78,76,65,56,43,42,39,36,15,77,49,25
,Justice Of The Supreme Court,,Judge Of The Superior Court,,,,,,,,,26
,Dwayne Woodruff,Sallie Mundy,Debbie Kunselman,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,26
Dwayne Woodruff,1,0,132,131,131,123,8,5,1,0,15,26
Sallie Mundy,,2,11,9,7,9,25,20,19,19,3,26
Debbie Kunselman,,,0,129,125,128,11,6,4,1,14,26
Carolyn H Nichols,,,,0,130,122,6,6,0,1,13,26
Maria Mclaughlin,,,,,0,118,6,6,0,1,12,26
Geoff Moulton,,,,,,0,11,0,4,1,4,26
Emil Giordano,,,,,,,0,19,21,18,2,26
Mary Murray,,,,,,,,0,17,18,3,26
Craig Stedman,,,,,,,,,0,17,0,26
Wade A Kagarise,,,,,,,,,,0,0,26
