col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Judge Of The Superior Court,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Mary Murray,Craig Stedman,Jules Mermelstein,Emil Giordano,Wade A Kagarise,Shanese Johnson,Deborah Canty,Stella Tsai,Lucretia C Clemons,Mark B Cohen,Deborah Cianfrani,Zac Shaffer,Vikki Kristiansson,Vincent Furlong,All
Maria Mclaughlin,11,977,969,962,10,5,5,3,1,976,982,991,970,969,949,953,962,934,All
Carolyn H Nichols,,12,971,968,12,4,10,1,0,983,980,977,973,966,954,960,954,931,All
Debbie Kunselman,,,2,956,11,5,7,3,1,964,966,963,957,948,948,948,945,931,All
Geoff Moulton,,,,1,3,3,2,1,1,950,954,950,949,954,933,947,941,928,All
Mary Murray,,,,,0,8,2,6,7,13,10,11,10,12,12,9,9,17,All
Craig Stedman,,,,,,0,0,7,6,9,9,7,9,9,9,8,8,14,All
Jules Mermelstein,,,,,,,1,1,0,8,9,10,9,4,7,9,5,5,All
Emil Giordano,,,,,,,,0,6,4,5,4,4,5,5,5,5,10,All
Wade A Kagarise,,,,,,,,,0,3,3,2,2,3,2,3,2,7,All
Shanese Johnson,,,,,,,,,,1,987,986,986,972,963,973,964,945,All
Deborah Canty,,,,,,,,,,,3,985,982,976,966,968,970,945,All
Stella Tsai,,,,,,,,,,,,2,978,969,963,969,964,941,All
Lucretia C Clemons,,,,,,,,,,,,,2,971,961,969,965,942,All
Mark B Cohen,,,,,,,,,,,,,,0,952,965,959,947,All
Deborah Cianfrani,,,,,,,,,,,,,,,1,951,951,936,All
Zac Shaffer,,,,,,,,,,,,,,,,0,959,940,All
Vikki Kristiansson,,,,,,,,,,,,,,,,,1,936,All
Vincent Furlong,,,,,,,,,,,,,,,,,,2,All
Total,"1,077","1,076","1,018",995,24,14,13,11,8,"1,042","1,036","1,036","1,015","1,015",997,995,994,975,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,1
,Deborah Canty,Mark B Cohen,Lucretia C Clemons,Shanese Johnson,Deborah Cianfrani,Stella Tsai,Vikki Kristiansson,Zac Shaffer,Vincent Furlong,Carolyn H Nichols,Geoff Moulton,Maria Mclaughlin,Debbie Kunselman,Craig Stedman,Emil Giordano,Jules Mermelstein,Mary Murray,Wade A Kagarise,1
Deborah Canty,0,24,24,23,23,23,23,23,21,23,23,21,21,0,0,0,0,0,1
Mark B Cohen,,0,24,22,22,22,22,23,21,21,23,22,21,0,0,0,0,0,1
