col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,All
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Jules Mermelstein,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,All
Carolyn H Nichols,41,"1,173","1,164","1,150",35,11,6,8,2,"1,213","1,210",14,4,All
Maria Mclaughlin,,16,"1,150","1,133",20,9,9,8,2,"1,198","1,169",13,6,All
Geoff Moulton,,,3,"1,124",18,2,3,6,3,"1,149","1,136",6,4,All
Debbie Kunselman,,,,5,26,9,6,4,0,"1,144","1,139",10,4,All
Jules Mermelstein,,,,,0,5,1,2,2,36,27,4,4,All
Mary Murray,,,,,,0,16,12,12,10,11,13,13,All
Emil Giordano,,,,,,,0,13,13,6,6,14,12,All
Craig Stedman,,,,,,,,1,12,8,5,14,10,All
Wade A Kagarise,,,,,,,,,1,2,2,13,13,All
Ellen Ceisler,,,,,,,,,,5,"1,159",10,3,All
Irene M Clark,,,,,,,,,,,4,3,2,All
Christine Fizzano Cannon,,,,,,,,,,,,0,14,All
Paul Lalley,,,,,,,,,,,,,0,All
Total,"1,352","1,288","1,196","1,194",40,28,27,26,20,"1,292","1,288",29,21,All
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,1
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Jules Mermelstein,Mary Murray,Craig Stedman,Emil Giordano,Wade A Kagarise,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,1
Maria Mclaughlin,2,45,47,43,0,2,1,1,1,48,43,2,1,1
Carolyn H Nichols,,1,46,43,3,0,0,0,0,48,44,0,0,1
Geoff Moulton,,,0,42,0,0,0,0,0,44,41,0,0,1
Debbie Kunselman,,,,0,3,1,1,0,0,45,42,1,0,1
Jules Mermelstein,,,,,0,0,0,0,0,3,2,0,0,1
Mary Murray,,,,,,0,2,2,2,1,0,3,2,1
Craig Stedman,,,,,,,0,1,1,1,0,2,1,1
Emil Giordano,,,,,,,,0,2,0,0,2,2,1
Wade A Kagarise,,,,,,,,,0,0,0,2,2,1
Ellen Ceisler,,,,,,,,,,0,41,2,0,1
Irene M Clark,,,,,,,,,,,0,0,0,1
Christine Fizzano Cannon,,,,,,,,,,,,0,2,1
Paul Lalley,,,,,,,,,,,,,0,1
Total,56,55,48,47,3,3,2,2,2,55,48,4,2,1
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,2
