col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,All
,Vincent Furlong,Mark B Cohen,Deborah Cianfrani,Deborah Canty,Vikki Kristiansson,Zac Shaffer,Stella Tsai,Lucretia C Clemons,Shanese Johnson,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Mary Murray,Emil Giordano,Geoff Moulton,Craig Stedman,Wade A Kagarise,Jules Mermelstein,All
Vincent Furlong,24,"1,007","1,009","1,016","1,015","1,006",978,973,935,953,862,848,875,860,801,807,790,55,All
Mark B Cohen,,4,"1,001",990,978,982,968,950,949,903,865,830,216,182,785,158,157,44,All
Deborah Cianfrani,,,3,"1,017","1,004",974,978,966,960,917,869,848,216,186,781,150,144,48,All
Deborah Canty,,,,2,"1,025","1,004","1,003",995,976,924,882,866,207,184,803,158,139,47,All
Vikki Kristiansson,,,,,2,"1,011","1,011",998,965,919,875,850,205,186,800,161,149,45,All
Zac Shaffer,,,,,,0,988,987,953,902,853,831,195,177,798,152,134,40,All
Stella Tsai,,,,,,,4,995,960,899,861,842,187,164,799,144,133,46,All
Lucretia C Clemons,,,,,,,,0,966,894,855,833,169,154,794,134,122,44,All
Shanese Johnson,,,,,,,,,1,860,841,809,166,141,776,120,119,43,All
Maria Mclaughlin,,,,,,,,,,27,924,904,138,100,821,42,64,32,All
Carolyn H Nichols,,,,,,,,,,,0,876,92,36,806,34,34,36,All
Debbie Kunselman,,,,,,,,,,,,3,87,75,812,46,14,36,All
Mary Murray,,,,,,,,,,,,,11,817,20,783,787,23,All
Emil Giordano,,,,,,,,,,,,,,8,59,800,792,20,All
Geoff Moulton,,,,,,,,,,,,,,,1,48,22,15,All
Craig Stedman,,,,,,,,,,,,,,,,5,761,12,All
Wade A Kagarise,,,,,,,,,,,,,,,,,2,12,All
Jules Mermelstein,,,,,,,,,,,,,,,,,,4,All
Total,"1,873","1,122","1,121","1,119","1,107","1,085","1,080","1,057","1,015","1,191","1,026",990,978,955,895,877,853,75,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,1
,Vincent Furlong,Lucretia C Clemons,Mark B Cohen,Zac Shaffer,Stella Tsai,Deborah Canty,Deborah Cianfrani,Shanese Johnson,Vikki Kristiansson,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Emil Giordano,Geoff Moulton,Craig Stedman,Mary Murray,Wade A Kagarise,Jules Mermelstein,1
Vincent Furlong,0,31,29,29,30,29,28,29,29,31,28,28,26,25,25,26,23,3,1
Lucretia C Clemons,,0,30,32,31,31,29,31,31,31,29,29,4,27,4,2,2,2,1
Mark B Cohen,,,0,29,30,29,28,30,29,30,27,26,3,26,4,3,3,1,1
Zac Shaffer,,,,0,30,29,28,30,30,31,27,28,4,27,4,2,2,1,1
Stella Tsai,,,,,0,29,29,30,30,30,27,28,3,27,4,3,3,2,1
Deborah Canty,,,,,,0,28,29,29,28,26,27,3,25,3,2,2,2,1
Deborah Cianfrani,,,,,,,0,27,28,27,25,27,4,24,4,3,3,2,1
Shanese Johnson,,,,,,,,0,29,29,27,27,2,27,3,2,2,1,1
Vikki Kristiansson,,,,,,,,,0,29,27,27,3,26,4,2,2,2,1
Maria Mclaughlin,,,,,,,,,,0,29,29,3,28,3,1,0,2,1
Carolyn H Nichols,,,,,,,,,,,0,26,2,26,1,1,0,2,1
Debbie Kunselman,,,,,,,,,,,,0,2,26,1,1,0,2,1
Emil Giordano,,,,,,,,,,,,,0,1,25,25,22,1,1
Geoff Moulton,,,,,,,,,,,,,,0,1,0,0,0,1
Craig Stedman,,,,,,,,,,,,,,,0,23,22,1,1
Mary Murray,,,,,,,,,,,,,,,,0,22,1,1
Wade A Kagarise,,,,,,,,,,,,,,,,,0,0,1
Jules Mermelstein,,,,,,,,,,,,,,,,,,0,1
Total,58,34,34,34,33,32,31,31,31,40,31,30,28,28,26,26,23,3,1
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,2
,Vincent Furlong,Deborah Cianfrani,Mark B Cohen,Lucretia C Clemons,Zac Shaffer,Deborah Canty,Vikki Kristiansson,Shanese Johnson,Stella Tsai,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Jules Mermelstein,2
Vincent Furlong,0,53,53,49,52,50,51,48,49,48,45,44,41,20,16,15,13,3,2
Deborah Cianfrani,,0,56,52,52,53,52,52,52,51,48,47,42,11,8,6,4,2,2
Mark B Cohen,,,0,51,53,52,51,51,52,50,48,47,43,12,9,8,6,2,2
Lucretia C Clemons,,,,0,54,55,54,56,52,54,51,47,45,6,3,3,2,1,2
Zac Shaffer,,,,,0,54,55,53,52,54,50,48,45,8,4,5,3,1,2
Deborah Canty,,,,,,0,55,54,53,54,51,48,45,7,3,4,2,1,2
Vikki Kristiansson,,,,,,,0,53,53,54,51,48,46,7,3,4,2,1,2
Shanese Johnson,,,,,,,,0,52,52,50,46,44,6,3,3,2,1,2
Stella Tsai,,,,,,,,,0,51,49,47,44,7,3,4,2,1,2
Maria Mclaughlin,,,,,,,,,,1,54,51,49,5,1,2,0,1,2
Carolyn H Nichols,,,,,,,,,,,0,50,48,4,1,1,0,1,2
Debbie Kunselman,,,,,,,,,,,,1,46,3,0,1,0,1,2
Geoff Moulton,,,,,,,,,,,,,0,0,0,0,0,0,2
Mary Murray,,,,,,,,,,,,,,0,17,15,14,1,2
Emil Giordano,,,,,,,,,,,,,,,0,14,15,1,2
Craig Stedman,,,,,,,,,,,,,,,,0,13,1,2
Wade A Kagarise,,,,,,,,,,,,,,,,,0,1,2
Jules Mermelstein,,,,,,,,,,,,,,,,,,1,2
Total,65,59,59,58,58,57,57,56,54,62,54,52,49,21,19,17,15,4,2
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,3
,Vincent Furlong,Deborah Canty,Lucretia C Clemons,Shanese Johnson,Stella Tsai,Vikki Kristiansson,Mark B Cohen,Zac Shaffer,Deborah Cianfrani,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,3
Vincent Furlong,1,30,28,29,29,30,28,28,27,29,25,26,26,26,26,26,25,2,3
Deborah Canty,,0,29,30,29,30,28,29,28,27,27,25,28,3,4,4,4,0,3
Lucretia C Clemons,,,0,29,30,29,27,28,26,27,27,25,26,3,4,4,4,0,3
Shanese Johnson,,,,0,30,30,28,29,28,26,27,25,26,3,4,4,4,0,3
Stella Tsai,,,,,0,30,28,29,27,26,26,24,25,4,5,5,5,0,3
Vikki Kristiansson,,,,,,0,29,29,28,25,26,24,26,4,5,5,5,0,3
