col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,All
,Vincent Furlong,Vikki Kristiansson,Deborah Cianfrani,Deborah Canty,Stella Tsai,Mark B Cohen,Zac Shaffer,Lucretia C Clemons,Shanese Johnson,Christine Fizzano Cannon,Ellen Ceisler,Paul Lalley,Irene M Clark,All
Vincent Furlong,24,783,762,767,757,761,772,751,704,846,703,715,602,All
Vikki Kristiansson,,3,756,790,779,746,779,783,727,192,704,102,602,All
Deborah Cianfrani,,,8,766,745,753,740,726,712,201,675,101,605,All
Deborah Canty,,,,3,782,752,767,764,723,186,689,94,608,All
Stella Tsai,,,,,3,740,765,775,729,183,703,91,596,All
Mark B Cohen,,,,,,2,750,734,719,186,668,104,588,All
Zac Shaffer,,,,,,,1,771,725,180,682,100,590,All
Lucretia C Clemons,,,,,,,,4,726,172,689,88,580,All
Shanese Johnson,,,,,,,,,0,154,639,78,562,All
Christine Fizzano Cannon,,,,,,,,,,40,134,714,27,All
Ellen Ceisler,,,,,,,,,,,18,15,611,All
Paul Lalley,,,,,,,,,,,,7,17,All
Irene M Clark,,,,,,,,,,,,,4,All
Total,"1,554",866,855,849,848,830,830,817,753,990,871,778,706,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,1
,Vincent Furlong,Mark B Cohen,Vikki Kristiansson,Zac Shaffer,Deborah Canty,Deborah Cianfrani,Lucretia C Clemons,Stella Tsai,Shanese Johnson,Christine Fizzano Cannon,Paul Lalley,Ellen Ceisler,Irene M Clark,1
Vincent Furlong,0,39,40,39,39,37,39,36,35,63,52,34,28,1
Mark B Cohen,,0,37,35,37,37,37,35,34,15,6,31,23,1
Vikki Kristiansson,,,0,38,39,37,38,37,35,14,7,30,25,1
Zac Shaffer,,,,0,36,34,37,35,34,15,9,29,24,1
Deborah Canty,,,,,0,38,37,37,35,13,5,31,24,1
Deborah Cianfrani,,,,,,1,35,35,35,14,4,30,23,1
Lucretia C Clemons,,,,,,,0,36,34,14,6,30,24,1
Stella Tsai,,,,,,,,0,34,11,4,32,23,1
Shanese Johnson,,,,,,,,,0,12,4,29,22,1
Christine Fizzano Cannon,,,,,,,,,,2,55,7,2,1
Paul Lalley,,,,,,,,,,,0,0,2,1
Ellen Ceisler,,,,,,,,,,,,1,24,1
Irene M Clark,,,,,,,,,,,,,0,1
Total,94,41,41,41,40,40,39,39,35,72,58,39,30,1
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,2
