col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Judge Of The Superior Court,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Vincent Furlong,Vikki Kristiansson,Lucretia C Clemons,Stella Tsai,Deborah Cianfrani,Deborah Canty,Mark B Cohen,Shanese Johnson,Zac Shaffer,All
Maria Mclaughlin,5,505,501,500,6,7,5,4,9,496,507,502,507,498,501,498,493,496,All
Debbie Kunselman,,1,503,500,5,4,1,0,10,493,502,501,494,500,500,499,496,495,All
Carolyn H Nichols,,,1,502,4,3,1,1,11,490,499,505,496,494,501,493,497,493,All
Geoff Moulton,,,,0,0,5,1,1,3,488,494,501,491,490,495,491,494,493,All
Mary Murray,,,,,2,13,12,12,3,19,8,7,8,8,7,8,7,7,All
Emil Giordano,,,,,,0,12,12,1,18,7,8,8,9,8,8,8,7,All
Craig Stedman,,,,,,,1,11,3,16,5,5,6,6,3,4,3,5,All
Wade A Kagarise,,,,,,,,0,1,14,4,4,4,4,5,5,3,4,All
Jules Mermelstein,,,,,,,,,1,10,10,11,11,10,11,9,8,11,All
Vincent Furlong,,,,,,,,,,2,500,502,498,494,501,493,494,496,All
Vikki Kristiansson,,,,,,,,,,,0,509,505,501,507,503,501,506,All
Lucretia C Clemons,,,,,,,,,,,,0,507,503,510,500,503,508,All
Stella Tsai,,,,,,,,,,,,,1,497,501,493,497,501,All
Deborah Cianfrani,,,,,,,,,,,,,,1,498,498,499,495,All
Deborah Canty,,,,,,,,,,,,,,,1,500,499,503,All
Mark B Cohen,,,,,,,,,,,,,,,,0,500,497,All
Shanese Johnson,,,,,,,,,,,,,,,,,0,497,All
Zac Shaffer,,,,,,,,,,,,,,,,,,0,All
Total,559,530,524,515,23,21,18,17,16,531,526,525,525,524,523,520,515,515,All
,Judge Of The Superior Court,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,1
,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Carolyn H Nichols,Emil Giordano,Craig Stedman,Jules Mermelstein,Mary Murray,Wade A Kagarise,Deborah Canty,Shanese Johnson,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Mark B Cohen,Vincent Furlong,Zac Shaffer,Deborah Cianfrani,1
Maria Mclaughlin,0,25,24,22,1,0,0,0,0,24,25,25,25,24,24,24,24,23,1
Geoff Moulton,,0,24,22,1,0,0,0,0,23,25,25,25,24,24,24,24,23,1
Debbie Kunselman,,,0,22,1,0,0,0,0,23,24,24,24,24,24,23,23,23,1
Carolyn H Nichols,,,,1,0,0,0,0,0,21,22,22,22,22,22,21,21,21,1
Emil Giordano,,,,,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1
Craig Stedman,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jules Mermelstein,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
Mary Murray,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
Wade A Kagarise,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Deborah Canty,,,,,,,,,,0,23,23,23,23,23,23,23,23,1
Shanese Johnson,,,,,,,,,,,0,25,25,24,24,24,24,23,1
Stella Tsai,,,,,,,,,,,,0,25,24,24,24,24,23,1
Vikki Kristiansson,,,,,,,,,,,,,0,24,24,24,24,23,1
Lucretia C Clemons,,,,,,,,,,,,,,0,24,23,23,23,1
Mark B Cohen,,,,,,,,,,,,,,,0,23,23,23,1
Vincent Furlong,,,,,,,,,,,,,,,,0,24,23,1
Zac Shaffer,,,,,,,,,,,,,,,,,0,23,1
Deborah Cianfrani,,,,,,,,,,,,,,,,,,0,1
Total,26,25,24,23,2,0,0,0,0,25,25,25,25,24,24,24,24,23,1
,Judge Of The Superior Court,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,2
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Mary Murray,Craig Stedman,Emil Giordano,Jules Mermelstein,Wade A Kagarise,Deborah Cianfrani,Stella Tsai,Mark B Cohen,Deborah Canty,Lucretia C Clemons,Shanese Johnson,Vikki Kristiansson,Vincent Furlong,Zac Shaffer,2
Maria Mclaughlin,1,24,23,22,1,0,0,0,0,24,24,23,22,22,21,22,21,21,2
Carolyn H Nichols,,0,23,22,1,0,0,0,0,23,23,23,22,22,21,22,21,21,2
Geoff Moulton,,,0,21,0,0,0,0,0,22,22,22,21,22,21,21,20,21,2
Debbie Kunselman,,,,0,1,0,0,0,0,22,21,22,21,20,20,21,21,20,2
Mary Murray,,,,,0,0,0,0,0,1,1,1,1,0,0,1,1,0,2
Craig Stedman,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Emil Giordano,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
Jules Mermelstein,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Wade A Kagarise,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Deborah Cianfrani,,,,,,,,,,0,22,23,21,21,21,21,21,20,2
Stella Tsai,,,,,,,,,,,0,22,23,22,21,22,21,21,2
Mark B Cohen,,,,,,,,,,,,0,22,21,22,22,21,21,2
Deborah Canty,,,,,,,,,,,,,0,21,21,22,21,21,2
Lucretia C Clemons,,,,,,,,,,,,,,0,21,21,20,21,2
Shanese Johnson,,,,,,,,,,,,,,,0,21,20,21,2
Vikki Kristiansson,,,,,,,,,,,,,,,,0,21,21,2
Vincent Furlong,,,,,,,,,,,,,,,,,1,20,2
Zac Shaffer,,,,,,,,,,,,,,,,,,0,2
Total,27,24,23,22,1,0,0,0,0,25,25,24,23,22,22,22,22,21,2
,Judge Of The Superior Court,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,3
,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Maria Mclaughlin,Emil Giordano,Mary Murray,Wade A Kagarise,Craig Stedman,Jules Mermelstein,Deborah Cianfrani,Deborah Canty,Lucretia C Clemons,Mark B Cohen,Shanese Johnson,Vikki Kristiansson,Vincent Furlong,Zac Shaffer,Stella Tsai,3
Debbie Kunselman,0,16,16,16,0,0,0,0,0,17,16,16,16,16,16,16,16,15,3
Carolyn H Nichols,,0,16,16,0,0,0,0,0,16,16,16,16,16,16,16,16,15,3
Geoff Moulton,,,0,16,0,0,0,0,0,16,16,16,16,16,16,16,16,15,3
Maria Mclaughlin,,,,0,0,0,0,0,0,16,16,16,16,16,16,16,16,15,3
Emil Giordano,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
Mary Murray,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,3
Wade A Kagarise,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Craig Stedman,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3
Jules Mermelstein,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Deborah Cianfrani,,,,,,,,,,0,16,16,16,16,16,16,16,15,3
Deborah Canty,,,,,,,,,,,0,16,16,16,16,16,16,15,3
Lucretia C Clemons,,,,,,,,,,,,0,16,16,16,16,16,15,3
Mark B Cohen,,,,,,,,,,,,,0,16,16,16,16,15,3
Shanese Johnson,,,,,,,,,,,,,,0,16,16,16,15,3
Vikki Kristiansson,,,,,,,,,,,,,,,0,16,16,15,3
Vincent Furlong,,,,,,,,,,,,,,,,0,16,15,3
Zac Shaffer,,,,,,,,,,,,,,,,,0,15,3
Stella Tsai,,,,,,,,,,,,,,,,,,0,3
Total,17,16,16,16,1,1,1,0,0,17,16,16,16,16,16,16,16,15,3
,Judge Of The Superior Court,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,4
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Mary Murray,Craig Stedman,Emil Giordano,Wade A Kagarise,Jules Mermelstein,Vincent Furlong,Mark B Cohen,Shanese Johnson,Vikki Kristiansson,Zac Shaffer,Deborah Canty,Lucretia C Clemons,Stella Tsai,Deborah Cianfrani,4
Maria Mclaughlin,0,11,12,11,1,0,0,0,0,12,12,11,12,12,11,11,11,9,4
Carolyn H Nichols,,0,11,11,0,0,0,0,0,11,11,12,11,11,11,11,10,9,4
Debbie Kunselman,,,0,11,0,0,0,0,0,12,12,11,12,12,11,11,11,9,4
Geoff Moulton,,,,0,0,0,0,0,0,11,11,11,11,11,11,11,10,9,4
Mary Murray,,,,,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4
Craig Stedman,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,0,4
Emil Giordano,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,4
Wade A Kagarise,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,4
Jules Mermelstein,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
Vincent Furlong,,,,,,,,,,0,12,11,12,12,11,11,11,9,4
Mark B Cohen,,,,,,,,,,,0,11,12,12,11,11,11,9,4
Shanese Johnson,,,,,,,,,,,,0,11,11,11,11,10,9,4
Vikki Kristiansson,,,,,,,,,,,,,0,12,11,11,11,9,4
Zac Shaffer,,,,,,,,,,,,,,0,11,11,11,9,4
Deborah Canty,,,,,,,,,,,,,,,0,11,10,9,4
Lucretia C Clemons,,,,,,,,,,,,,,,,0,10,9,4
