col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Judge Of The Superior Court,,,,,,,,,Judge Of The Municipal Court,,All
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Marissa Brumbach,Matt Wolf,All
Carolyn H Nichols,21,656,654,635,38,4,7,7,1,663,639,All
Maria Mclaughlin,,1,651,620,28,9,9,10,2,651,632,All
Debbie Kunselman,,,6,626,35,10,6,8,1,642,628,All
Geoff Moulton,,,,0,14,6,6,1,2,618,609,All
Jules Mermelstein,,,,,2,2,1,1,2,37,27,All
Emil Giordano,,,,,,0,15,13,11,10,12,All
Craig Stedman,,,,,,,1,12,10,11,12,All
Mary Murray,,,,,,,,0,11,9,10,All
Wade A Kagarise,,,,,,,,,0,1,3,All
Marissa Brumbach,,,,,,,,,,2,634,All
Matt Wolf,,,,,,,,,,,6,All
Total,744,705,697,664,48,24,23,22,14,722,689,All
,Judge Of The Municipal Court,,Judge Of The Superior Court,,,,,,,,,1
,Marissa Brumbach,Matt Wolf,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,1
Marissa Brumbach,0,70,73,72,72,68,9,5,4,3,0,1
Matt Wolf,,0,66,68,67,63,6,5,4,4,0,1
Carolyn H Nichols,,,3,71,69,63,9,2,1,3,0,1
Maria Mclaughlin,,,,0,72,65,9,2,2,3,1,1
Debbie Kunselman,,,,,0,64,9,3,3,3,0,1
Geoff Moulton,,,,,,0,3,4,3,1,1,1
Jules Mermelstein,,,,,,,1,0,0,0,1,1
Craig Stedman,,,,,,,,0,5,3,2,1
Emil Giordano,,,,,,,,,0,2,2,1
Mary Murray,,,,,,,,,,0,2,1
Wade A Kagarise,,,,,,,,,,,0,1
Total,84,75,83,78,77,72,14,7,6,6,3,1
,Judge Of The Superior Court,,,,,,,,,Judge Of The Municipal Court,,2
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Matt Wolf,Marissa Brumbach,2
Carolyn H Nichols,1,77,76,69,4,2,1,0,0,79,73,2
Maria Mclaughlin,,0,76,67,3,2,0,0,0,76,76,2
Debbie Kunselman,,,1,69,4,2,1,0,0,77,72,2
Geoff Moulton,,,,0,1,0,1,0,0,71,65,2
Jules Mermelstein,,,,,1,0,0,0,0,4,4,2
Mary Murray,,,,,,0,2,2,2,2,2,2
Emil Giordano,,,,,,,0,2,2,1,1,2
