col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,All
,Vincent Furlong,Deborah Cianfrani,Stella Tsai,Deborah Canty,Vikki Kristiansson,Zac Shaffer,Lucretia C Clemons,Mark B Cohen,Shanese Johnson,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Emil Giordano,Geoff Moulton,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,All
Vincent Furlong,10,"1,115","1,070","1,064","1,070","1,056","1,024","1,009",956,"1,075",945,949,922,887,843,793,779,80,All
Deborah Cianfrani,,13,"1,065","1,066","1,058","1,038","1,022","1,060",994,"1,073",964,953,280,875,200,145,140,84,All
Stella Tsai,,,5,"1,114","1,116","1,101","1,099","1,017",987,"1,068",999,"1,000",178,930,134,101,88,95,All
Deborah Canty,,,,1,"1,104","1,089","1,081","1,028",995,"1,034",981,984,181,917,148,111,93,92,All
Vikki Kristiansson,,,,,2,"1,102","1,090","1,018",985,"1,039",975,988,173,924,135,105,93,87,All
Zac Shaffer,,,,,,0,"1,080","1,019",981,"1,031",963,974,173,913,136,105,96,89,All
Lucretia C Clemons,,,,,,,1,991,984,"1,014",965,966,148,906,117,86,81,90,All
Mark B Cohen,,,,,,,,3,972,953,903,903,168,851,142,100,99,74,All
Shanese Johnson,,,,,,,,,0,912,873,868,136,819,116,82,83,76,All
Maria Mclaughlin,,,,,,,,,,56,"1,056","1,042",173,963,118,46,56,82,All
Carolyn H Nichols,,,,,,,,,,,7,"1,011",54,933,51,28,15,71,All
Debbie Kunselman,,,,,,,,,,,,3,77,954,45,34,10,73,All
Emil Giordano,,,,,,,,,,,,,16,65,851,811,808,21,All
Geoff Moulton,,,,,,,,,,,,,,2,15,28,15,34,All
Mary Murray,,,,,,,,,,,,,,,4,777,794,17,All
Craig Stedman,,,,,,,,,,,,,,,,4,766,7,All
Wade A Kagarise,,,,,,,,,,,,,,,,,1,7,All
Jules Mermelstein,,,,,,,,,,,,,,,,,,5,All
Total,"1,946","1,315","1,214","1,181","1,178","1,163","1,135","1,098","1,022","1,410","1,132","1,114","1,074","1,029",927,860,843,118,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,1
,Vincent Furlong,Deborah Cianfrani,Deborah Canty,Stella Tsai,Mark B Cohen,Vikki Kristiansson,Zac Shaffer,Lucretia C Clemons,Shanese Johnson,Emil Giordano,Maria Mclaughlin,Mary Murray,Craig Stedman,Wade A Kagarise,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,1
Vincent Furlong,1,38,36,37,34,35,34,34,32,48,35,40,38,36,30,32,27,2,1
Deborah Cianfrani,,1,33,34,35,32,32,32,31,13,33,10,6,5,31,29,24,1,1
Deborah Canty,,,0,36,33,36,36,34,31,13,28,11,9,5,28,29,25,0,1
