col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,All
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Mary Murray,Emil Giordano,Geoff Moulton,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Ellen Ceisler,Christine Fizzano Cannon,Irene M Clark,Paul Lalley,All
Maria Mclaughlin,40,"1,138","1,125",184,136,"1,024",48,60,48,"1,283",207,"1,037",93,All
Carolyn H Nichols,,14,"1,087",116,45,997,37,24,46,"1,097",144,"1,007",50,All
Debbie Kunselman,,,3,120,82,993,48,9,48,"1,094",151,994,45,All
Mary Murray,,,,14,940,19,902,898,27,127,"1,003",79,931,All
Emil Giordano,,,,,11,76,910,916,22,136,997,39,920,All
Geoff Moulton,,,,,,2,41,41,23,"1,018",103,928,34,All
Craig Stedman,,,,,,,3,897,14,62,924,23,913,All
Wade A Kagarise,,,,,,,,0,14,55,917,23,895,All
Jules Mermelstein,,,,,,,,,2,57,38,48,23,All
Ellen Ceisler,,,,,,,,,,16,155,981,35,All
Christine Fizzano Cannon,,,,,,,,,,,23,33,936,All
Irene M Clark,,,,,,,,,,,,5,21,All
Paul Lalley,,,,,,,,,,,,,7,All
Total,"1,543","1,264","1,230","1,162","1,129","1,106","1,018",986,99,"1,436","1,249","1,138","1,063",All
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,1
,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Carolyn H Nichols,Jules Mermelstein,Christine Fizzano Cannon,Paul Lalley,Ellen Ceisler,Irene M Clark,1
Emil Giordano,0,129,122,123,22,16,14,3,3,132,119,22,9,1
Mary Murray,,0,121,119,23,16,6,8,2,127,122,12,14,1
Craig Stedman,,,0,116,5,8,7,2,1,117,115,7,4,1
Wade A Kagarise,,,,0,8,1,7,2,2,115,115,8,4,1
Maria Mclaughlin,,,,,4,57,51,49,4,21,5,65,50,1
Debbie Kunselman,,,,,,0,47,45,3,18,2,50,45,1
Geoff Moulton,,,,,,,0,41,0,14,1,48,41,1
Carolyn H Nichols,,,,,,,,0,2,10,2,40,41,1
Jules Mermelstein,,,,,,,,,0,4,3,2,3,1
Christine Fizzano Cannon,,,,,,,,,,3,116,15,7,1
Paul Lalley,,,,,,,,,,,1,0,3,1
Ellen Ceisler,,,,,,,,,,,,2,40,1
Irene M Clark,,,,,,,,,,,,,1,1
Total,153,149,131,130,93,66,59,54,7,149,129,76,56,1
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,2
,Christine Fizzano Cannon,Paul Lalley,Ellen Ceisler,Irene M Clark,Maria Mclaughlin,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,2
Christine Fizzano Cannon,4,71,11,2,17,76,78,62,66,10,8,9,2,2
Paul Lalley,,1,5,1,11,70,68,62,63,4,3,5,3,2
Ellen Ceisler,,,1,46,69,8,8,5,5,51,46,48,5,2
Irene M Clark,,,,0,46,5,2,5,1,44,45,40,3,2
Maria Mclaughlin,,,,,4,13,10,7,5,58,51,48,3,2
Mary Murray,,,,,,1,73,62,64,9,7,1,2,2
Emil Giordano,,,,,,,1,62,65,3,3,6,2,2
Craig Stedman,,,,,,,,1,61,5,7,6,1,2
Wade A Kagarise,,,,,,,,,0,4,1,4,2,2
Carolyn H Nichols,,,,,,,,,,1,52,45,1,2
Debbie Kunselman,,,,,,,,,,,0,41,1,2
Geoff Moulton,,,,,,,,,,,,1,1,2
Jules Mermelstein,,,,,,,,,,,,,0,2
Total,102,81,79,52,90,88,85,73,72,65,56,55,7,2
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,3
,Christine Fizzano Cannon,Ellen Ceisler,Paul Lalley,Irene M Clark,Maria Mclaughlin,Mary Murray,Carolyn H Nichols,Emil Giordano,Debbie Kunselman,Craig Stedman,Geoff Moulton,Wade A Kagarise,Jules Mermelstein,3
Christine Fizzano Cannon,0,6,27,2,7,30,7,29,8,24,5,21,2,3
Ellen Ceisler,,2,0,20,26,3,24,3,26,0,22,0,2,3
Paul Lalley,,,0,0,1,26,2,24,1,25,0,21,1,3
Irene M Clark,,,,0,25,4,24,1,22,0,19,0,1,3
Maria Mclaughlin,,,,,1,4,26,2,28,0,22,0,2,3
Mary Murray,,,,,,0,6,25,5,23,1,21,1,3
Carolyn H Nichols,,,,,,,1,2,27,0,21,0,2,3
Emil Giordano,,,,,,,,1,3,23,3,21,1,3
Debbie Kunselman,,,,,,,,,0,0,22,0,2,3
Craig Stedman,,,,,,,,,,0,0,21,1,3
Geoff Moulton,,,,,,,,,,,0,0,0,3
Wade A Kagarise,,,,,,,,,,,,0,0,3
Jules Mermelstein,,,,,,,,,,,,,0,3
Total,38,30,30,27,33,32,31,31,29,25,24,21,3,3
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,4
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Mary Murray,Craig Stedman,Wade A Kagarise,Emil Giordano,Jules Mermelstein,4
Ellen Ceisler,0,103,14,3,119,120,121,115,10,7,3,10,5,4
Irene M Clark,,1,1,0,101,99,100,99,3,2,0,1,5,4
Christine Fizzano Cannon,,,1,61,15,19,19,10,67,65,59,56,2,4
Paul Lalley,,,,0,7,4,2,1,61,61,59,50,1,4
Maria Mclaughlin,,,,,3,118,114,106,13,5,3,7,3,4
Carolyn H Nichols,,,,,,2,116,107,11,6,0,4,4,4
Debbie Kunselman,,,,,,,0,112,8,7,0,9,4,4
Geoff Moulton,,,,,,,,0,2,5,3,6,3,4
Mary Murray,,,,,,,,,3,60,60,53,2,4
Craig Stedman,,,,,,,,,,0,58,52,1,4
Wade A Kagarise,,,,,,,,,,,0,51,1,4
Emil Giordano,,,,,,,,,,,,0,0,4
Jules Mermelstein,,,,,,,,,,,,,0,4
Total,138,109,86,70,136,133,132,118,79,72,63,62,8,4
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,5
,Maria Mclaughlin,Mary Murray,Emil Giordano,Debbie Kunselman,Carolyn H Nichols,Wade A Kagarise,Craig Stedman,Geoff Moulton,Jules Mermelstein,Christine Fizzano Cannon,Ellen Ceisler,Irene M Clark,Paul Lalley,5
Maria Mclaughlin,1,6,6,23,22,2,0,19,0,6,26,24,2,5
Mary Murray,,0,23,1,2,22,20,0,0,23,2,4,21,5
Emil Giordano,,,0,2,3,21,19,0,0,23,4,4,19,5
Debbie Kunselman,,,,0,21,0,0,19,0,2,22,21,0,5
Carolyn H Nichols,,,,,1,0,0,18,0,3,20,19,0,5
Wade A Kagarise,,,,,,0,20,0,0,20,2,2,20,5
Craig Stedman,,,,,,,0,0,0,19,1,1,19,5
Geoff Moulton,,,,,,,,0,0,0,19,19,0,5
Jules Mermelstein,,,,,,,,,0,0,0,0,0,5
Christine Fizzano Cannon,,,,,,,,,,1,2,2,22,5
Ellen Ceisler,,,,,,,,,,,0,22,0,5
Irene M Clark,,,,,,,,,,,,0,0,5
Paul Lalley,,,,,,,,,,,,,0,5
Total,33,26,25,24,23,22,20,19,0,27,27,26,22,5
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,6
,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Carolyn H Nichols,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,6
Maria Mclaughlin,0,19,16,17,1,3,0,0,2,24,18,2,0,6
Debbie Kunselman,,0,16,16,2,3,1,0,2,18,17,3,0,6
Geoff Moulton,,,0,15,2,0,2,0,0,16,16,2,0,6
Carolyn H Nichols,,,,0,0,1,0,0,1,17,16,0,0,6
Emil Giordano,,,,,0,10,11,9,0,2,0,11,8,6
Mary Murray,,,,,,0,9,9,1,2,1,10,8,6
Craig Stedman,,,,,,,0,9,0,1,0,10,8,6
Wade A Kagarise,,,,,,,,0,0,0,0,8,8,6
Jules Mermelstein,,,,,,,,,0,1,2,1,0,6
Ellen Ceisler,,,,,,,,,,0,16,2,0,6
Irene M Clark,,,,,,,,,,,0,1,0,6
Christine Fizzano Cannon,,,,,,,,,,,,0,8,6
Paul Lalley,,,,,,,,,,,,,0,6
Total,26,20,18,17,12,12,11,9,2,25,18,12,8,6
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,7
,Christine Fizzano Cannon,Paul Lalley,Ellen Ceisler,Irene M Clark,Emil Giordano,Maria Mclaughlin,Mary Murray,Craig Stedman,Wade A Kagarise,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,7
Christine Fizzano Cannon,2,110,19,3,119,18,111,110,112,15,9,8,4,7
Paul Lalley,,0,3,0,106,11,102,108,100,6,5,1,1,7
Ellen Ceisler,,,0,71,16,100,14,9,13,87,77,71,4,7
Irene M Clark,,,,0,3,72,5,2,3,71,69,62,5,7
Emil Giordano,,,,,0,14,104,107,111,5,3,9,2,7
Maria Mclaughlin,,,,,,7,18,6,9,85,78,68,3,7
Mary Murray,,,,,,,2,104,98,15,13,2,2,7
Craig Stedman,,,,,,,,0,106,5,4,3,0,7
Wade A Kagarise,,,,,,,,,0,3,1,8,1,7
Carolyn H Nichols,,,,,,,,,,0,81,66,5,7
Debbie Kunselman,,,,,,,,,,,0,64,4,7
Geoff Moulton,,,,,,,,,,,,0,3,7
Jules Mermelstein,,,,,,,,,,,,,0,7
Total,141,121,118,80,129,125,125,120,116,99,85,76,8,7
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,8
