col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,District Attorney,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Lawrence S Krasner,Beth Grossman,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Deborah Canty,Zac Shaffer,Vincent Furlong,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,All
Lawrence S Krasner,301,0,"4,067","3,973","3,980","3,904","3,819","3,450","3,265","3,222","3,142",All
Beth Grossman,,141,473,470,442,439,439,776,370,312,341,All
Stella Tsai,,,4,"4,364","4,357","4,252","4,189","3,811","3,514","3,477","3,379",All
Vikki Kristiansson,,,,1,"4,316","4,229","4,162","3,800","3,500","3,446","3,379",All
Lucretia C Clemons,,,,,1,"4,244","4,169","3,798","3,490","3,474","3,363",All
Deborah Canty,,,,,,1,"4,085","3,794","3,505","3,469","3,378",All
Zac Shaffer,,,,,,,1,"3,741","3,386","3,377","3,351",All
Vincent Furlong,,,,,,,,7,"3,226","3,173","3,181",All
Deborah Cianfrani,,,,,,,,,6,"3,405","3,354",All
Shanese Johnson,,,,,,,,,,3,"3,312",All
Mark B Cohen,,,,,,,,,,,6,All
Total,"4,646","1,039","4,592","4,495","4,469","4,391","4,299","4,273","3,674","3,569","3,517",All
,Judge Of The Court Of Common Pleas,,,,,,,,,District Attorney,,1
,Vincent Furlong,Lucretia C Clemons,Stella Tsai,Deborah Canty,Vikki Kristiansson,Zac Shaffer,Deborah Cianfrani,Mark B Cohen,Shanese Johnson,Lawrence S Krasner,Beth Grossman,1
Vincent Furlong,1,165,166,164,167,164,147,145,142,143,65,1
Lucretia C Clemons,,0,181,180,180,179,155,149,157,162,25,1
Stella Tsai,,,0,178,178,176,155,149,154,162,25,1
Deborah Canty,,,,0,177,176,156,149,155,160,27,1
Vikki Kristiansson,,,,,0,176,153,149,152,156,29,1
Zac Shaffer,,,,,,0,154,152,153,156,29,1
Deborah Cianfrani,,,,,,,0,148,149,140,27,1
Mark B Cohen,,,,,,,,0,145,133,24,1
Shanese Johnson,,,,,,,,,0,139,18,1
Lawrence S Krasner,,,,,,,,,,8,0,1
Beth Grossman,,,,,,,,,,,14,1
Total,210,188,188,187,186,185,168,157,157,179,89,1
,District Attorney,,Judge Of The Court Of Common Pleas,,,,,,,,,2
,Lawrence S Krasner,Beth Grossman,Lucretia C Clemons,Stella Tsai,Vikki Kristiansson,Deborah Canty,Zac Shaffer,Vincent Furlong,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,2
Lawrence S Krasner,7,0,123,121,121,117,116,109,104,104,96,2
Beth Grossman,,0,8,8,9,9,9,15,9,6,10,2
Lucretia C Clemons,,,0,125,126,126,124,116,109,110,104,2
Stella Tsai,,,,0,123,122,121,116,107,107,102,2
Vikki Kristiansson,,,,,0,123,122,116,107,106,103,2
Deborah Canty,,,,,,0,122,114,107,107,103,2
Zac Shaffer,,,,,,,0,115,105,105,104,2
Vincent Furlong,,,,,,,,0,103,101,100,2
Deborah Cianfrani,,,,,,,,,0,107,103,2
Shanese Johnson,,,,,,,,,,0,101,2
Mark B Cohen,,,,,,,,,,,2,2
Total,136,16,132,130,130,127,125,124,113,110,108,2
,Judge Of The Court Of Common Pleas,,,,,,,,,District Attorney,,3
,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Zac Shaffer,Deborah Canty,Vincent Furlong,Deborah Cianfrani,Mark B Cohen,Shanese Johnson,Lawrence S Krasner,Beth Grossman,3
Stella Tsai,0,114,114,110,109,92,90,88,81,107,9,3
Vikki Kristiansson,,0,114,111,110,95,93,90,80,108,9,3
Lucretia C Clemons,,,0,110,109,93,91,89,80,106,9,3
Zac Shaffer,,,,0,106,91,89,88,78,104,9,3
Deborah Canty,,,,,0,93,90,89,81,103,8,3
Vincent Furlong,,,,,,0,83,83,72,89,16,3
Deborah Cianfrani,,,,,,,0,88,79,85,11,3
Mark B Cohen,,,,,,,,0,78,83,9,3
Shanese Johnson,,,,,,,,,0,78,5,3
Lawrence S Krasner,,,,,,,,,,3,0,3
Beth Grossman,,,,,,,,,,,7,3
Total,117,117,115,114,111,105,96,92,84,116,27,3
,District Attorney,,Judge Of The Court Of Common Pleas,,,,,,,,,4
,Lawrence S Krasner,Beth Grossman,Stella Tsai,Vikki Kristiansson,Deborah Canty,Lucretia C Clemons,Vincent Furlong,Zac Shaffer,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,4
Lawrence S Krasner,10,0,107,103,100,101,82,92,85,85,76,4
Beth Grossman,,2,14,16,15,13,26,12,14,13,13,4
Stella Tsai,,,0,116,110,113,93,103,96,97,89,4
Vikki Kristiansson,,,,0,109,112,95,101,95,94,89,4
Deborah Canty,,,,,0,108,94,96,94,95,88,4
Lucretia C Clemons,,,,,,0,93,101,94,94,87,4
Vincent Furlong,,,,,,,0,85,83,82,80,4
Zac Shaffer,,,,,,,,0,83,84,81,4
Deborah Cianfrani,,,,,,,,,2,92,85,4
Shanese Johnson,,,,,,,,,,0,87,4
Mark B Cohen,,,,,,,,,,,0,4
Total,124,29,121,119,115,114,108,104,101,98,89,4
,District Attorney,,Judge Of The Court Of Common Pleas,,,,,,,,,5
,Lawrence S Krasner,Beth Grossman,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Vincent Furlong,Deborah Canty,Zac Shaffer,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,5
Lawrence S Krasner,9,0,123,122,121,106,117,113,99,96,94,5
Beth Grossman,,12,9,9,9,19,9,8,10,8,9,5
Stella Tsai,,,0,128,130,113,125,120,108,104,100,5
Vikki Kristiansson,,,,0,128,113,124,118,106,103,101,5
Lucretia C Clemons,,,,,0,113,125,119,108,104,100,5
Vincent Furlong,,,,,,1,111,107,98,96,96,5
Deborah Canty,,,,,,,0,115,105,104,100,5
Zac Shaffer,,,,,,,,0,101,99,97,5
Deborah Cianfrani,,,,,,,,,0,103,99,5
Shanese Johnson,,,,,,,,,,0,99,5
Mark B Cohen,,,,,,,,,,,0,5
Total,140,32,132,131,130,127,126,121,110,104,103,5
,District Attorney,,Judge Of The Court Of Common Pleas,,,,,,,,,6
,Lawrence S Krasner,Beth Grossman,Stella Tsai,Lucretia C Clemons,Vikki Kristiansson,Vincent Furlong,Zac Shaffer,Deborah Canty,Deborah Cianfrani,Mark B Cohen,Shanese Johnson,6
Lawrence S Krasner,13,0,169,165,159,146,158,159,136,133,130,6
Beth Grossman,,9,12,12,14,26,12,10,13,12,11,6
Stella Tsai,,,1,175,172,154,170,168,145,141,140,6
Lucretia C Clemons,,,,0,167,153,167,167,141,138,138,6
Vikki Kristiansson,,,,,0,150,164,162,143,138,136,6
Vincent Furlong,,,,,,0,154,152,131,133,128,6
Zac Shaffer,,,,,,,0,163,139,140,139,6
Deborah Canty,,,,,,,,0,142,136,136,6
Deborah Cianfrani,,,,,,,,,0,137,134,6
Mark B Cohen,,,,,,,,,,0,133,6
Shanese Johnson,,,,,,,,,,,0,6
Total,190,39,184,178,175,174,172,171,149,145,141,6
,District Attorney,,Judge Of The Court Of Common Pleas,,,,,,,,,7
,Lawrence S Krasner,Beth Grossman,Stella Tsai,Lucretia C Clemons,Deborah Canty,Vikki Kristiansson,Vincent Furlong,Zac Shaffer,Shanese Johnson,Deborah Cianfrani,Mark B Cohen,7
Lawrence S Krasner,18,0,169,167,166,167,149,152,132,132,125,7
Beth Grossman,,7,19,18,18,17,31,18,14,13,13,7
Stella Tsai,,,0,185,180,185,166,170,144,144,138,7
Lucretia C Clemons,,,,0,177,182,165,167,144,143,136,7
Deborah Canty,,,,,0,177,164,164,144,143,139,7
Vikki Kristiansson,,,,,,0,163,167,141,142,136,7
Vincent Furlong,,,,,,,0,154,133,132,129,7
Zac Shaffer,,,,,,,,0,134,130,129,7
Shanese Johnson,,,,,,,,,0,138,139,7
Deborah Cianfrani,,,,,,,,,,0,134,7
Mark B Cohen,,,,,,,,,,,1,7
Total,201,40,191,188,187,187,182,173,148,146,141,7
,District Attorney,,Judge Of The Court Of Common Pleas,,,,,,,,,8
,Lawrence S Krasner,Beth Grossman,Vincent Furlong,Deborah Canty,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Zac Shaffer,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,8
Lawrence S Krasner,10,0,86,98,98,95,97,94,87,86,84,8
Beth Grossman,,5,28,11,10,13,9,11,10,7,7,8
Vincent Furlong,,,1,95,96,95,94,95,85,83,84,8
Deborah Canty,,,,1,106,106,105,103,91,92,89,8
Stella Tsai,,,,,0,108,108,106,91,92,90,8
Vikki Kristiansson,,,,,,0,106,106,91,91,90,8
Lucretia C Clemons,,,,,,,0,104,90,91,89,8
Zac Shaffer,,,,,,,,0,89,90,90,8
Deborah Cianfrani,,,,,,,,,0,90,89,8
Shanese Johnson,,,,,,,,,,0,88,8
Mark B Cohen,,,,,,,,,,,0,8
Total,118,35,117,112,111,111,109,108,98,94,92,8
,District Attorney,,Judge Of The Court Of Common Pleas,,,,,,,,,9
,Lawrence S Krasner,Beth Grossman,Lucretia C Clemons,Stella Tsai,Deborah Canty,Vikki Kristiansson,Vincent Furlong,Zac Shaffer,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,9
Lawrence S Krasner,15,0,146,146,141,141,137,141,126,124,123,9
Beth Grossman,,1,8,10,9,9,14,8,8,7,8,9
Lucretia C Clemons,,,0,153,151,153,143,149,126,127,127,9
Stella Tsai,,,,0,148,152,141,149,123,126,125,9
Deborah Canty,,,,,0,149,145,146,126,125,127,9
Vikki Kristiansson,,,,,,0,143,148,124,126,127,9
Vincent Furlong,,,,,,,0,142,124,124,127,9
Zac Shaffer,,,,,,,,0,124,125,126,9
Deborah Cianfrani,,,,,,,,,1,124,126,9
Shanese Johnson,,,,,,,,,,0,122,9
Mark B Cohen,,,,,,,,,,,0,9
Total,177,20,159,159,155,155,154,152,137,134,133,9
,Judge Of The Court Of Common Pleas,,,,,,,,,District Attorney,,10
,Stella Tsai,Lucretia C Clemons,Vikki Kristiansson,Deborah Canty,Zac Shaffer,Vincent Furlong,Deborah Cianfrani,Mark B Cohen,Shanese Johnson,Lawrence S Krasner,Beth Grossman,10
Stella Tsai,0,167,163,161,160,142,130,124,126,162,15,10
Lucretia C Clemons,,0,164,161,160,143,133,126,128,156,14,10
Vikki Kristiansson,,,0,158,159,141,131,125,127,155,12,10
Deborah Canty,,,,0,155,140,128,122,126,151,13,10
Zac Shaffer,,,,,0,139,128,124,124,151,13,10
Vincent Furlong,,,,,,0,120,117,117,133,16,10
Deborah Cianfrani,,,,,,,1,126,126,126,11,10
Mark B Cohen,,,,,,,,0,122,121,9,10
Shanese Johnson,,,,,,,,,0,121,8,10
Lawrence S Krasner,,,,,,,,,,7,0,10
Beth Grossman,,,,,,,,,,,2,10
Total,177,170,167,164,164,149,138,130,129,176,23,10
,District Attorney,,Judge Of The Court Of Common Pleas,,,,,,,,,11
,Lawrence S Krasner,Beth Grossman,Stella Tsai,Deborah Canty,Vikki Kristiansson,Vincent Furlong,Lucretia C Clemons,Zac Shaffer,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,11
Lawrence S Krasner,10,0,154,150,153,135,149,150,131,128,126,11
Beth Grossman,,2,17,17,15,32,16,16,16,12,14,11
Stella Tsai,,,0,164,164,144,163,163,142,139,137,11
Deborah Canty,,,,0,164,144,164,161,143,139,137,11
Vikki Kristiansson,,,,,0,144,163,162,141,136,135,11
Vincent Furlong,,,,,,0,144,146,133,130,131,11
Lucretia C Clemons,,,,,,,0,161,141,139,136,11
Zac Shaffer,,,,,,,,0,141,137,139,11
Deborah Cianfrani,,,,,,,,,0,136,139,11
Shanese Johnson,,,,,,,,,,0,135,11
Mark B Cohen,,,,,,,,,,,0,11
Total,171,38,171,168,168,167,166,166,147,141,140,11
,District Attorney,,Judge Of The Court Of Common Pleas,,,,,,,,,12
,Lawrence S Krasner,Beth Grossman,Stella Tsai,Lucretia C Clemons,Zac Shaffer,Vikki Kristiansson,Deborah Canty,Vincent Furlong,Shanese Johnson,Deborah Cianfrani,Mark B Cohen,12
Lawrence S Krasner,9,0,157,157,152,151,152,125,132,132,129,12
Beth Grossman,,2,13,11,14,13,11,22,10,9,8,12
Stella Tsai,,,0,161,162,161,159,134,136,136,132,12
Lucretia C Clemons,,,,0,159,158,157,132,137,135,134,12
Zac Shaffer,,,,,0,157,157,134,132,132,131,12
Vikki Kristiansson,,,,,,0,155,132,134,134,131,12
Deborah Canty,,,,,,,0,130,136,135,133,12
Vincent Furlong,,,,,,,,0,116,117,115,12
Shanese Johnson,,,,,,,,,0,136,134,12
Deborah Cianfrani,,,,,,,,,,0,133,12
Mark B Cohen,,,,,,,,,,,0,12
Total,176,28,171,168,166,164,163,148,142,141,137,12
,Judge Of The Court Of Common Pleas,,,,,,,,,District Attorney,,13
