col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,District Attorney,,Judge Of The Superior Court,,,,,,,,,All
,Beth Grossman,Lawrence S Krasner,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Jules Mermelstein,All
Beth Grossman,578,0,"3,121","3,045","2,823","2,797","1,271",722,680,589,95,All
Lawrence S Krasner,,27,36,55,34,28,"1,325","1,186","1,214","1,132",55,All
Emil Giordano,,,2,"2,750","2,677","2,741",382,149,71,170,40,All
Mary Murray,,,,2,"2,625","2,615",363,226,192,35,45,All
Craig Stedman,,,,,5,"2,580",109,84,59,58,28,All
Wade A Kagarise,,,,,,1,230,32,42,123,31,All
Maria Mclaughlin,,,,,,,39,"1,792","1,778","1,643",78,All
Debbie Kunselman,,,,,,,,4,"1,689","1,522",64,All
Carolyn H Nichols,,,,,,,,,10,"1,513",71,All
Geoff Moulton,,,,,,,,,,1,34,All
Jules Mermelstein,,,,,,,,,,,0,All
Total,"4,934","1,457","3,197","3,134","2,889","2,857","2,672","1,946","1,937","1,751",150,All
,District Attorney,,Judge Of The Superior Court,,,,,,,,,1
,Beth Grossman,Lawrence S Krasner,Maria Mclaughlin,Mary Murray,Emil Giordano,Wade A Kagarise,Craig Stedman,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Jules Mermelstein,1
Beth Grossman,10,0,18,50,47,45,46,11,10,7,2,1
Lawrence S Krasner,,0,31,2,1,2,0,26,26,24,2,1
Maria Mclaughlin,,,3,7,5,3,1,35,35,30,2,1
Mary Murray,,,,0,46,46,42,3,3,1,2,1
Emil Giordano,,,,,0,43,41,3,0,1,0,1
Wade A Kagarise,,,,,,0,43,0,1,0,2,1
Craig Stedman,,,,,,,0,1,1,0,1,1
Debbie Kunselman,,,,,,,,0,33,29,1,1
Carolyn H Nichols,,,,,,,,,0,29,1,1
Geoff Moulton,,,,,,,,,,0,0,1
