col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Justice Of The Supreme Court,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Dwayne Woodruff,Sallie Mundy,Stella Tsai,Vincent Furlong,Lucretia C Clemons,Vikki Kristiansson,Deborah Canty,Zac Shaffer,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,All
Dwayne Woodruff,104,0,"2,104","1,817","2,067","2,044","2,007","2,015","1,782","1,779","1,712",All
Sallie Mundy,,60,130,367,120,136,129,118,101,83,89,All
Stella Tsai,,,4,"1,899","2,150","2,141","2,092","2,090","1,834","1,832","1,758",All
Vincent Furlong,,,,9,"1,901","1,891","1,891","1,890","1,702","1,679","1,673",All
Lucretia C Clemons,,,,,1,"2,123","2,083","2,086","1,823","1,834","1,757",All
Vikki Kristiansson,,,,,,2,"2,075","2,074","1,821","1,816","1,751",All
Deborah Canty,,,,,,,1,"2,032","1,829","1,821","1,767",All
Zac Shaffer,,,,,,,,0,"1,786","1,786","1,760",All
Deborah Cianfrani,,,,,,,,,1,"1,798","1,759",All
Shanese Johnson,,,,,,,,,,2,"1,741",All
Mark B Cohen,,,,,,,,,,,1,All
Total,"2,335",466,"2,256","2,210","2,205","2,203","2,155","2,146","1,899","1,872","1,810",All
,Judge Of The Court Of Common Pleas,,,,,,,,,Justice Of The Supreme Court,,1
,Vincent Furlong,Stella Tsai,Lucretia C Clemons,Deborah Canty,Vikki Kristiansson,Zac Shaffer,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,Dwayne Woodruff,Sallie Mundy,1
Vincent Furlong,1,234,235,234,231,234,213,211,206,222,44,1
Stella Tsai,,1,251,247,250,249,226,223,215,245,16,1
Lucretia C Clemons,,,0,246,247,248,224,221,213,238,16,1
Deborah Canty,,,,0,242,242,223,222,214,235,16,1
Vikki Kristiansson,,,,,0,245,220,219,210,235,16,1
Zac Shaffer,,,,,,0,219,220,214,233,16,1
Deborah Cianfrani,,,,,,,0,222,216,221,10,1
Shanese Johnson,,,,,,,,0,213,217,9,1
Mark B Cohen,,,,,,,,,0,206,11,1
Dwayne Woodruff,,,,,,,,,,10,0,1
Sallie Mundy,,,,,,,,,,,8,1
Total,269,263,255,252,252,250,233,226,218,265,52,1
,Judge Of The Court Of Common Pleas,,,,,,,,,Justice Of The Supreme Court,,2
,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Deborah Canty,Zac Shaffer,Vincent Furlong,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,Dwayne Woodruff,Sallie Mundy,2
Stella Tsai,0,204,203,197,192,167,166,168,158,193,17,2
Vikki Kristiansson,,0,199,194,190,166,167,165,157,186,15,2
Lucretia C Clemons,,,0,195,190,166,166,167,156,186,15,2
Deborah Canty,,,,0,184,166,167,164,158,180,15,2
Zac Shaffer,,,,,0,162,158,159,155,181,13,2
Vincent Furlong,,,,,,1,148,144,147,153,31,2
Deborah Cianfrani,,,,,,,0,158,154,157,9,2
Shanese Johnson,,,,,,,,0,155,159,7,2
Mark B Cohen,,,,,,,,,0,151,7,2
Dwayne Woodruff,,,,,,,,,,11,0,2
Sallie Mundy,,,,,,,,,,,9,2
Total,215,208,206,200,195,188,171,169,160,212,44,2
,Judge Of The Court Of Common Pleas,,,,,,,,,Justice Of The Supreme Court,,3
,Vincent Furlong,Lucretia C Clemons,Stella Tsai,Vikki Kristiansson,Zac Shaffer,Deborah Canty,Mark B Cohen,Shanese Johnson,Deborah Cianfrani,Dwayne Woodruff,Sallie Mundy,3
Vincent Furlong,0,33,32,33,33,32,32,32,31,33,2,3
Lucretia C Clemons,,0,32,32,33,32,31,32,31,33,0,3
Stella Tsai,,,0,31,32,31,30,31,30,33,0,3
Vikki Kristiansson,,,,0,32,32,32,31,31,32,1,3
Zac Shaffer,,,,,0,32,31,32,31,33,0,3
Deborah Canty,,,,,,0,31,31,31,32,0,3
Mark B Cohen,,,,,,,0,31,31,31,1,3
Shanese Johnson,,,,,,,,0,31,32,0,3
Deborah Cianfrani,,,,,,,,,0,31,0,3
Dwayne Woodruff,,,,,,,,,,0,0,3
Sallie Mundy,,,,,,,,,,,0,3
Total,35,33,33,33,33,32,32,32,31,34,2,3
,Justice Of The Supreme Court,,Judge Of The Court Of Common Pleas,,,,,,,,,4
,Dwayne Woodruff,Sallie Mundy,Stella Tsai,Vikki Kristiansson,Vincent Furlong,Lucretia C Clemons,Deborah Canty,Zac Shaffer,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,4
Dwayne Woodruff,8,0,132,128,114,129,123,125,111,111,106,4
Sallie Mundy,,1,11,14,26,8,10,7,11,11,10,4
Stella Tsai,,,0,138,121,136,131,131,118,118,111,4
Vikki Kristiansson,,,,0,123,132,130,128,119,118,112,4
Vincent Furlong,,,,,1,119,117,116,109,108,106,4
Lucretia C Clemons,,,,,,0,129,131,115,118,111,4
Deborah Canty,,,,,,,0,125,115,116,110,4
Zac Shaffer,,,,,,,,0,112,113,111,4
Deborah Cianfrani,,,,,,,,,0,113,111,4
Shanese Johnson,,,,,,,,,,0,109,4
Mark B Cohen,,,,,,,,,,,0,4
Total,148,30,144,143,143,138,134,132,123,122,116,4
,Judge Of The Court Of Common Pleas,,,,,,,,,Justice Of The Supreme Court,,5
,Vincent Furlong,Lucretia C Clemons,Stella Tsai,Vikki Kristiansson,Zac Shaffer,Deborah Canty,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,Dwayne Woodruff,Sallie Mundy,5
Vincent Furlong,2,100,97,98,100,96,87,84,81,91,37,5
Lucretia C Clemons,,0,109,110,109,104,90,91,84,100,15,5
Stella Tsai,,,1,106,106,104,91,91,85,101,12,5
Vikki Kristiansson,,,,0,109,105,92,90,85,98,16,5
Zac Shaffer,,,,,0,104,91,88,89,98,15,5
Deborah Canty,,,,,,0,93,90,87,97,12,5
Deborah Cianfrani,,,,,,,0,92,89,87,12,5
Shanese Johnson,,,,,,,,0,86,84,8,5
Mark B Cohen,,,,,,,,,1,81,9,5
Dwayne Woodruff,,,,,,,,,,8,0,5
Sallie Mundy,,,,,,,,,,,3,5
Total,132,116,115,115,114,111,100,93,92,125,43,5
,Justice Of The Supreme Court,,Judge Of The Court Of Common Pleas,,,,,,,,,6
,Dwayne Woodruff,Sallie Mundy,Lucretia C Clemons,Stella Tsai,Vikki Kristiansson,Zac Shaffer,Deborah Canty,Vincent Furlong,Deborah Cianfrani,Mark B Cohen,Shanese Johnson,6
Dwayne Woodruff,9,0,147,148,147,148,144,126,117,116,118,6
Sallie Mundy,,4,10,9,10,10,10,29,11,9,6,6
Lucretia C Clemons,,,1,155,153,152,150,133,125,121,124,6
Stella Tsai,,,,0,155,154,152,134,125,121,123,6
Vikki Kristiansson,,,,,0,153,151,133,126,122,125,6
Zac Shaffer,,,,,,0,149,133,125,122,121,6
Deborah Canty,,,,,,,0,133,126,122,123,6
Vincent Furlong,,,,,,,,0,116,112,112,6
Deborah Cianfrani,,,,,,,,,0,123,120,6
Mark B Cohen,,,,,,,,,,0,118,6
Shanese Johnson,,,,,,,,,,,0,6
Total,167,34,159,159,159,158,156,155,129,125,125,6
,Judge Of The Court Of Common Pleas,,,,,,,,,Justice Of The Supreme Court,,7
,Stella Tsai,Vincent Furlong,Lucretia C Clemons,Zac Shaffer,Vikki Kristiansson,Deborah Canty,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,Dwayne Woodruff,Sallie Mundy,7
Stella Tsai,0,140,163,159,160,158,137,137,127,155,12,7
Vincent Furlong,,2,139,141,135,140,122,122,122,130,34,7
Lucretia C Clemons,,,0,159,157,155,135,135,126,155,9,7
Zac Shaffer,,,,0,154,152,133,133,128,151,12,7
Vikki Kristiansson,,,,,0,153,134,133,125,150,10,7
Deborah Canty,,,,,,0,133,135,128,146,13,7
Deborah Cianfrani,,,,,,,0,135,126,131,7,7
Shanese Johnson,,,,,,,,0,128,131,7,7
Mark B Cohen,,,,,,,,,0,122,10,7
Dwayne Woodruff,,,,,,,,,,7,0,7
Sallie Mundy,,,,,,,,,,,9,7
Total,168,167,165,164,161,160,138,138,132,166,46,7
,Justice Of The Supreme Court,,Judge Of The Court Of Common Pleas,,,,,,,,,8
,Dwayne Woodruff,Sallie Mundy,Stella Tsai,Vincent Furlong,Deborah Canty,Deborah Cianfrani,Lucretia C Clemons,Mark B Cohen,Shanese Johnson,Vikki Kristiansson,Zac Shaffer,8
Dwayne Woodruff,1,0,26,25,24,24,24,24,24,24,24,8
Sallie Mundy,,0,0,0,0,0,0,0,0,0,0,8
Stella Tsai,,,0,24,24,23,24,23,24,24,23,8
Vincent Furlong,,,,0,23,24,23,24,23,23,24,8
Deborah Canty,,,,,0,23,24,23,24,24,23,8
Deborah Cianfrani,,,,,,0,23,24,23,23,24,8
Lucretia C Clemons,,,,,,,0,23,24,24,23,8
Mark B Cohen,,,,,,,,0,23,23,24,8
Shanese Johnson,,,,,,,,,0,24,23,8
Vikki Kristiansson,,,,,,,,,,0,23,8
Zac Shaffer,,,,,,,,,,,0,8
Total,28,0,26,25,24,24,24,24,24,24,24,8
,Justice Of The Supreme Court,,Judge Of The Court Of Common Pleas,,,,,,,,,9
,Dwayne Woodruff,Sallie Mundy,Stella Tsai,Lucretia C Clemons,Vikki Kristiansson,Deborah Canty,Zac Shaffer,Vincent Furlong,Shanese Johnson,Deborah Cianfrani,Mark B Cohen,9
Dwayne Woodruff,7,0,169,168,166,163,162,144,144,143,138,9
Sallie Mundy,,1,7,7,8,7,7,21,3,3,3,9
Stella Tsai,,,0,171,172,164,167,151,145,144,140,9
Lucretia C Clemons,,,,0,171,167,166,150,147,144,141,9
Vikki Kristiansson,,,,,0,166,167,150,146,144,140,9
Deborah Canty,,,,,,0,163,150,145,145,141,9
Zac Shaffer,,,,,,,0,150,143,141,140,9
Vincent Furlong,,,,,,,,0,131,131,129,9
Shanese Johnson,,,,,,,,,0,143,140,9
Deborah Cianfrani,,,,,,,,,,0,139,9
Mark B Cohen,,,,,,,,,,,0,9
Total,186,22,177,176,175,171,170,166,148,147,142,9
,Justice Of The Supreme Court,,Judge Of The Court Of Common Pleas,,,,,,,,,10
,Dwayne Woodruff,Sallie Mundy,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Vincent Furlong,Deborah Canty,Zac Shaffer,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,10
Dwayne Woodruff,7,0,146,144,145,120,137,135,116,116,108,10
Sallie Mundy,,9,14,13,11,33,13,11,13,8,9,10
