col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,All
,Vincent Furlong,Stella Tsai,Lucretia C Clemons,Vikki Kristiansson,Deborah Canty,Mark B Cohen,Deborah Cianfrani,Shanese Johnson,Zac Shaffer,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Jules Mermelstein,All
Vincent Furlong,4,"1,173","1,179","1,178","1,171","1,165","1,167","1,149","1,164","1,149","1,136","1,127","1,119",217,213,199,203,24,All
Stella Tsai,,2,"1,221","1,222","1,214","1,181","1,190","1,187","1,197","1,207","1,184","1,161","1,147",54,49,40,42,28,All
Lucretia C Clemons,,,0,"1,229","1,224","1,189","1,191","1,198","1,205","1,189","1,194","1,165","1,156",51,47,37,42,25,All
Vikki Kristiansson,,,,1,"1,224","1,191","1,198","1,192","1,203","1,190","1,182","1,161","1,154",55,49,38,42,23,All
Deborah Canty,,,,,1,"1,188","1,195","1,194","1,191","1,184","1,185","1,162","1,151",55,46,37,38,25,All
Mark B Cohen,,,,,,4,"1,180","1,175","1,177","1,166","1,157","1,135","1,132",57,51,38,42,25,All
Deborah Cianfrani,,,,,,,3,"1,175","1,167","1,170","1,163","1,144","1,124",61,46,35,42,24,All
Shanese Johnson,,,,,,,,5,"1,179","1,168","1,168","1,140","1,137",42,37,28,32,23,All
Zac Shaffer,,,,,,,,,0,"1,160","1,155","1,145","1,139",45,45,38,39,24,All
Maria Mclaughlin,,,,,,,,,,14,"1,202","1,184","1,170",32,25,5,16,20,All
Carolyn H Nichols,,,,,,,,,,,5,"1,183","1,171",30,9,13,14,22,All
Debbie Kunselman,,,,,,,,,,,,2,"1,161",23,17,13,6,16,All
Geoff Moulton,,,,,,,,,,,,,2,4,20,13,11,13,All
Mary Murray,,,,,,,,,,,,,,1,202,195,198,3,All
Emil Giordano,,,,,,,,,,,,,,,1,201,195,7,All
Craig Stedman,,,,,,,,,,,,,,,,1,193,3,All
Wade A Kagarise,,,,,,,,,,,,,,,,,0,2,All
Jules Mermelstein,,,,,,,,,,,,,,,,,,1,All
Total,"1,395","1,284","1,273","1,269","1,268","1,249","1,246","1,244","1,230","1,333","1,289","1,239","1,215",245,240,220,217,35,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,1
,Vincent Furlong,Shanese Johnson,Deborah Cianfrani,Lucretia C Clemons,Mark B Cohen,Stella Tsai,Zac Shaffer,Deborah Canty,Vikki Kristiansson,Carolyn H Nichols,Debbie Kunselman,Maria Mclaughlin,Geoff Moulton,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,Jules Mermelstein,1
Vincent Furlong,0,17,17,17,18,17,18,17,16,17,17,17,16,2,2,2,2,0,1
Shanese Johnson,,0,16,17,17,17,17,17,16,18,19,18,17,0,0,0,0,0,1
Deborah Cianfrani,,,0,17,16,16,16,16,16,17,16,15,16,1,1,1,1,0,1
Lucretia C Clemons,,,,0,17,17,17,17,16,18,17,16,16,0,0,0,0,0,1
Mark B Cohen,,,,,0,17,18,17,16,17,17,17,16,0,0,0,0,0,1
Stella Tsai,,,,,,0,17,17,16,17,17,16,16,0,0,0,0,1,1
Zac Shaffer,,,,,,,0,17,16,17,17,17,16,0,0,0,0,0,1
Deborah Canty,,,,,,,,0,16,17,17,16,16,0,0,0,0,0,1
