col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,All
,Vincent Furlong,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Zac Shaffer,Deborah Cianfrani,Deborah Canty,Mark B Cohen,Shanese Johnson,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,All
Vincent Furlong,43,"2,783","2,772","2,769","2,755","2,657","2,699","2,597","2,541","2,651","2,337","1,283","1,001",All
Stella Tsai,,16,"3,033","3,053","2,952","2,752","2,916","2,667","2,714","2,934","2,573",403,152,All
Vikki Kristiansson,,,14,"3,032","2,950","2,737","2,892","2,651","2,685","2,874","2,526",397,146,All
Lucretia C Clemons,,,,2,"2,964","2,728","2,909","2,648","2,711","2,881","2,552",381,141,All
Zac Shaffer,,,,,5,"2,670","2,839","2,648","2,647","2,815","2,472",372,140,All
Deborah Cianfrani,,,,,,34,"2,690","2,711","2,683","2,644","2,471",385,182,All
Deborah Canty,,,,,,,4,"2,622","2,638","2,753","2,447",378,141,All
Mark B Cohen,,,,,,,,13,"2,627","2,531","2,386",300,153,All
Shanese Johnson,,,,,,,,,1,"2,533","2,412",267,129,All
Ellen Ceisler,,,,,,,,,,164,"2,621",309,18,All
Irene M Clark,,,,,,,,,,,21,30,21,All
Christine Fizzano Cannon,,,,,,,,,,,,87,984,All
Paul Lalley,,,,,,,,,,,,,6,All
Total,"3,924","3,262","3,174","3,171","3,096","3,069","3,038","2,852","2,797","3,467","2,846","1,555","1,075",All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,1
,Vincent Furlong,Deborah Cianfrani,Stella Tsai,Vikki Kristiansson,Deborah Canty,Mark B Cohen,Lucretia C Clemons,Zac Shaffer,Shanese Johnson,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,1
Vincent Furlong,0,42,40,40,39,39,37,38,38,36,33,26,18,1
Deborah Cianfrani,,2,40,41,39,40,39,38,38,39,34,11,5,1
Stella Tsai,,,1,41,40,40,38,39,38,37,34,9,3,1
Vikki Kristiansson,,,,0,40,39,40,39,39,39,35,7,2,1
Deborah Canty,,,,,0,39,39,40,38,36,34,8,3,1
Mark B Cohen,,,,,,0,38,39,38,36,32,8,3,1
Lucretia C Clemons,,,,,,,0,39,38,37,33,7,2,1
Zac Shaffer,,,,,,,,0,38,35,32,8,3,1
Shanese Johnson,,,,,,,,,0,35,31,7,2,1
Ellen Ceisler,,,,,,,,,,3,35,3,0,1
Irene M Clark,,,,,,,,,,,0,1,0,1
Christine Fizzano Cannon,,,,,,,,,,,,0,18,1
Paul Lalley,,,,,,,,,,,,,0,1
Total,60,49,45,43,42,42,41,40,39,46,38,27,18,1
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,2
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Vincent Furlong,Stella Tsai,Vikki Kristiansson,Deborah Canty,Deborah Cianfrani,Lucretia C Clemons,Shanese Johnson,Zac Shaffer,Mark B Cohen,2
Ellen Ceisler,28,24,3,0,25,30,28,26,26,27,27,26,25,2
Irene M Clark,,0,0,0,21,24,25,24,25,23,24,22,23,2
Christine Fizzano Cannon,,,1,5,9,3,3,3,1,3,1,3,1,2
Paul Lalley,,,,0,5,0,0,0,0,0,0,0,0,2
Vincent Furlong,,,,,1,25,25,23,23,24,23,24,23,2
Stella Tsai,,,,,,1,28,26,26,27,26,26,25,2
Vikki Kristiansson,,,,,,,0,27,27,27,26,26,25,2
Deborah Canty,,,,,,,,0,25,25,24,25,23,2
Deborah Cianfrani,,,,,,,,,0,25,26,24,25,2
Lucretia C Clemons,,,,,,,,,,0,25,25,24,2
Shanese Johnson,,,,,,,,,,,0,24,25,2
Zac Shaffer,,,,,,,,,,,,0,24,2
Mark B Cohen,,,,,,,,,,,,,0,2
Total,59,25,10,5,32,31,29,27,27,27,27,26,25,2
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,3
