col_1,col_2,col_3,col_4,col_5,division
,City Controller,,Judge Of The Municipal Court,,All
,Rebecca Rhynhart,Michael Tomlinson,Marissa Brumbach,Matt Wolf,All
Rebecca Rhynhart,63,0,"1,151","1,097",All
Michael Tomlinson,,309,107,116,All
Marissa Brumbach,,,7,"1,122",All
Matt Wolf,,,,8,All
Total,"1,280",453,"1,277","1,233",All
,Judge Of The Municipal Court,,City Controller,,1
,Marissa Brumbach,Matt Wolf,Rebecca Rhynhart,Michael Tomlinson,1
Marissa Brumbach,1,47,46,5,1
Matt Wolf,,0,43,5,1
Rebecca Rhynhart,,,1,0,1
Michael Tomlinson,,,,4,1
Total,55,51,51,9,1
,City Controller,,Judge Of The Municipal Court,,2
,Rebecca Rhynhart,Michael Tomlinson,Matt Wolf,Marissa Brumbach,2
Rebecca Rhynhart,6,0,58,58,2
Michael Tomlinson,,3,4,4,2
Matt Wolf,,,2,55,2
Marissa Brumbach,,,,0,2
Total,70,8,64,62,2
,City Controller,,Judge Of The Municipal Court,,3
,Rebecca Rhynhart,Michael Tomlinson,Marissa Brumbach,Matt Wolf,3
Rebecca Rhynhart,2,0,48,44,3
Michael Tomlinson,,5,0,1,3
Marissa Brumbach,,,0,43,3
Matt Wolf,,,,1,3
Total,51,6,48,46,3
,City Controller,,Judge Of The Municipal Court,,4
,Rebecca Rhynhart,Michael Tomlinson,Matt Wolf,Marissa Brumbach,4
Rebecca Rhynhart,1,0,78,79,4
Michael Tomlinson,,8,3,2,4
Matt Wolf,,,1,77,4
Marissa Brumbach,,,,0,4
Total,83,11,82,81,4
,Judge Of The Municipal Court,,City Controller,,5
,Matt Wolf,Marissa Brumbach,Rebecca Rhynhart,Michael Tomlinson,5
Matt Wolf,1,49,51,5,5
Marissa Brumbach,,0,49,5,5
Rebecca Rhynhart,,,2,0,5
Michael Tomlinson,,,,3,5
Total,57,54,57,9,5
,Judge Of The Municipal Court,,City Controller,,6
,Marissa Brumbach,Matt Wolf,Rebecca Rhynhart,Michael Tomlinson,6
Marissa Brumbach,0,40,45,2,6
Matt Wolf,,0,39,2,6
Rebecca Rhynhart,,,2,0,6
Michael Tomlinson,,,,9,6
Total,47,41,47,12,6
,City Controller,,Judge Of The Municipal Court,,7
,Rebecca Rhynhart,Michael Tomlinson,Marissa Brumbach,Matt Wolf,7
Rebecca Rhynhart,1,0,44,41,7
Michael Tomlinson,,9,0,1,7
Marissa Brumbach,,,0,38,7
Matt Wolf,,,,0,7
Total,48,10,44,42,7
,City Controller,,Judge Of The Municipal Court,,8
,Rebecca Rhynhart,Michael Tomlinson,Matt Wolf,Marissa Brumbach,8
Rebecca Rhynhart,2,0,30,28,8
Michael Tomlinson,,9,1,1,8
Matt Wolf,,,0,26,8
Marissa Brumbach,,,,1,8
Total,35,10,31,30,8
,Judge Of The Municipal Court,,City Controller,,9
,Marissa Brumbach,Matt Wolf,Rebecca Rhynhart,Michael Tomlinson,9
Marissa Brumbach,0,34,38,1,9
Matt Wolf,,0,35,0,9
Rebecca Rhynhart,,,0,0,9
Michael Tomlinson,,,,7,9
Total,39,35,39,8,9
,Judge Of The Municipal Court,,City Controller,,10
,Marissa Brumbach,Matt Wolf,Rebecca Rhynhart,Michael Tomlinson,10
Marissa Brumbach,1,28,33,4,10
Matt Wolf,,0,28,5,10
Rebecca Rhynhart,,,1,0,10
Michael Tomlinson,,,,5,10
Total,38,33,37,11,10
,Judge Of The Municipal Court,,City Controller,,11
,Marissa Brumbach,Matt Wolf,Rebecca Rhynhart,Michael Tomlinson,11
Marissa Brumbach,0,43,42,4,11
Matt Wolf,,0,39,5,11
Rebecca Rhynhart,,,2,0,11
Michael Tomlinson,,,,11,11
Total,47,45,45,16,11
,Judge Of The Municipal Court,,City Controller,,12
,Matt Wolf,Marissa Brumbach,Rebecca Rhynhart,Michael Tomlinson,12
Matt Wolf,0,68,72,9,12
Marissa Brumbach,,0,67,6,12
Rebecca Rhynhart,,,2,0,12
Michael Tomlinson,,,,18,12
Total,81,73,78,28,12
,City Controller,,Judge Of The Municipal Court,,13
,Rebecca Rhynhart,Michael Tomlinson,Matt Wolf,Marissa Brumbach,13
Rebecca Rhynhart,2,0,64,61,13
Michael Tomlinson,,3,0,1,13
Matt Wolf,,,0,60,13
Marissa Brumbach,,,,1,13
Total,68,4,65,64,13
,Judge Of The Municipal Court,,City Controller,,14
,Matt Wolf,Marissa Brumbach,Rebecca Rhynhart,Michael Tomlinson,14
Matt Wolf,1,48,42,11,14
Marissa Brumbach,,0,45,7,14
Rebecca Rhynhart,,,4,0,14
Michael Tomlinson,,,,17,14
Total,54,52,50,28,14
,Judge Of The Municipal Court,,City Controller,,15
,Marissa Brumbach,Matt Wolf,Rebecca Rhynhart,Michael Tomlinson,15
Marissa Brumbach,0,76,72,9,15
Matt Wolf,,0,70,11,15
Rebecca Rhynhart,,,5,0,15
Michael Tomlinson,,,,15,15
Total,81,81,79,27,15
,Judge Of The Municipal Court,,City Controller,,16
,Marissa Brumbach,Matt Wolf,Rebecca Rhynhart,Michael Tomlinson,16
Marissa Brumbach,2,50,49,11,16
Matt Wolf,,0,45,6,16
Rebecca Rhynhart,,,5,0,16
Michael Tomlinson,,,,17,16
Total,62,51,55,28,16
,City Controller,,Judge Of The Municipal Court,,17
,Rebecca Rhynhart,Michael Tomlinson,Marissa Brumbach,Matt Wolf,17
Rebecca Rhynhart,4,0,44,37,17
Michael Tomlinson,,14,6,5,17
Marissa Brumbach,,,0,38,17
Matt Wolf,,,,0,17
Total,52,21,51,43,17
,Judge Of The Municipal Court,,City Controller,,18
,Matt Wolf,Marissa Brumbach,Rebecca Rhynhart,Michael Tomlinson,18
Matt Wolf,0,48,46,6,18
Marissa Brumbach,,0,45,6,18
Rebecca Rhynhart,,,0,0,18
Michael Tomlinson,,,,13,18
Total,52,51,48,20,18
,Judge Of The Municipal Court,,City Controller,,19
,Matt Wolf,Marissa Brumbach,Rebecca Rhynhart,Michael Tomlinson,19
Matt Wolf,0,67,64,10,19
Marissa Brumbach,,0,65,8,19
Rebecca Rhynhart,,,3,0,19
Michael Tomlinson,,,,14,19
Total,74,73,72,25,19
,Judge Of The Municipal Court,,City Controller,,20
,Marissa Brumbach,Matt Wolf,Rebecca Rhynhart,Michael Tomlinson,20
Marissa Brumbach,0,48,53,8,20
Matt Wolf,,0,46,6,20
Rebecca Rhynhart,,,7,0,20
Michael Tomlinson,,,,47,20
Total,62,53,62,58,20
,City Controller,,Judge Of The Municipal Court,,21
,Michael Tomlinson,Rebecca Rhynhart,Marissa Brumbach,Matt Wolf,21
Michael Tomlinson,57,0,12,13,21
Rebecca Rhynhart,,4,45,39,21
Marissa Brumbach,,,1,46,21
Matt Wolf,,,,1,21
Total,74,50,58,53,21
,Judge Of The Municipal Court,,City Controller,,22
,Marissa Brumbach,Matt Wolf,Rebecca Rhynhart,Michael Tomlinson,22
Marissa Brumbach,0,46,50,3,22
Matt Wolf,,1,42,4,22
Rebecca Rhynhart,,,5,0,22
Michael Tomlinson,,,,11,22
Total,57,51,56,17,22
,Judge Of The Municipal Court,,City Controller,,23
,Marissa Brumbach,Matt Wolf,Rebecca Rhynhart,Michael Tomlinson,23
Marissa Brumbach,0,47,45,2,23
Matt Wolf,,0,44,3,23
Rebecca Rhynhart,,,2,0,23
Michael Tomlinson,,,,10,23
Total,48,48,47,13,23
