col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,All
,Stella Tsai,Lucretia C Clemons,Vikki Kristiansson,Deborah Canty,Zac Shaffer,Vincent Furlong,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,Marissa Brumbach,Matt Wolf,All
Stella Tsai,31,"3,845","3,861","3,805","3,767","3,243","3,028","2,993","2,959","3,887","3,698",All
Lucretia C Clemons,,8,"3,777","3,763","3,710","3,195","3,011","3,001","2,936","3,757","3,615",All
Vikki Kristiansson,,,12,"3,741","3,727","3,185","2,989","2,942","2,924","3,760","3,620",All
Deborah Canty,,,,5,"3,686","3,178","3,006","2,974","2,932","3,723","3,580",All
Zac Shaffer,,,,,1,"3,171","2,940","2,927","2,921","3,672","3,570",All
Vincent Furlong,,,,,,231,"2,812","2,791","2,807","3,187","3,135",All
Deborah Cianfrani,,,,,,,7,"2,928","2,900","2,992","2,878",All
Shanese Johnson,,,,,,,,3,"2,888","2,945","2,858",All
Mark B Cohen,,,,,,,,,11,"2,906","2,856",All
Marissa Brumbach,,,,,,,,,,25,"3,735",All
Matt Wolf,,,,,,,,,,,20,All
Total,"4,155","3,974","3,968","3,920","3,849","3,613","3,134","3,086","3,072","4,125","3,914",All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,1
,Lucretia C Clemons,Stella Tsai,Zac Shaffer,Deborah Canty,Vikki Kristiansson,Vincent Furlong,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,Marissa Brumbach,Matt Wolf,1
Lucretia C Clemons,0,248,241,241,239,205,209,211,208,242,233,1
Stella Tsai,,0,243,241,239,203,210,212,208,247,236,1
Zac Shaffer,,,0,235,237,200,205,206,205,238,232,1
Deborah Canty,,,,2,235,200,207,205,203,234,225,1
Vikki Kristiansson,,,,,1,200,205,207,204,235,227,1
Vincent Furlong,,,,,,8,190,190,190,201,194,1
Deborah Cianfrani,,,,,,,1,203,204,204,198,1
Shanese Johnson,,,,,,,,1,203,205,198,1
Mark B Cohen,,,,,,,,,0,202,199,1
Marissa Brumbach,,,,,,,,,,0,236,1
Matt Wolf,,,,,,,,,,,0,1
Total,256,256,247,246,244,216,215,214,211,255,242,1
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,2
,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Deborah Canty,Zac Shaffer,Vincent Furlong,Shanese Johnson,Deborah Cianfrani,Mark B Cohen,Marissa Brumbach,Matt Wolf,2
Stella Tsai,4,228,221,217,216,158,116,112,111,224,217,2
Vikki Kristiansson,,2,220,213,217,159,115,111,114,224,217,2
Lucretia C Clemons,,,1,212,210,155,116,112,113,216,209,2
Deborah Canty,,,,1,212,156,117,111,111,209,202,2
Zac Shaffer,,,,,0,157,110,107,112,210,208,2
Vincent Furlong,,,,,,8,100,99,100,156,156,2
Shanese Johnson,,,,,,,0,107,108,114,110,2
Deborah Cianfrani,,,,,,,,0,107,108,104,2
Mark B Cohen,,,,,,,,,1,109,108,2
Marissa Brumbach,,,,,,,,,,1,223,2
Matt Wolf,,,,,,,,,,,0,2
Total,245,237,231,227,225,175,124,119,118,240,229,2
,Judge Of The Municipal Court,,Judge Of The Court Of Common Pleas,,,,,,,,,3
,Marissa Brumbach,Matt Wolf,Lucretia C Clemons,Stella Tsai,Deborah Canty,Vikki Kristiansson,Zac Shaffer,Vincent Furlong,Mark B Cohen,Shanese Johnson,Deborah Cianfrani,3
Marissa Brumbach,1,275,285,286,285,283,282,182,172,172,170,3
Matt Wolf,,2,270,271,267,267,268,172,160,162,159,3
Lucretia C Clemons,,,0,292,290,291,289,185,177,177,172,3
Stella Tsai,,,,1,289,292,288,182,174,174,173,3
Deborah Canty,,,,,0,286,282,187,175,177,174,3
Vikki Kristiansson,,,,,,1,289,182,172,170,170,3
Zac Shaffer,,,,,,,1,183,174,172,169,3
Vincent Furlong,,,,,,,,13,165,163,160,3
Mark B Cohen,,,,,,,,,0,172,166,3
Shanese Johnson,,,,,,,,,,0,169,3
Deborah Cianfrani,,,,,,,,,,,1,3
Total,306,286,303,301,299,299,296,206,181,181,179,3
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,4
,Stella Tsai,Lucretia C Clemons,Vikki Kristiansson,Deborah Canty,Zac Shaffer,Vincent Furlong,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,Marissa Brumbach,Matt Wolf,4
Stella Tsai,1,199,198,196,193,171,169,166,164,200,184,4
Lucretia C Clemons,,0,196,194,191,171,168,166,164,199,182,4
Vikki Kristiansson,,,0,196,193,169,169,166,167,196,184,4
Deborah Canty,,,,0,190,166,169,168,166,194,181,4
Zac Shaffer,,,,,0,167,166,165,163,191,181,4
Vincent Furlong,,,,,,12,156,156,155,173,165,4
Deborah Cianfrani,,,,,,,0,164,162,170,161,4
Shanese Johnson,,,,,,,,0,161,166,159,4
Mark B Cohen,,,,,,,,,1,164,159,4
Marissa Brumbach,,,,,,,,,,0,186,4
Matt Wolf,,,,,,,,,,,2,4
Total,210,206,204,201,197,194,173,170,169,209,196,4
,Judge Of The Municipal Court,,Judge Of The Court Of Common Pleas,,,,,,,,,5
,Marissa Brumbach,Matt Wolf,Stella Tsai,Deborah Canty,Vikki Kristiansson,Lucretia C Clemons,Vincent Furlong,Zac Shaffer,Shanese Johnson,Deborah Cianfrani,Mark B Cohen,5
Marissa Brumbach,1,227,232,226,225,221,196,218,193,192,188,5
Matt Wolf,,0,222,217,217,210,194,211,187,186,184,5
Stella Tsai,,,2,222,224,220,200,218,189,189,185,5
Deborah Canty,,,,0,221,220,193,218,191,194,187,5
Vikki Kristiansson,,,,,1,219,197,219,186,189,186,5
Lucretia C Clemons,,,,,,0,194,214,188,191,183,5
Vincent Furlong,,,,,,,19,191,179,181,180,5
Zac Shaffer,,,,,,,,0,183,186,184,5
Shanese Johnson,,,,,,,,,0,187,185,5
Deborah Cianfrani,,,,,,,,,,0,184,5
Mark B Cohen,,,,,,,,,,,0,5
Total,247,237,247,232,232,227,227,222,198,196,193,5
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,6
,Stella Tsai,Vincent Furlong,Deborah Canty,Lucretia C Clemons,Vikki Kristiansson,Zac Shaffer,Deborah Cianfrani,Mark B Cohen,Shanese Johnson,Marissa Brumbach,Matt Wolf,6
Stella Tsai,3,205,216,213,213,207,180,177,172,225,213,6
Vincent Furlong,,19,198,199,193,195,168,165,164,196,193,6
Deborah Canty,,,0,211,205,205,179,175,173,207,203,6
Lucretia C Clemons,,,,1,205,204,177,172,172,208,204,6
Vikki Kristiansson,,,,,0,201,173,169,167,206,199,6
Zac Shaffer,,,,,,0,170,169,167,204,201,6
Deborah Cianfrani,,,,,,,1,172,173,179,168,6
Mark B Cohen,,,,,,,,0,169,168,167,6
Shanese Johnson,,,,,,,,,0,166,165,6
Marissa Brumbach,,,,,,,,,,2,213,6
Matt Wolf,,,,,,,,,,,0,6
Total,244,231,223,219,218,212,188,180,175,239,219,6
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,7
,Vincent Furlong,Stella Tsai,Vikki Kristiansson,Deborah Canty,Lucretia C Clemons,Zac Shaffer,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,Marissa Brumbach,Matt Wolf,7
Vincent Furlong,24,178,170,169,167,168,136,137,136,171,168,7
Stella Tsai,,3,190,188,190,184,142,142,138,189,180,7
Vikki Kristiansson,,,2,187,188,181,140,142,136,185,176,7
Deborah Canty,,,,0,185,184,141,142,136,186,179,7
Lucretia C Clemons,,,,,0,180,139,142,135,182,174,7
Zac Shaffer,,,,,,0,136,138,134,179,175,7
Deborah Cianfrani,,,,,,,1,136,132,138,131,7
Shanese Johnson,,,,,,,,0,133,138,136,7
Mark B Cohen,,,,,,,,,0,136,131,7
Marissa Brumbach,,,,,,,,,,2,180,7
Matt Wolf,,,,,,,,,,,0,7
Total,210,205,196,194,192,188,146,145,141,201,191,7
