col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,All
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Carolyn H Nichols,Debbie Kunselman,Maria Mclaughlin,Geoff Moulton,Jules Mermelstein,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,All
Ellen Ceisler,10,"3,386",190,13,"3,995","3,969","3,925","3,718",418,61,42,37,11,All
Irene M Clark,,11,22,6,"3,421","3,363","3,316","3,141",356,19,20,43,8,All
Christine Fizzano Cannon,,,2,74,174,205,165,187,38,119,102,80,73,All
Paul Lalley,,,,0,19,18,20,22,9,72,71,68,70,All
Carolyn H Nichols,,,,,41,"3,955","3,887","3,701",390,32,25,51,9,All
Debbie Kunselman,,,,,,2,"3,869","3,738",393,67,42,41,7,All
Maria Mclaughlin,,,,,,,16,"3,637",302,31,23,37,10,All
Geoff Moulton,,,,,,,,7,173,72,42,15,11,All
Jules Mermelstein,,,,,,,,,18,11,7,11,7,All
Emil Giordano,,,,,,,,,,0,86,71,69,All
Craig Stedman,,,,,,,,,,,1,70,71,All
Mary Murray,,,,,,,,,,,,0,64,All
Wade A Kagarise,,,,,,,,,,,,,1,All
Total,"4,243","3,590",306,95,"4,242","4,147","4,123","3,875",485,151,128,126,85,All
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,1
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Debbie Kunselman,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Jules Mermelstein,Craig Stedman,Emil Giordano,Wade A Kagarise,Mary Murray,1
Ellen Ceisler,1,207,15,0,298,289,282,276,37,4,5,2,1,1
Irene M Clark,,0,1,1,205,202,197,188,27,2,1,2,1,1
Christine Fizzano Cannon,,,1,4,14,12,11,16,1,10,9,7,3,1
Paul Lalley,,,,0,0,1,0,0,2,5,4,5,3,1
Debbie Kunselman,,,,,0,291,283,278,37,3,4,1,1,1
Carolyn H Nichols,,,,,,0,279,269,33,5,0,2,1,1
Maria Mclaughlin,,,,,,,0,263,24,1,2,1,1,1
Geoff Moulton,,,,,,,,0,17,5,6,2,0,1
Jules Mermelstein,,,,,,,,,0,2,2,2,0,1
Craig Stedman,,,,,,,,,,0,6,7,3,1
Emil Giordano,,,,,,,,,,,0,6,3,1
Wade A Kagarise,,,,,,,,,,,,0,3,1
Mary Murray,,,,,,,,,,,,,0,1
Total,306,210,23,5,304,297,289,282,40,11,10,8,4,1
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,2
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Debbie Kunselman,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Jules Mermelstein,Emil Giordano,Mary Murray,Wade A Kagarise,Craig Stedman,2
Ellen Ceisler,0,186,9,0,210,202,201,191,33,6,2,0,0,2
Irene M Clark,,0,0,0,185,178,177,167,28,4,2,0,0,2
Christine Fizzano Cannon,,,0,4,9,8,8,8,2,8,4,4,4,2
Paul Lalley,,,,0,0,0,0,0,0,4,4,4,4,2
Debbie Kunselman,,,,,0,203,200,195,32,6,1,0,0,2
Maria Mclaughlin,,,,,,0,191,186,23,2,1,0,0,2
Carolyn H Nichols,,,,,,,1,186,24,5,2,0,0,2
Geoff Moulton,,,,,,,,0,13,8,1,0,0,2
Jules Mermelstein,,,,,,,,,0,0,0,0,0,2
Emil Giordano,,,,,,,,,,0,5,4,4,2
Mary Murray,,,,,,,,,,,0,4,4,2
Wade A Kagarise,,,,,,,,,,,,1,4,2
Craig Stedman,,,,,,,,,,,,,0,2
Total,224,199,14,4,221,214,213,205,36,12,6,5,4,2
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,3
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Mary Murray,Craig Stedman,Wade A Kagarise,Emil Giordano,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,3
Carolyn H Nichols,3,198,200,188,26,5,4,1,0,210,194,6,0,3
Maria Mclaughlin,,1,188,179,18,1,1,1,0,196,180,5,0,3
Debbie Kunselman,,,0,180,23,4,3,0,0,196,184,6,0,3
Geoff Moulton,,,,0,12,0,0,1,0,184,171,2,0,3
Jules Mermelstein,,,,,3,1,1,0,0,25,23,3,0,3
Mary Murray,,,,,,0,3,2,2,3,4,4,2,3
Craig Stedman,,,,,,,0,2,2,4,3,3,2,3
Wade A Kagarise,,,,,,,,0,2,0,1,3,2,3
Emil Giordano,,,,,,,,,0,0,0,2,2,3
Ellen Ceisler,,,,,,,,,,0,187,4,0,3
Irene M Clark,,,,,,,,,,,1,3,0,3
Christine Fizzano Cannon,,,,,,,,,,,,0,2,3
Paul Lalley,,,,,,,,,,,,,0,3
Total,226,205,204,191,31,7,6,3,2,216,202,9,2,3
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,4
,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,4
Irene M Clark,1,77,0,0,79,81,75,71,3,1,0,1,0,4
Ellen Ceisler,,0,1,0,78,78,77,75,5,1,1,1,0,4
Christine Fizzano Cannon,,,0,0,0,0,1,1,1,0,1,0,0,4
Paul Lalley,,,,0,0,0,0,0,0,0,0,0,0,4
Maria Mclaughlin,,,,,1,79,77,73,3,0,0,0,0,4
Carolyn H Nichols,,,,,,1,79,74,4,1,0,1,0,4
Debbie Kunselman,,,,,,,0,73,5,0,1,0,0,4
Geoff Moulton,,,,,,,,1,2,1,1,1,0,4
Jules Mermelstein,,,,,,,,,0,0,1,0,0,4
Craig Stedman,,,,,,,,,,0,0,1,0,4
Emil Giordano,,,,,,,,,,,0,0,0,4
Mary Murray,,,,,,,,,,,,0,0,4
Wade A Kagarise,,,,,,,,,,,,,0,4
Total,88,83,1,0,88,87,80,78,5,1,1,1,0,4
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,5
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Mary Murray,Craig Stedman,Emil Giordano,Wade A Kagarise,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,5
Carolyn H Nichols,2,98,96,99,1,0,0,1,0,104,101,1,0,5
Maria Mclaughlin,,0,99,96,1,1,1,0,0,102,99,0,0,5
Debbie Kunselman,,,0,95,1,2,1,1,1,97,98,1,0,5
Geoff Moulton,,,,1,1,0,0,1,0,99,93,1,0,5
Jules Mermelstein,,,,,0,0,0,0,0,3,2,0,0,5
