col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,All
,Vincent Furlong,Mark B Cohen,Deborah Cianfrani,Deborah Canty,Vikki Kristiansson,Zac Shaffer,Stella Tsai,Lucretia C Clemons,Shanese Johnson,Ellen Ceisler,Christine Fizzano Cannon,Irene M Clark,Paul Lalley,All
Vincent Furlong,38,"1,007","1,009","1,016","1,015","1,006",978,973,935,904,942,778,807,All
Mark B Cohen,,10,"1,001",990,978,982,968,950,949,869,241,797,161,All
Deborah Cianfrani,,,7,"1,017","1,004",974,978,966,960,878,254,801,153,All
Deborah Canty,,,,3,"1,025","1,004","1,003",995,976,887,240,795,155,All
Vikki Kristiansson,,,,,2,"1,011","1,011",998,965,899,247,778,146,All
Zac Shaffer,,,,,,4,988,987,953,875,233,766,153,All
Stella Tsai,,,,,,,2,995,960,892,225,775,135,All
Lucretia C Clemons,,,,,,,,1,966,876,204,771,126,All
Shanese Johnson,,,,,,,,,1,844,189,766,117,All
Ellen Ceisler,,,,,,,,,,29,121,799,24,All
Christine Fizzano Cannon,,,,,,,,,,,39,35,801,All
Irene M Clark,,,,,,,,,,,,9,15,All
Paul Lalley,,,,,,,,,,,,,8,All
Total,"1,873","1,122","1,121","1,119","1,107","1,085","1,080","1,057","1,015","1,093","1,090",930,885,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,1
,Vincent Furlong,Lucretia C Clemons,Mark B Cohen,Zac Shaffer,Stella Tsai,Deborah Canty,Deborah Cianfrani,Shanese Johnson,Vikki Kristiansson,Ellen Ceisler,Christine Fizzano Cannon,Irene M Clark,Paul Lalley,1
Vincent Furlong,0,31,29,29,30,29,28,29,29,28,30,26,25,1
Lucretia C Clemons,,0,30,32,31,31,29,31,31,28,6,26,2,1
Mark B Cohen,,,0,29,30,29,28,30,29,27,6,26,3,1
Zac Shaffer,,,,0,30,29,28,30,30,28,5,26,3,1
Stella Tsai,,,,,0,29,29,30,30,28,6,25,3,1
Deborah Canty,,,,,,0,28,29,29,27,5,25,2,1
Deborah Cianfrani,,,,,,,1,27,28,25,6,23,3,1
Shanese Johnson,,,,,,,,0,29,26,4,26,2,1
Vikki Kristiansson,,,,,,,,,0,28,6,24,2,1
Ellen Ceisler,,,,,,,,,,0,3,26,1,1
Christine Fizzano Cannon,,,,,,,,,,,0,0,24,1
Irene M Clark,,,,,,,,,,,,0,0,1
Paul Lalley,,,,,,,,,,,,,1,1
Total,58,34,34,34,33,32,31,31,31,33,32,29,28,1
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,2
,Vincent Furlong,Deborah Cianfrani,Mark B Cohen,Lucretia C Clemons,Zac Shaffer,Deborah Canty,Vikki Kristiansson,Shanese Johnson,Stella Tsai,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,2
Vincent Furlong,0,53,53,49,52,50,51,48,49,46,44,20,16,2
Deborah Cianfrani,,1,56,52,52,53,52,52,52,47,46,11,6,2
Mark B Cohen,,,0,51,53,52,51,51,52,47,47,13,8,2
