col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,All
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,All
Ellen Ceisler,15,"1,896",156,11,"2,151","2,146","2,102","1,955",47,48,43,25,220,All
Irene M Clark,,1,16,9,"1,881","1,886","1,877","1,741",15,31,10,10,192,All
Christine Fizzano Cannon,,,7,246,167,141,151,137,291,284,275,255,20,All
Paul Lalley,,,,3,32,15,17,14,247,243,245,237,11,All
Maria Mclaughlin,,,,,19,"2,132","2,085","1,933",46,64,28,24,170,All
Carolyn H Nichols,,,,,,5,"2,090","1,948",11,45,26,15,196,All
Debbie Kunselman,,,,,,,4,"1,962",42,40,36,9,183,All
Geoff Moulton,,,,,,,,5,41,11,42,10,72,All
Emil Giordano,,,,,,,,,2,256,267,251,10,All
Mary Murray,,,,,,,,,,0,244,247,16,All
Craig Stedman,,,,,,,,,,,1,240,8,All
Wade A Kagarise,,,,,,,,,,,,1,6,All
Jules Mermelstein,,,,,,,,,,,,,16,All
Total,"2,326","1,977",470,281,"2,296","2,246","2,207","2,045",328,328,310,275,264,All
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,1
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Jules Mermelstein,1
Ellen Ceisler,3,215,17,1,236,239,235,228,8,6,4,5,23,1
Irene M Clark,,0,4,1,212,218,216,209,4,1,1,1,21,1
Christine Fizzano Cannon,,,0,32,20,16,17,16,38,36,33,34,1,1
Paul Lalley,,,,0,4,0,1,1,32,31,30,30,2,1
Maria Mclaughlin,,,,,2,235,236,225,8,4,4,2,15,1
Carolyn H Nichols,,,,,,0,235,228,2,2,3,3,20,1
Debbie Kunselman,,,,,,,1,230,8,6,3,2,21,1
Geoff Moulton,,,,,,,,0,8,6,1,1,12,1
Emil Giordano,,,,,,,,,1,35,30,33,1,1
Craig Stedman,,,,,,,,,,0,29,30,1,1
Mary Murray,,,,,,,,,,,0,32,2,1
Wade A Kagarise,,,,,,,,,,,,0,0,1
Jules Mermelstein,,,,,,,,,,,,,2,1
Total,259,226,56,35,254,251,251,239,44,39,36,35,28,1
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,2
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Mary Murray,Jules Mermelstein,Craig Stedman,Wade A Kagarise,2
Ellen Ceisler,0,170,17,1,196,193,195,179,5,5,26,6,0,2
Irene M Clark,,0,1,0,170,167,168,152,1,4,22,0,1,2
Christine Fizzano Cannon,,,0,22,18,17,12,17,30,26,1,22,21,2
Paul Lalley,,,,0,3,3,0,1,23,21,0,21,19,2
Maria Mclaughlin,,,,,2,193,196,179,5,8,22,2,2,2
Debbie Kunselman,,,,,,0,191,180,7,5,18,5,0,2
Carolyn H Nichols,,,,,,,0,177,0,4,22,0,0,2
Geoff Moulton,,,,,,,,1,6,2,10,5,0,2
Emil Giordano,,,,,,,,,0,22,0,24,21,2
Mary Murray,,,,,,,,,,0,0,20,20,2
Jules Mermelstein,,,,,,,,,,,1,0,0,2
Craig Stedman,,,,,,,,,,,,0,18,2
Wade A Kagarise,,,,,,,,,,,,,0,2
Total,215,177,47,24,215,207,205,190,32,31,28,26,21,2
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,3
,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Maria Mclaughlin,Emil Giordano,Craig Stedman,Jules Mermelstein,Mary Murray,Wade A Kagarise,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,3
Debbie Kunselman,0,33,33,32,1,1,2,0,0,34,32,2,0,3
Carolyn H Nichols,,0,32,32,0,0,2,0,0,33,32,1,0,3
Geoff Moulton,,,0,31,1,1,1,0,0,33,31,2,0,3
Maria Mclaughlin,,,,0,1,0,1,1,1,32,31,2,1,3
Emil Giordano,,,,,0,2,0,2,2,1,0,3,2,3
Craig Stedman,,,,,,0,0,1,1,1,0,2,1,3
Jules Mermelstein,,,,,,,0,0,0,2,2,0,0,3
Mary Murray,,,,,,,,0,2,0,0,2,2,3
Wade A Kagarise,,,,,,,,,0,0,0,2,2,3
Ellen Ceisler,,,,,,,,,,0,32,2,0,3
Irene M Clark,,,,,,,,,,,0,0,0,3
Christine Fizzano Cannon,,,,,,,,,,,,0,2,3
Paul Lalley,,,,,,,,,,,,,0,3
Total,34,33,33,33,3,2,2,2,2,34,32,4,2,3
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,4
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Mary Murray,Jules Mermelstein,Emil Giordano,Wade A Kagarise,Craig Stedman,4
Ellen Ceisler,0,117,10,0,135,135,128,118,2,20,1,1,0,4
Irene M Clark,,0,1,2,111,114,114,103,3,17,2,2,1,4
Christine Fizzano Cannon,,,0,15,12,9,10,9,22,2,19,18,16,4
Paul Lalley,,,,1,1,2,2,1,16,1,15,15,15,4
Maria Mclaughlin,,,,,2,134,127,118,5,15,2,1,1,4
Carolyn H Nichols,,,,,,0,128,119,2,16,0,1,1,4
Debbie Kunselman,,,,,,,0,118,4,15,1,0,0,4
Geoff Moulton,,,,,,,,0,1,3,0,1,1,4
Mary Murray,,,,,,,,,0,3,20,17,17,4
Jules Mermelstein,,,,,,,,,,2,3,1,0,4
Emil Giordano,,,,,,,,,,,0,17,17,4
Wade A Kagarise,,,,,,,,,,,,0,17,4
Craig Stedman,,,,,,,,,,,,,0,4
Total,146,121,32,18,143,140,134,123,25,24,21,19,18,4
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,5
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,5
Ellen Ceisler,4,93,11,1,112,108,101,102,6,4,4,3,10,5
Irene M Clark,,0,1,1,94,95,90,91,1,3,0,0,8,5
Christine Fizzano Cannon,,,0,26,13,8,9,10,30,28,27,26,2,5
Paul Lalley,,,,0,4,2,1,1,27,25,25,25,1,5
Maria Mclaughlin,,,,,1,109,101,104,8,6,3,4,7,5
Carolyn H Nichols,,,,,,2,104,102,2,3,3,1,9,5
Geoff Moulton,,,,,,,2,101,2,1,2,0,4,5
Debbie Kunselman,,,,,,,,0,2,2,1,1,5,5
Emil Giordano,,,,,,,,,1,26,26,25,1,5
Mary Murray,,,,,,,,,,0,24,26,5,5
Craig Stedman,,,,,,,,,,,0,24,1,5
Wade A Kagarise,,,,,,,,,,,,0,0,5
Jules Mermelstein,,,,,,,,,,,,,0,5
Total,128,99,39,28,124,117,110,109,35,31,28,27,13,5
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,6
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Mary Murray,Craig Stedman,Jules Mermelstein,Emil Giordano,Wade A Kagarise,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,6
Maria Mclaughlin,2,150,143,131,11,4,19,3,4,148,120,15,6,6
Carolyn H Nichols,,0,147,132,9,3,20,0,2,149,121,15,4,6
Debbie Kunselman,,,0,132,5,4,18,2,0,143,119,13,3,6
Geoff Moulton,,,,0,3,6,7,4,2,131,108,15,4,6
Mary Murray,,,,,0,21,2,20,22,8,5,24,21,6
Craig Stedman,,,,,,0,0,22,20,3,0,25,22,6
Jules Mermelstein,,,,,,,1,0,1,24,19,3,0,6
Emil Giordano,,,,,,,,0,21,1,0,21,20,6
Wade A Kagarise,,,,,,,,,0,2,1,21,21,6
Ellen Ceisler,,,,,,,,,,1,122,15,1,6
Irene M Clark,,,,,,,,,,,0,1,2,6
Christine Fizzano Cannon,,,,,,,,,,,,0,21,6
Paul Lalley,,,,,,,,,,,,,0,6
Total,164,158,153,141,31,28,26,24,24,163,127,38,26,6
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,7
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,7
Maria Mclaughlin,1,164,158,135,8,4,2,1,7,162,145,17,2,7
Carolyn H Nichols,,0,159,135,9,2,2,0,6,163,146,15,1,7
Debbie Kunselman,,,0,138,5,3,3,1,5,159,145,14,2,7
Geoff Moulton,,,,0,0,4,4,0,2,134,122,13,1,7
Mary Murray,,,,,0,25,24,23,0,7,4,29,23,7
Emil Giordano,,,,,,0,25,22,1,3,1,28,23,7
Craig Stedman,,,,,,,0,22,0,4,0,28,23,7
Wade A Kagarise,,,,,,,,0,1,1,0,23,23,7
Jules Mermelstein,,,,,,,,,1,8,6,0,1,7
Ellen Ceisler,,,,,,,,,,0,143,16,1,7
Irene M Clark,,,,,,,,,,,0,1,0,7
Christine Fizzano Cannon,,,,,,,,,,,,2,24,7
Paul Lalley,,,,,,,,,,,,,0,7
Total,172,170,165,140,33,29,28,24,11,170,151,46,25,7
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,8
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Craig Stedman,Emil Giordano,Jules Mermelstein,Mary Murray,Wade A Kagarise,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,8
Maria Mclaughlin,0,27,26,24,0,0,0,0,0,27,27,0,0,8
Carolyn H Nichols,,0,26,24,0,0,0,0,0,26,27,0,0,8
Debbie Kunselman,,,0,24,0,0,0,0,0,26,26,0,0,8
Geoff Moulton,,,,0,0,0,0,0,0,24,24,0,0,8
Craig Stedman,,,,,0,0,0,0,0,0,0,0,0,8
Emil Giordano,,,,,,0,0,0,0,0,0,0,0,8
Jules Mermelstein,,,,,,,0,0,0,0,0,0,0,8
Mary Murray,,,,,,,,0,0,0,0,0,0,8
Wade A Kagarise,,,,,,,,,0,0,0,0,0,8
Ellen Ceisler,,,,,,,,,,0,26,0,0,8
Irene M Clark,,,,,,,,,,,0,0,0,8
Christine Fizzano Cannon,,,,,,,,,,,,0,0,8
Paul Lalley,,,,,,,,,,,,,0,8
Total,28,27,26,24,0,0,0,0,0,27,27,0,0,8
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,9
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Craig Stedman,Emil Giordano,Jules Mermelstein,Mary Murray,Wade A Kagarise,9
Ellen Ceisler,1,157,10,2,177,177,172,167,2,3,8,1,1,9
Irene M Clark,,1,1,0,156,159,151,147,0,0,7,1,0,9
Christine Fizzano Cannon,,,0,11,10,10,10,11,13,10,2,10,10,9
Paul Lalley,,,,0,2,1,1,2,12,9,2,9,10,9
Carolyn H Nichols,,,,,1,177,172,167,2,1,9,0,0,9
Maria Mclaughlin,,,,,,0,170,165,0,0,8,1,0,9
Debbie Kunselman,,,,,,,1,168,2,2,7,0,0,9
Geoff Moulton,,,,,,,,1,3,2,2,0,0,9
Craig Stedman,,,,,,,,,0,11,2,10,11,9
Emil Giordano,,,,,,,,,,0,0,10,10,9
Jules Mermelstein,,,,,,,,,,,1,0,0,9
Mary Murray,,,,,,,,,,,,0,10,9
Wade A Kagarise,,,,,,,,,,,,,0,9
Total,185,161,24,13,183,183,177,173,15,12,11,11,11,9
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,10
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,Jules Mermelstein,10
Ellen Ceisler,4,129,13,1,154,147,142,139,5,2,2,1,10,10
Irene M Clark,,0,1,0,128,126,122,120,3,1,1,0,10,10
Christine Fizzano Cannon,,,2,21,14,12,16,15,25,24,24,24,0,10
Paul Lalley,,,,0,2,0,0,1,21,21,21,22,0,10
Maria Mclaughlin,,,,,3,151,142,140,5,1,1,2,10,10
Carolyn H Nichols,,,,,,0,143,140,2,0,2,0,11,10
Debbie Kunselman,,,,,,,0,138,5,3,1,0,9,10
Geoff Moulton,,,,,,,,1,6,3,1,1,3,10
Craig Stedman,,,,,,,,,0,25,21,23,0,10
Emil Giordano,,,,,,,,,,0,22,23,0,10
Mary Murray,,,,,,,,,,,0,22,0,10
Wade A Kagarise,,,,,,,,,,,,0,0,10
Jules Mermelstein,,,,,,,,,,,,,3,10
Total,168,137,44,23,168,158,152,151,29,26,26,25,15,10
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,11
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Jules Mermelstein,11
Ellen Ceisler,1,118,13,1,144,141,140,128,5,4,5,3,12,11
Irene M Clark,,0,0,1,118,116,120,108,1,1,2,2,10,11
Christine Fizzano Cannon,,,1,28,11,10,10,7,34,31,29,26,2,11
Paul Lalley,,,,0,4,2,2,1,31,30,29,26,2,11
Maria Mclaughlin,,,,,3,141,140,126,5,3,6,2,8,11
Carolyn H Nichols,,,,,,0,138,124,2,3,5,2,10,11
Debbie Kunselman,,,,,,,0,129,4,4,5,3,11,11
Geoff Moulton,,,,,,,,0,3,2,1,0,4,11
Emil Giordano,,,,,,,,,0,31,29,26,1,11
Craig Stedman,,,,,,,,,,1,29,27,2,11
Mary Murray,,,,,,,,,,,0,26,1,11
Wade A Kagarise,,,,,,,,,,,,0,1,11
Jules Mermelstein,,,,,,,,,,,,,1,11
Total,156,123,45,35,154,148,148,132,38,37,35,29,17,11
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,12
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Emil Giordano,Mary Murray,Jules Mermelstein,Wade A Kagarise,Craig Stedman,12
Ellen Ceisler,0,160,8,1,183,182,178,161,4,4,26,4,2,12
Irene M Clark,,0,1,1,158,155,157,141,2,2,23,3,2,12
Christine Fizzano Cannon,,,0,22,9,11,8,4,24,28,1,23,21,12
Paul Lalley,,,,1,2,3,1,1,21,23,0,21,21,12
Carolyn H Nichols,,,,,1,177,172,157,0,4,24,3,1,12
Maria Mclaughlin,,,,,,1,173,153,4,7,21,4,0,12
Debbie Kunselman,,,,,,,0,156,2,4,22,0,0,12
Geoff Moulton,,,,,,,,0,4,0,5,4,2,12
Emil Giordano,,,,,,,,,0,24,1,25,23,12
Mary Murray,,,,,,,,,,0,1,22,21,12
Jules Mermelstein,,,,,,,,,,,0,1,0,12
Wade A Kagarise,,,,,,,,,,,,0,22,12
Craig Stedman,,,,,,,,,,,,,0,12
Total,200,165,37,25,190,189,182,165,31,31,28,28,25,12
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,13
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Jules Mermelstein,13
Ellen Ceisler,0,41,1,1,43,43,42,40,1,0,0,0,2,13
Irene M Clark,,0,0,0,42,42,41,39,0,0,0,0,2,13
Christine Fizzano Cannon,,,0,4,0,1,0,1,5,4,4,4,0,13
Paul Lalley,,,,0,1,0,0,0,4,4,4,4,0,13
Maria Mclaughlin,,,,,1,42,41,39,0,0,0,0,2,13
Debbie Kunselman,,,,,,0,42,41,1,0,0,0,2,13
Carolyn H Nichols,,,,,,,0,39,0,0,0,0,2,13
Geoff Moulton,,,,,,,,0,1,0,0,0,0,13
Emil Giordano,,,,,,,,,0,4,4,4,0,13
Craig Stedman,,,,,,,,,,0,4,4,0,13
Mary Murray,,,,,,,,,,,0,4,0,13
Wade A Kagarise,,,,,,,,,,,,0,0,13
Jules Mermelstein,,,,,,,,,,,,,0,13
Total,45,42,5,5,45,44,42,41,5,4,4,4,2,13
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,14
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Mary Murray,Craig Stedman,Emil Giordano,Wade A Kagarise,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,14
Carolyn H Nichols,1,92,92,88,10,1,0,0,0,96,88,3,0,14
Maria Mclaughlin,,0,90,85,6,1,0,0,0,92,87,3,0,14
Debbie Kunselman,,,0,87,9,1,0,0,0,94,89,3,0,14
Geoff Moulton,,,,0,4,0,0,0,0,86,83,2,0,14
Jules Mermelstein,,,,,0,0,0,0,0,10,8,1,0,14
Mary Murray,,,,,,0,3,3,3,1,1,3,3,14
Craig Stedman,,,,,,,0,3,3,0,0,3,3,14
Emil Giordano,,,,,,,,0,3,0,0,3,3,14
Wade A Kagarise,,,,,,,,,0,0,0,3,3,14
Ellen Ceisler,,,,,,,,,,1,88,3,0,14
Irene M Clark,,,,,,,,,,,0,0,0,14
Christine Fizzano Cannon,,,,,,,,,,,,0,3,14
Paul Lalley,,,,,,,,,,,,,0,14
Total,100,96,95,89,11,4,3,3,3,100,92,6,3,14
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,15
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Craig Stedman,Mary Murray,Wade A Kagarise,Emil Giordano,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,15
Carolyn H Nichols,0,75,76,68,12,4,1,2,1,80,69,8,0,15
Maria Mclaughlin,,0,71,63,8,1,1,1,1,74,68,6,0,15
Debbie Kunselman,,,0,66,11,3,1,1,0,74,67,6,0,15
Geoff Moulton,,,,0,5,2,0,1,0,66,62,4,0,15
Jules Mermelstein,,,,,0,1,1,0,0,12,11,2,0,15
Craig Stedman,,,,,,0,1,1,1,3,1,3,0,15
Mary Murray,,,,,,,0,0,0,1,2,1,0,15
Wade A Kagarise,,,,,,,,0,0,2,0,2,0,15
Emil Giordano,,,,,,,,,0,1,0,1,0,15
Ellen Ceisler,,,,,,,,,,0,68,6,0,15
Irene M Clark,,,,,,,,,,,0,2,0,15
Christine Fizzano Cannon,,,,,,,,,,,,0,0,15
Paul Lalley,,,,,,,,,,,,,0,15
Total,84,79,78,69,13,5,2,2,1,81,73,9,0,15
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,16
,Debbie Kunselman,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Craig Stedman,Mary Murray,Jules Mermelstein,Emil Giordano,Wade A Kagarise,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,16
Debbie Kunselman,1,107,104,100,1,2,13,2,0,107,98,5,0,16
Maria Mclaughlin,,0,103,98,3,2,9,2,0,105,94,7,0,16
Carolyn H Nichols,,,0,95,3,1,11,0,0,103,94,5,0,16
Geoff Moulton,,,,0,2,1,5,2,0,101,90,7,0,16
Craig Stedman,,,,,0,12,0,10,10,2,0,12,10,16
Mary Murray,,,,,,0,0,10,10,1,1,10,10,16
Jules Mermelstein,,,,,,,0,0,0,12,12,0,0,16
Emil Giordano,,,,,,,,0,10,2,0,11,9,16
Wade A Kagarise,,,,,,,,,0,0,0,9,9,16
Ellen Ceisler,,,,,,,,,,0,98,7,0,16
Irene M Clark,,,,,,,,,,,0,0,0,16
Christine Fizzano Cannon,,,,,,,,,,,,1,9,16
Paul Lalley,,,,,,,,,,,,,1,16
Total,113,110,107,102,15,14,13,12,10,110,98,18,11,16
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,17
,Debbie Kunselman,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Jules Mermelstein,Emil Giordano,Mary Murray,Wade A Kagarise,Craig Stedman,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,17
Debbie Kunselman,1,131,130,121,15,4,2,1,1,132,121,9,1,17
Maria Mclaughlin,,1,128,120,12,2,2,0,0,132,120,8,0,17
Carolyn H Nichols,,,0,119,12,1,1,1,0,129,117,8,0,17
