col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,District Attorney,,Judge Of The Commonwealth Court,,,,All
,Lawrence S Krasner,Beth Grossman,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,All
Lawrence S Krasner,156,0,"2,719","2,575",66,26,All
Beth Grossman,,22,78,64,76,55,All
Ellen Ceisler,,,29,"2,486",67,15,All
Irene M Clark,,,,28,16,8,All
Christine Fizzano Cannon,,,,,2,53,All
Paul Lalley,,,,,,2,All
Total,"3,067",176,"2,874","2,714",149,85,All
,Judge Of The Commonwealth Court,,,,District Attorney,,1
,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,Lawrence S Krasner,Beth Grossman,1
Irene M Clark,0,69,0,0,68,3,1
Ellen Ceisler,,2,2,0,64,3,1
Christine Fizzano Cannon,,,0,2,0,4,1
Paul Lalley,,,,0,0,2,1
Lawrence S Krasner,,,,,4,0,1
Beth Grossman,,,,,,0,1
Total,78,76,4,2,75,7,1
,District Attorney,,Judge Of The Commonwealth Court,,,,2
,Lawrence S Krasner,Beth Grossman,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,2
Lawrence S Krasner,4,0,126,115,1,0,2
Beth Grossman,,0,5,2,3,2,2
Ellen Ceisler,,,3,112,2,1,2
Irene M Clark,,,,2,1,0,2
Christine Fizzano Cannon,,,,,0,1,2
Paul Lalley,,,,,,0,2
Total,136,6,135,120,4,2,2
,District Attorney,,Judge Of The Commonwealth Court,,,,3
,Lawrence S Krasner,Beth Grossman,Ellen Ceisler,Irene M Clark,Paul Lalley,Christine Fizzano Cannon,3
Lawrence S Krasner,3,0,71,65,1,0,3
Beth Grossman,,0,0,1,1,1,3
Ellen Ceisler,,,2,59,0,0,3
Irene M Clark,,,,0,1,0,3
Paul Lalley,,,,,0,1,3
Christine Fizzano Cannon,,,,,,0,3
Total,82,2,75,68,2,1,3
,District Attorney,,Judge Of The Commonwealth Court,,,,4
