col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,City Controller,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Rebecca Rhynhart,Michael Tomlinson,Deborah Canty,Vincent Furlong,Stella Tsai,Shanese Johnson,Mark B Cohen,Lucretia C Clemons,Deborah Cianfrani,Zac Shaffer,Vikki Kristiansson,All
Rebecca Rhynhart,16,0,"1,227","1,167","1,217","1,209","1,199","1,203","1,191","1,190","1,188",All
Michael Tomlinson,,8,28,87,28,28,29,26,29,29,28,All
Deborah Canty,,,1,"1,179","1,201","1,198","1,191","1,216","1,195","1,199","1,202",All
Vincent Furlong,,,,2,"1,174","1,171","1,173","1,176","1,172","1,175","1,174",All
Stella Tsai,,,,,2,"1,192","1,181","1,200","1,185","1,190","1,197",All
Shanese Johnson,,,,,,2,"1,180","1,198","1,180","1,186","1,186",All
Mark B Cohen,,,,,,,6,"1,191","1,179","1,186","1,184",All
Lucretia C Clemons,,,,,,,,0,"1,186","1,197","1,200",All
Deborah Cianfrani,,,,,,,,,3,"1,178","1,185",All
Zac Shaffer,,,,,,,,,,1,"1,193",All
Vikki Kristiansson,,,,,,,,,,,1,All
Total,"1,389",99,"1,274","1,265","1,256","1,252","1,250","1,244","1,234","1,231","1,229",All
,Judge Of The Court Of Common Pleas,,,,,,,,,City Controller,,1
,Vincent Furlong,Deborah Cianfrani,Lucretia C Clemons,Stella Tsai,Deborah Canty,Mark B Cohen,Shanese Johnson,Vikki Kristiansson,Zac Shaffer,Rebecca Rhynhart,Michael Tomlinson,1
Vincent Furlong,0,45,47,46,47,45,46,44,45,44,9,1
Deborah Cianfrani,,1,47,47,47,46,46,46,47,45,2,1
Lucretia C Clemons,,,0,49,48,47,47,47,47,45,2,1
Stella Tsai,,,,0,48,46,47,47,47,45,2,1
Deborah Canty,,,,,0,45,47,46,47,44,2,1
Mark B Cohen,,,,,,0,46,45,45,43,2,1
Shanese Johnson,,,,,,,0,45,45,42,2,1
Vikki Kristiansson,,,,,,,,0,46,43,2,1
Zac Shaffer,,,,,,,,,0,44,2,1
Rebecca Rhynhart,,,,,,,,,,0,0,1
Michael Tomlinson,,,,,,,,,,,0,1
Total,55,50,50,50,49,48,48,48,48,48,9,1
,City Controller,,Judge Of The Court Of Common Pleas,,,,,,,,,2
,Rebecca Rhynhart,Michael Tomlinson,Deborah Canty,Mark B Cohen,Vincent Furlong,Lucretia C Clemons,Deborah Cianfrani,Shanese Johnson,Stella Tsai,Vikki Kristiansson,Zac Shaffer,2
Rebecca Rhynhart,1,0,22,22,21,21,20,20,20,19,19,2
Michael Tomlinson,,0,0,0,1,0,0,0,0,0,0,2
Deborah Canty,,,0,19,20,21,20,20,20,19,19,2
Mark B Cohen,,,,0,17,18,17,17,17,16,17,2
Vincent Furlong,,,,,0,20,19,20,20,19,19,2
Lucretia C Clemons,,,,,,0,20,20,20,19,19,2
Deborah Cianfrani,,,,,,,0,19,19,19,18,2
Shanese Johnson,,,,,,,,0,20,19,19,2
Stella Tsai,,,,,,,,,0,19,19,2
Vikki Kristiansson,,,,,,,,,,0,18,2
Zac Shaffer,,,,,,,,,,,0,2
Total,27,1,22,22,22,21,20,20,20,19,19,2
,Judge Of The Court Of Common Pleas,,,,,,,,,City Controller,,3
,Vincent Furlong,Deborah Canty,Mark B Cohen,Stella Tsai,Vikki Kristiansson,Zac Shaffer,Lucretia C Clemons,Shanese Johnson,Deborah Cianfrani,Rebecca Rhynhart,Michael Tomlinson,3
Vincent Furlong,0,33,34,34,34,34,34,34,33,32,6,3
Deborah Canty,,0,34,33,34,34,33,33,33,33,1,3
Mark B Cohen,,,0,34,35,35,34,34,33,33,1,3
Stella Tsai,,,,0,34,34,34,34,33,33,1,3
Vikki Kristiansson,,,,,0,35,34,34,33,33,1,3
Zac Shaffer,,,,,,0,34,34,33,33,1,3
Lucretia C Clemons,,,,,,,0,34,33,32,1,3
Shanese Johnson,,,,,,,,0,33,32,1,3
Deborah Cianfrani,,,,,,,,,0,31,1,3
Rebecca Rhynhart,,,,,,,,,,0,0,3
Michael Tomlinson,,,,,,,,,,,2,3
Total,39,35,35,35,35,35,34,34,33,35,8,3
,City Controller,,Judge Of The Court Of Common Pleas,,,,,,,,,4
,Rebecca Rhynhart,Michael Tomlinson,Deborah Canty,Deborah Cianfrani,Lucretia C Clemons,Shanese Johnson,Stella Tsai,Vikki Kristiansson,Vincent Furlong,Mark B Cohen,Zac Shaffer,4
Rebecca Rhynhart,2,0,20,19,19,19,19,19,18,17,16,4
Michael Tomlinson,,1,0,0,0,0,0,0,1,0,0,4
Deborah Canty,,,0,18,18,18,17,18,18,16,16,4
Deborah Cianfrani,,,,0,19,19,18,19,18,17,16,4
Lucretia C Clemons,,,,,0,19,18,19,18,17,16,4
Shanese Johnson,,,,,,0,18,19,18,17,16,4
Stella Tsai,,,,,,,0,18,17,17,16,4
Vikki Kristiansson,,,,,,,,0,18,17,16,4
Vincent Furlong,,,,,,,,,0,16,16,4
Mark B Cohen,,,,,,,,,,0,15,4
Zac Shaffer,,,,,,,,,,,0,4
Total,24,2,20,19,19,19,19,19,19,17,16,4
,City Controller,,Judge Of The Court Of Common Pleas,,,,,,,,,5
,Rebecca Rhynhart,Michael Tomlinson,Deborah Canty,Lucretia C Clemons,Shanese Johnson,Deborah Cianfrani,Vincent Furlong,Zac Shaffer,Stella Tsai,Vikki Kristiansson,Mark B Cohen,5
