col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Stella Tsai,Lucretia C Clemons,Deborah Canty,Vikki Kristiansson,Zac Shaffer,Shanese Johnson,Mark B Cohen,Deborah Cianfrani,Vincent Furlong,All
Ellen Ceisler,9,"1,219",47,0,"1,314","1,295","1,285","1,283","1,265","1,244","1,213","1,219","1,193",All
Irene M Clark,,10,5,8,"1,225","1,223","1,225","1,210","1,199","1,215","1,189","1,189","1,135",All
Christine Fizzano Cannon,,,2,27,58,55,56,57,52,42,36,41,76,All
Paul Lalley,,,,0,15,13,14,16,15,13,12,13,34,All
Stella Tsai,,,,,1,"1,324","1,317","1,318","1,296","1,266","1,241","1,247","1,221",All
Lucretia C Clemons,,,,,,3,"1,324","1,312","1,300","1,273","1,247","1,247","1,222",All
Deborah Canty,,,,,,,4,"1,304","1,288","1,269","1,253","1,249","1,221",All
Vikki Kristiansson,,,,,,,,1,"1,286","1,256","1,236","1,244","1,211",All
Zac Shaffer,,,,,,,,,4,"1,244","1,237","1,224","1,212",All
Shanese Johnson,,,,,,,,,,6,"1,242","1,242","1,181",All
Mark B Cohen,,,,,,,,,,,3,"1,225","1,177",All
Deborah Cianfrani,,,,,,,,,,,,2,"1,169",All
Vincent Furlong,,,,,,,,,,,,,1,All
Total,"1,397","1,317",88,36,"1,384","1,375","1,369","1,346","1,328","1,326","1,281","1,275","1,272",All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,1
,Stella Tsai,Lucretia C Clemons,Vikki Kristiansson,Vincent Furlong,Zac Shaffer,Deborah Canty,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,1
Stella Tsai,0,92,87,85,86,86,81,80,80,89,74,9,1,1
Lucretia C Clemons,,0,86,84,86,86,81,80,79,87,72,9,1,1
Vikki Kristiansson,,,1,79,82,80,79,77,77,82,69,10,2,1
Vincent Furlong,,,,0,84,82,79,76,78,81,67,11,3,1
Zac Shaffer,,,,,0,83,80,78,78,82,68,10,2,1
Deborah Canty,,,,,,0,80,79,79,82,69,8,1,1
Deborah Cianfrani,,,,,,,0,78,78,77,68,9,2,1
Shanese Johnson,,,,,,,,0,78,77,70,7,1,1
Mark B Cohen,,,,,,,,,0,77,68,7,1,1
Ellen Ceisler,,,,,,,,,,0,74,7,0,1
Irene M Clark,,,,,,,,,,,0,1,0,1
Christine Fizzano Cannon,,,,,,,,,,,,0,3,1
Paul Lalley,,,,,,,,,,,,,0,1
Total,95,92,90,87,87,86,82,82,81,91,76,11,3,1
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,2
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Stella Tsai,Shanese Johnson,Deborah Canty,Lucretia C Clemons,Mark B Cohen,Vikki Kristiansson,Deborah Cianfrani,Vincent Furlong,Zac Shaffer,2
Ellen Ceisler,0,22,0,0,27,25,24,24,23,24,23,23,23,2
Irene M Clark,,0,0,0,22,22,22,22,21,22,21,21,21,2
Christine Fizzano Cannon,,,0,0,0,0,0,0,0,0,0,0,0,2
Paul Lalley,,,,0,0,0,0,0,0,0,0,0,0,2
Stella Tsai,,,,,0,25,25,25,24,25,24,24,24,2
Shanese Johnson,,,,,,1,25,25,24,25,24,24,24,2
Deborah Canty,,,,,,,0,25,24,25,24,24,24,2
Lucretia C Clemons,,,,,,,,0,24,25,24,24,24,2
Mark B Cohen,,,,,,,,,1,24,23,24,24,2
Vikki Kristiansson,,,,,,,,,,0,24,24,24,2
Deborah Cianfrani,,,,,,,,,,,0,23,23,2
Vincent Furlong,,,,,,,,,,,,0,24,2
Zac Shaffer,,,,,,,,,,,,,0,2
Total,28,22,0,0,28,27,25,25,25,25,24,24,24,2
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,3
,Stella Tsai,Deborah Canty,Lucretia C Clemons,Vikki Kristiansson,Zac Shaffer,Shanese Johnson,Vincent Furlong,Deborah Cianfrani,Mark B Cohen,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,3
Stella Tsai,0,163,161,162,159,148,146,144,141,159,148,11,3,3
Deborah Canty,,0,161,160,159,147,147,145,142,158,146,10,3,3
Lucretia C Clemons,,,0,159,159,149,147,143,141,155,143,10,3,3
Vikki Kristiansson,,,,0,157,145,145,142,139,158,142,10,3,3
Zac Shaffer,,,,,0,144,146,139,141,154,141,10,3,3
Shanese Johnson,,,,,,0,135,144,141,142,136,7,2,3
Vincent Furlong,,,,,,,0,132,132,140,129,13,6,3
Deborah Cianfrani,,,,,,,,0,139,141,133,6,2,3
Mark B Cohen,,,,,,,,,0,136,129,6,2,3
Ellen Ceisler,,,,,,,,,,1,145,10,0,3
Irene M Clark,,,,,,,,,,,0,0,1,3
Christine Fizzano Cannon,,,,,,,,,,,,0,5,3
Paul Lalley,,,,,,,,,,,,,0,3
Total,170,169,165,164,162,152,151,148,145,167,155,16,6,3
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,4
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Vikki Kristiansson,Vincent Furlong,Deborah Canty,Deborah Cianfrani,Stella Tsai,Lucretia C Clemons,Mark B Cohen,Shanese Johnson,Zac Shaffer,4
Ellen Ceisler,0,29,0,0,30,28,29,29,29,28,28,28,26,4
Irene M Clark,,0,0,0,29,28,29,29,28,28,28,27,26,4
Christine Fizzano Cannon,,,1,1,0,1,0,0,0,0,0,0,0,4
Paul Lalley,,,,0,0,1,0,0,0,0,0,0,0,4
Vikki Kristiansson,,,,,0,27,29,29,28,28,28,27,26,4
Vincent Furlong,,,,,,0,27,27,26,26,27,27,26,4
Deborah Canty,,,,,,,0,29,28,28,28,27,26,4
Deborah Cianfrani,,,,,,,,0,28,28,28,27,26,4
Stella Tsai,,,,,,,,,0,27,27,26,25,4
Lucretia C Clemons,,,,,,,,,,0,27,26,26,4
Mark B Cohen,,,,,,,,,,,0,27,26,4
Shanese Johnson,,,,,,,,,,,,0,26,4
Zac Shaffer,,,,,,,,,,,,,0,4
Total,33,30,2,1,30,30,29,29,29,28,28,28,26,4
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,5
,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,Lucretia C Clemons,Stella Tsai,Vikki Kristiansson,Deborah Canty,Deborah Cianfrani,Mark B Cohen,Shanese Johnson,Vincent Furlong,Zac Shaffer,5
Irene M Clark,1,31,0,0,32,31,32,31,31,31,31,31,31,5
Ellen Ceisler,,1,0,0,30,31,31,30,30,30,30,30,30,5
Christine Fizzano Cannon,,,0,0,0,0,0,0,0,0,0,0,0,5
Paul Lalley,,,,0,0,0,0,0,0,0,0,0,0,5
Lucretia C Clemons,,,,,0,31,31,31,30,31,30,31,31,5
Stella Tsai,,,,,,0,31,31,30,31,29,31,31,5
Vikki Kristiansson,,,,,,,0,31,31,31,30,31,31,5
Deborah Canty,,,,,,,,0,30,31,29,31,31,5
Deborah Cianfrani,,,,,,,,,0,30,30,30,30,5
Mark B Cohen,,,,,,,,,,0,29,31,31,5
Shanese Johnson,,,,,,,,,,,0,29,29,5
Vincent Furlong,,,,,,,,,,,,0,31,5
Zac Shaffer,,,,,,,,,,,,,0,5
Total,34,33,0,0,32,32,32,31,31,31,31,31,31,5
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,6
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Stella Tsai,Deborah Cianfrani,Lucretia C Clemons,Vincent Furlong,Zac Shaffer,Deborah Canty,Mark B Cohen,Vikki Kristiansson,Shanese Johnson,6
Ellen Ceisler,0,18,1,0,24,20,19,21,19,19,19,19,19,6
Irene M Clark,,0,1,0,18,20,21,19,21,20,20,20,18,6
Christine Fizzano Cannon,,,0,0,2,2,2,2,2,2,2,2,2,6
