col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,All
,Vincent Furlong,Vikki Kristiansson,Deborah Cianfrani,Stella Tsai,Lucretia C Clemons,Zac Shaffer,Deborah Canty,Mark B Cohen,Shanese Johnson,Maria Mclaughlin,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Jules Mermelstein,All
Vincent Furlong,30,"1,622","1,541","1,547","1,567","1,564","1,531","1,483","1,422","1,534","1,722","1,685","1,596","1,531","1,298","1,287","1,235",113,All
Vikki Kristiansson,,0,"1,533","1,600","1,610","1,574","1,561","1,437","1,461","1,456",350,323,271,247,"1,320","1,298","1,253",80,All
Deborah Cianfrani,,,7,"1,494","1,469","1,472","1,525","1,479","1,436","1,404",304,363,262,226,"1,284","1,282","1,180",90,All
Stella Tsai,,,,0,"1,566","1,518","1,530","1,408","1,450","1,424",313,291,254,229,"1,318","1,296","1,244",79,All
Lucretia C Clemons,,,,,1,"1,555","1,522","1,401","1,460","1,412",317,284,244,223,"1,288","1,270","1,238",79,All
Zac Shaffer,,,,,,1,"1,508","1,434","1,416","1,387",310,299,275,214,"1,282","1,258","1,214",84,All
Deborah Canty,,,,,,,4,"1,430","1,428","1,383",292,312,260,205,"1,314","1,288","1,218",83,All
Mark B Cohen,,,,,,,,8,"1,373","1,337",299,337,261,224,"1,225","1,220","1,140",82,All
Shanese Johnson,,,,,,,,,1,"1,289",253,261,202,208,"1,197","1,199","1,155",68,All
Maria Mclaughlin,,,,,,,,,,59,203,228,81,110,"1,417","1,422","1,310",65,All
Emil Giordano,,,,,,,,,,,13,"1,646","1,619","1,587",114,42,116,49,All
Mary Murray,,,,,,,,,,,,21,"1,566","1,541",132,122,25,54,All
Craig Stedman,,,,,,,,,,,,,8,"1,518",87,56,74,36,All
Wade A Kagarise,,,,,,,,,,,,,,7,19,36,55,28,All
Debbie Kunselman,,,,,,,,,,,,,,,4,"1,348","1,271",63,All
Carolyn H Nichols,,,,,,,,,,,,,,,,5,"1,251",50,All
Geoff Moulton,,,,,,,,,,,,,,,,,2,29,All
Jules Mermelstein,,,,,,,,,,,,,,,,,,3,All
Total,"3,281","1,753","1,717","1,704","1,686","1,685","1,675","1,653","1,514","1,962","1,915","1,896","1,762","1,670","1,550","1,532","1,430",145,All
