col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Vincent Furlong,Vikki Kristiansson,Lucretia C Clemons,Stella Tsai,Deborah Cianfrani,Deborah Canty,Mark B Cohen,Shanese Johnson,Zac Shaffer,All
Ellen Ceisler,4,494,6,0,494,500,503,503,497,498,494,495,498,All
Irene M Clark,,5,2,1,487,496,498,491,495,492,494,491,488,All
Christine Fizzano Cannon,,,1,13,18,7,6,7,9,6,6,4,5,All
Paul Lalley,,,,1,14,3,3,3,3,3,3,3,3,All
Vincent Furlong,,,,,3,500,502,498,494,501,493,494,496,All
Vikki Kristiansson,,,,,,2,509,505,501,507,503,501,506,All
Lucretia C Clemons,,,,,,,1,507,503,510,500,503,508,All
Stella Tsai,,,,,,,,4,497,501,493,497,501,All
Deborah Cianfrani,,,,,,,,,2,498,498,499,495,All
Deborah Canty,,,,,,,,,,4,500,499,503,All
Mark B Cohen,,,,,,,,,,,2,500,497,All
Shanese Johnson,,,,,,,,,,,,1,497,All
Zac Shaffer,,,,,,,,,,,,,0,All
Total,539,531,23,16,531,526,525,525,524,523,520,515,515,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,1
,Deborah Canty,Shanese Johnson,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Mark B Cohen,Vincent Furlong,Zac Shaffer,Deborah Cianfrani,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,1
Deborah Canty,2,23,23,23,23,23,23,23,23,23,22,0,0,1
Shanese Johnson,,0,25,25,24,24,24,24,23,25,23,0,0,1
Stella Tsai,,,0,25,24,24,24,24,23,25,23,0,0,1
Vikki Kristiansson,,,,0,24,24,24,24,23,25,23,0,0,1
Lucretia C Clemons,,,,,0,24,23,23,23,24,23,0,0,1
Mark B Cohen,,,,,,0,23,23,23,24,23,0,0,1
Vincent Furlong,,,,,,,0,24,23,24,22,0,0,1
Zac Shaffer,,,,,,,,0,23,24,22,0,0,1
Deborah Cianfrani,,,,,,,,,0,23,22,0,0,1
Ellen Ceisler,,,,,,,,,,0,23,0,0,1
Irene M Clark,,,,,,,,,,,1,0,0,1
Christine Fizzano Cannon,,,,,,,,,,,,0,0,1
Paul Lalley,,,,,,,,,,,,,0,1
Total,25,25,25,25,24,24,24,24,23,25,24,0,0,1
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,2
,Deborah Cianfrani,Stella Tsai,Mark B Cohen,Deborah Canty,Lucretia C Clemons,Shanese Johnson,Vikki Kristiansson,Vincent Furlong,Zac Shaffer,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,2
Deborah Cianfrani,1,22,23,21,21,21,21,21,20,22,22,1,0,2
Stella Tsai,,0,22,23,22,21,22,21,21,22,23,1,0,2
Mark B Cohen,,,0,22,21,22,22,21,21,22,22,1,0,2
Deborah Canty,,,,0,21,21,22,21,21,21,21,1,0,2
Lucretia C Clemons,,,,,0,21,21,20,21,21,21,0,0,2
Shanese Johnson,,,,,,0,21,20,21,21,20,0,0,2
Vikki Kristiansson,,,,,,,0,21,21,20,21,1,0,2
Vincent Furlong,,,,,,,,0,20,19,20,2,1,2
Zac Shaffer,,,,,,,,,0,20,20,0,0,2
Ellen Ceisler,,,,,,,,,,1,21,0,0,2
Irene M Clark,,,,,,,,,,,0,1,0,2
Christine Fizzano Cannon,,,,,,,,,,,,0,1,2
Paul Lalley,,,,,,,,,,,,,0,2
Total,25,25,24,23,22,22,22,22,21,25,24,2,1,2
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,3
,Deborah Cianfrani,Deborah Canty,Lucretia C Clemons,Mark B Cohen,Shanese Johnson,Vikki Kristiansson,Vincent Furlong,Zac Shaffer,Stella Tsai,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,3
Deborah Cianfrani,0,16,16,16,16,16,16,16,15,17,16,0,0,3
Deborah Canty,,0,16,16,16,16,16,16,15,16,16,0,0,3
Lucretia C Clemons,,,0,16,16,16,16,16,15,16,16,0,0,3
