col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,All
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,All
Maria Mclaughlin,24,"1,491","1,461","1,405",28,27,11,4,60,"1,528","1,428",60,7,All
Carolyn H Nichols,,30,"1,463","1,416",23,20,12,5,80,"1,508","1,454",46,8,All
Debbie Kunselman,,,5,"1,385",30,24,15,7,79,"1,455","1,402",55,8,All
Geoff Moulton,,,,3,15,2,13,6,27,"1,406","1,337",38,6,All
Emil Giordano,,,,,5,161,160,150,6,38,15,181,145,All
Mary Murray,,,,,,4,148,144,5,21,18,165,145,All
Craig Stedman,,,,,,,3,147,4,19,12,153,145,All
Wade A Kagarise,,,,,,,,0,2,10,7,148,138,All
Jules Mermelstein,,,,,,,,,6,88,76,6,3,All
Ellen Ceisler,,,,,,,,,,14,"1,406",51,4,All
Irene M Clark,,,,,,,,,,,8,10,2,All
Christine Fizzano Cannon,,,,,,,,,,,,8,147,All
Paul Lalley,,,,,,,,,,,,,2,All
Total,"1,667","1,657","1,537","1,470",212,189,180,158,105,"1,658","1,551",237,161,All
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,1
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Craig Stedman,Jules Mermelstein,Mary Murray,Emil Giordano,Wade A Kagarise,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,1
Carolyn H Nichols,2,57,59,55,0,3,1,0,0,59,53,4,0,1
Maria Mclaughlin,,2,58,55,0,1,1,0,0,58,51,4,0,1
Debbie Kunselman,,,0,56,0,3,1,0,0,58,52,4,0,1
Geoff Moulton,,,,0,0,1,0,0,0,55,49,3,0,1
Craig Stedman,,,,,0,0,2,2,2,0,1,2,2,1
Jules Mermelstein,,,,,,0,0,0,0,3,3,0,0,1
Mary Murray,,,,,,,0,2,2,0,1,3,2,1
Emil Giordano,,,,,,,,0,2,0,0,2,2,1
Wade A Kagarise,,,,,,,,,0,0,0,2,2,1
Ellen Ceisler,,,,,,,,,,0,51,3,0,1
Irene M Clark,,,,,,,,,,,0,1,0,1
Christine Fizzano Cannon,,,,,,,,,,,,0,2,1
Paul Lalley,,,,,,,,,,,,,0,1
Total,64,63,60,56,3,3,3,2,2,62,55,6,2,1
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,2
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,2
Carolyn H Nichols,2,89,89,86,7,3,4,0,0,90,93,4,1,2
Maria Mclaughlin,,0,87,84,3,2,3,1,0,89,87,4,1,2
Debbie Kunselman,,,0,81,6,1,3,0,0,84,87,3,1,2
Geoff Moulton,,,,0,4,2,0,1,0,86,83,1,1,2
Jules Mermelstein,,,,,0,0,0,0,0,7,4,0,0,2
Emil Giordano,,,,,,0,4,3,2,1,3,5,2,2
Mary Murray,,,,,,,0,2,2,0,4,6,2,2
Craig Stedman,,,,,,,,0,2,1,0,3,2,2
Wade A Kagarise,,,,,,,,,0,0,0,2,2,2
Ellen Ceisler,,,,,,,,,,1,81,1,1,2
Irene M Clark,,,,,,,,,,,1,4,0,2
Christine Fizzano Cannon,,,,,,,,,,,,0,2,2
Paul Lalley,,,,,,,,,,,,,0,2
Total,105,100,93,92,7,6,6,3,2,100,100,7,3,2
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,3
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Craig Stedman,Mary Murray,Emil Giordano,Wade A Kagarise,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,3
Carolyn H Nichols,3,99,100,99,5,1,1,0,0,106,102,1,0,3
Maria Mclaughlin,,2,101,99,1,1,1,0,0,101,101,1,0,3
Debbie Kunselman,,,0,99,4,2,1,0,0,104,98,1,0,3
Geoff Moulton,,,,1,2,1,0,0,0,99,96,1,0,3
Jules Mermelstein,,,,,0,1,0,0,0,4,3,0,0,3
Craig Stedman,,,,,,0,1,1,1,1,1,1,1,3
Mary Murray,,,,,,,0,1,1,1,1,1,1,3
Emil Giordano,,,,,,,,0,1,0,0,1,1,3
Wade A Kagarise,,,,,,,,,0,0,0,1,1,3
Irene M Clark,,,,,,,,,,1,100,0,0,3
Ellen Ceisler,,,,,,,,,,,0,1,0,3
Christine Fizzano Cannon,,,,,,,,,,,,0,1,3
Paul Lalley,,,,,,,,,,,,,0,3
Total,114,111,107,104,5,3,2,1,1,114,108,2,1,3
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,4
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Jules Mermelstein,4
Ellen Ceisler,2,69,1,0,75,72,71,69,1,0,0,0,0,4
Irene M Clark,,1,0,0,70,72,69,71,0,0,0,0,0,4
Christine Fizzano Cannon,,,1,5,1,1,1,1,6,6,6,5,0,4
Paul Lalley,,,,0,0,0,0,0,5,5,5,4,0,4
Maria Mclaughlin,,,,,1,74,72,70,1,0,0,0,0,4
Carolyn H Nichols,,,,,,1,72,70,0,0,0,0,0,4
Geoff Moulton,,,,,,,0,70,0,0,0,0,0,4
Debbie Kunselman,,,,,,,,0,0,0,0,0,0,4
Emil Giordano,,,,,,,,,0,6,6,5,0,4
Craig Stedman,,,,,,,,,,0,6,5,0,4
Mary Murray,,,,,,,,,,,0,5,0,4
Wade A Kagarise,,,,,,,,,,,,0,0,4
Jules Mermelstein,,,,,,,,,,,,,1,4
Total,78,75,8,5,78,77,73,72,7,6,6,5,1,4
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,5
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Jules Mermelstein,Wade A Kagarise,Craig Stedman,Mary Murray,5
Ellen Ceisler,1,55,2,0,61,58,56,52,2,6,1,1,1,5
Irene M Clark,,0,0,0,58,57,56,51,0,4,0,0,0,5
Christine Fizzano Cannon,,,0,3,1,0,3,0,7,0,6,5,4,5
Paul Lalley,,,,0,0,0,0,0,3,0,3,3,3,5
Maria Mclaughlin,,,,,1,59,57,52,1,5,0,0,1,5
Carolyn H Nichols,,,,,,1,56,53,0,7,0,0,0,5
Debbie Kunselman,,,,,,,0,52,3,5,2,2,1,5
Geoff Moulton,,,,,,,,0,0,1,0,0,0,5
Emil Giordano,,,,,,,,,1,0,5,5,4,5
Jules Mermelstein,,,,,,,,,,0,0,0,0,5
Wade A Kagarise,,,,,,,,,,,0,5,3,5
Craig Stedman,,,,,,,,,,,,0,3,5
Mary Murray,,,,,,,,,,,,,0,5
Total,65,59,8,3,65,63,60,54,8,8,6,5,4,5
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,6
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Craig Stedman,Emil Giordano,Jules Mermelstein,Mary Murray,Wade A Kagarise,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,6
Carolyn H Nichols,2,78,70,65,1,1,3,0,0,77,76,1,0,6
Maria Mclaughlin,,2,71,65,1,2,3,1,0,78,75,2,0,6
Geoff Moulton,,,0,60,0,0,0,0,0,69,67,0,0,6
Debbie Kunselman,,,,1,0,1,3,1,0,66,64,1,0,6
Craig Stedman,,,,,1,3,0,2,2,2,0,3,2,6
Emil Giordano,,,,,,0,0,3,2,3,0,4,1,6
Jules Mermelstein,,,,,,,0,0,0,3,3,0,0,6
Mary Murray,,,,,,,,0,2,2,0,3,1,6
Wade A Kagarise,,,,,,,,,0,1,0,2,1,6
Ellen Ceisler,,,,,,,,,,0,73,3,0,6
Irene M Clark,,,,,,,,,,,0,0,0,6
Christine Fizzano Cannon,,,,,,,,,,,,0,1,6
Paul Lalley,,,,,,,,,,,,,0,6
Total,86,86,72,67,5,4,3,3,2,83,79,4,2,6
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,7
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,7
Maria Mclaughlin,1,58,54,55,2,4,1,0,1,57,56,3,2,7
Carolyn H Nichols,,0,53,54,2,2,0,0,1,54,57,2,1,7
Debbie Kunselman,,,2,51,2,2,1,0,1,51,52,3,2,7
Geoff Moulton,,,,0,0,0,0,0,0,53,53,1,0,7
Emil Giordano,,,,,1,17,15,15,0,1,0,18,16,7
Mary Murray,,,,,,1,17,15,0,1,1,18,17,7
Craig Stedman,,,,,,,1,15,0,1,0,16,17,7
Wade A Kagarise,,,,,,,,0,0,0,0,15,14,7
Jules Mermelstein,,,,,,,,,0,1,1,0,0,7
Ellen Ceisler,,,,,,,,,,0,54,0,1,7
Irene M Clark,,,,,,,,,,,0,1,0,7
Christine Fizzano Cannon,,,,,,,,,,,,0,17,7
Paul Lalley,,,,,,,,,,,,,0,7
Total,67,62,59,57,22,21,19,15,1,61,61,21,19,7
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,8
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,8
Carolyn H Nichols,4,86,85,83,2,4,1,1,0,89,82,4,1,8
Maria Mclaughlin,,0,84,79,2,4,1,1,0,82,85,4,1,8
Debbie Kunselman,,,0,82,3,1,0,1,1,81,81,3,1,8
Geoff Moulton,,,,0,1,0,0,0,1,80,78,2,1,8
Jules Mermelstein,,,,,4,1,1,1,1,3,3,2,1,8
Emil Giordano,,,,,,0,2,1,0,4,0,4,1,8
Craig Stedman,,,,,,,0,1,0,1,0,1,1,8
Mary Murray,,,,,,,,0,0,1,1,1,1,8
Wade A Kagarise,,,,,,,,,0,1,0,1,0,8
Ellen Ceisler,,,,,,,,,,0,80,4,0,8
Irene M Clark,,,,,,,,,,,0,0,0,8
Christine Fizzano Cannon,,,,,,,,,,,,0,2,8
Paul Lalley,,,,,,,,,,,,,0,8
Total,100,94,87,86,9,5,2,2,1,93,91,6,2,8
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,9
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Carolyn H Nichols,Emil Giordano,Jules Mermelstein,Mary Murray,Wade A Kagarise,Craig Stedman,9
Ellen Ceisler,1,46,1,0,49,47,45,45,2,3,0,1,0,9
Irene M Clark,,2,1,0,47,41,41,39,1,2,1,1,1,9
Christine Fizzano Cannon,,,0,0,0,1,1,1,1,0,1,2,1,9
Paul Lalley,,,,1,1,1,1,1,0,0,0,0,0,9
Maria Mclaughlin,,,,,1,46,45,43,0,2,0,0,0,9
Debbie Kunselman,,,,,,1,44,41,1,3,0,1,0,9
Geoff Moulton,,,,,,,0,42,1,2,0,1,0,9
Carolyn H Nichols,,,,,,,,0,1,2,0,1,0,9
Emil Giordano,,,,,,,,,0,0,1,1,1,9
Jules Mermelstein,,,,,,,,,,0,0,0,0,9
Mary Murray,,,,,,,,,,,1,1,1,9
Wade A Kagarise,,,,,,,,,,,,0,1,9
Craig Stedman,,,,,,,,,,,,,0,9
Total,57,52,2,2,57,51,48,47,3,3,2,2,1,9
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,10
