col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Judge Of The Superior Court,,,,,,,,,All
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,All
Maria Mclaughlin,428,"4,668","4,581","4,299",358,369,163,157,305,All
Carolyn H Nichols,,116,"4,490","4,221",109,218,85,59,294,All
Debbie Kunselman,,,35,"4,293",244,225,177,34,296,All
Geoff Moulton,,,,42,238,48,168,62,156,All
Emil Giordano,,,,,50,"1,555","1,552","1,493",80,All
Mary Murray,,,,,,38,"1,442","1,463",69,All
Craig Stedman,,,,,,,29,"1,422",49,All
Wade A Kagarise,,,,,,,,7,44,All
Jules Mermelstein,,,,,,,,,31,All
Total,"5,622","4,980","4,903","4,627","1,999","1,893","1,755","1,606",485,All
,Judge Of The Superior Court,,,,,,,,,1
,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Jules Mermelstein,1
Maria Mclaughlin,4,117,113,107,9,5,8,1,13,1
Debbie Kunselman,,0,109,107,10,7,5,0,13,1
Carolyn H Nichols,,,1,99,0,2,3,0,7,1
Geoff Moulton,,,,0,10,8,0,0,5,1
Emil Giordano,,,,,0,28,24,21,2,1
Craig Stedman,,,,,,1,21,20,0,1
Mary Murray,,,,,,,1,21,2,1
Wade A Kagarise,,,,,,,,0,0,1
Jules Mermelstein,,,,,,,,,1,1
Total,133,124,116,114,36,32,30,21,15,1
,Judge Of The Superior Court,,,,,,,,,2
,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,2
Maria Mclaughlin,7,110,110,105,10,4,3,1,6,2
Debbie Kunselman,,3,108,106,6,1,2,0,6,2
Carolyn H Nichols,,,0,106,5,1,2,0,6,2
Geoff Moulton,,,,0,5,2,2,0,3,2
Emil Giordano,,,,,2,31,29,29,3,2
Mary Murray,,,,,,0,28,29,1,2
Craig Stedman,,,,,,,0,28,1,2
Wade A Kagarise,,,,,,,,1,1,2
Jules Mermelstein,,,,,,,,,1,2
Total,126,117,114,110,42,33,32,31,10,2
,Judge Of The Superior Court,,,,,,,,,3
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Jules Mermelstein,3
Carolyn H Nichols,8,102,97,90,7,3,1,1,5,3
Maria Mclaughlin,,5,94,88,7,3,1,1,4,3
Debbie Kunselman,,,0,90,4,2,2,0,4,3
Geoff Moulton,,,,1,0,1,2,0,2,3
Mary Murray,,,,,0,12,10,9,0,3
Emil Giordano,,,,,,1,10,8,0,3
Craig Stedman,,,,,,,0,8,0,3
Wade A Kagarise,,,,,,,,0,0,3
Jules Mermelstein,,,,,,,,,1,3
Total,116,109,101,94,17,14,12,9,8,3
,Judge Of The Superior Court,,,,,,,,,4
,Carolyn H Nichols,Debbie Kunselman,Maria Mclaughlin,Geoff Moulton,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,Jules Mermelstein,4
Carolyn H Nichols,2,59,55,57,0,0,0,0,6,4
Debbie Kunselman,,0,54,59,2,2,0,0,6,4
Maria Mclaughlin,,,3,52,0,1,2,1,3,4
Geoff Moulton,,,,0,2,2,0,0,4,4
Craig Stedman,,,,,0,12,10,11,0,4
Emil Giordano,,,,,,0,10,10,1,4
Mary Murray,,,,,,,1,11,1,4
Wade A Kagarise,,,,,,,,0,0,4
Jules Mermelstein,,,,,,,,,0,4
Total,62,61,60,59,13,13,13,12,7,4
,Judge Of The Superior Court,,,,,,,,,5
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Mary Murray,Wade A Kagarise,Craig Stedman,Jules Mermelstein,5
Maria Mclaughlin,13,145,137,137,17,12,7,1,8,5
Carolyn H Nichols,,0,139,132,5,8,2,1,10,5
Debbie Kunselman,,,1,131,9,7,1,3,9,5
Geoff Moulton,,,,0,10,0,3,3,4,5
Emil Giordano,,,,,2,69,66,66,3,5
Mary Murray,,,,,,1,63,60,3,5
Wade A Kagarise,,,,,,,0,60,1,5
Craig Stedman,,,,,,,,1,1,5
Jules Mermelstein,,,,,,,,,0,5
Total,177,152,147,146,88,75,68,67,14,5
,Judge Of The Superior Court,,,,,,,,,6
,Carolyn H Nichols,Debbie Kunselman,Maria Mclaughlin,Geoff Moulton,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,Jules Mermelstein,6
Carolyn H Nichols,1,67,69,64,0,2,3,2,10,6
Debbie Kunselman,,0,67,64,3,3,2,1,8,6
Maria Mclaughlin,,,1,63,1,1,3,1,7,6
Geoff Moulton,,,,0,3,2,1,2,7,6
Craig Stedman,,,,,0,20,18,18,1,6
Emil Giordano,,,,,,0,17,18,3,6
Mary Murray,,,,,,,0,17,0,6
Wade A Kagarise,,,,,,,,0,1,6
Jules Mermelstein,,,,,,,,,1,6
Total,74,73,72,70,22,22,21,20,14,6
,Judge Of The Superior Court,,,,,,,,,7
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,Jules Mermelstein,7
Maria Mclaughlin,4,88,79,79,4,4,2,2,11,7
Carolyn H Nichols,,0,75,76,3,3,2,1,9,7
Geoff Moulton,,,1,73,5,5,2,2,3,7
Debbie Kunselman,,,,1,3,2,1,0,9,7
Craig Stedman,,,,,1,16,14,14,1,7
Emil Giordano,,,,,,0,16,16,1,7
Mary Murray,,,,,,,0,14,1,7
Wade A Kagarise,,,,,,,,0,0,7
Jules Mermelstein,,,,,,,,,0,7
Total,100,92,85,84,21,21,18,17,12,7
,Judge Of The Superior Court,,,,,,,,,8
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Mary Murray,Craig Stedman,Emil Giordano,Wade A Kagarise,8
Maria Mclaughlin,3,64,65,59,7,2,0,1,1,8
Carolyn H Nichols,,0,64,58,7,1,1,0,0,8
Debbie Kunselman,,,0,57,5,2,1,1,1,8
Geoff Moulton,,,,0,3,1,0,1,0,8
Jules Mermelstein,,,,,0,1,0,0,0,8
Mary Murray,,,,,,0,6,5,6,8
Craig Stedman,,,,,,,0,5,5,8
Emil Giordano,,,,,,,,0,5,8
Wade A Kagarise,,,,,,,,,0,8
Total,70,66,66,60,8,8,6,6,6,8
,Judge Of The Superior Court,,,,,,,,,9
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Jules Mermelstein,9
Maria Mclaughlin,8,84,82,78,9,7,9,1,5,9
Carolyn H Nichols,,2,77,76,4,3,2,1,5,9
Debbie Kunselman,,,0,76,8,5,8,1,5,9
Geoff Moulton,,,,2,7,6,0,0,3,9
Emil Giordano,,,,,1,30,27,24,2,9
Craig Stedman,,,,,,0,26,24,1,9
Mary Murray,,,,,,,0,24,1,9
Wade A Kagarise,,,,,,,,0,1,9
Jules Mermelstein,,,,,,,,,0,9
Total,104,88,88,86,38,34,33,26,9,9
,Judge Of The Superior Court,,,,,,,,,10
