col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,All
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,All
Carolyn H Nichols,90,"4,671","4,610","4,474",230,52,30,57,21,"4,771","4,344",115,39,All
Maria Mclaughlin,,35,"4,586","4,446",174,47,55,68,23,"4,751","4,238",138,47,All
Debbie Kunselman,,,3,"4,472",231,63,67,45,15,"4,635","4,187",164,35,All
Geoff Moulton,,,,7,117,75,80,29,25,"4,491","4,033",158,50,All
Jules Mermelstein,,,,,9,15,21,16,11,261,223,37,18,All
Craig Stedman,,,,,,1,147,126,108,74,45,148,120,All
Emil Giordano,,,,,,,2,112,114,77,28,160,126,All
Mary Murray,,,,,,,,0,103,63,53,115,111,All
Wade A Kagarise,,,,,,,,,1,29,25,110,100,All
Ellen Ceisler,,,,,,,,,,28,"4,242",164,33,All
Irene M Clark,,,,,,,,,,,19,21,19,All
Christine Fizzano Cannon,,,,,,,,,,,,2,111,All
Paul Lalley,,,,,,,,,,,,,1,All
Total,"5,181","5,052","4,850","4,708",310,218,217,195,144,"5,173","4,590",315,174,All
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,1
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Jules Mermelstein,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,1
Ellen Ceisler,2,267,12,2,347,343,338,338,19,8,5,1,3,1
Irene M Clark,,1,2,1,269,261,253,265,15,2,0,1,1,1
Christine Fizzano Cannon,,,0,8,5,8,10,7,5,13,12,8,10,1
Paul Lalley,,,,0,3,3,4,2,0,8,8,8,8,1
Maria Mclaughlin,,,,,2,348,332,340,13,5,1,3,1,1
Carolyn H Nichols,,,,,,3,336,338,15,4,2,2,0,1
Geoff Moulton,,,,,,,0,333,5,5,5,2,1,1
Debbie Kunselman,,,,,,,,0,14,4,2,2,1,1
Jules Mermelstein,,,,,,,,,1,2,3,0,2,1
Craig Stedman,,,,,,,,,,0,11,9,11,1
Emil Giordano,,,,,,,,,,,0,8,10,1
Mary Murray,,,,,,,,,,,,0,7,1
Wade A Kagarise,,,,,,,,,,,,,0,1
Total,380,280,22,11,369,365,358,357,21,17,14,11,11,1
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,2
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Debbie Kunselman,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Jules Mermelstein,Emil Giordano,Craig Stedman,Wade A Kagarise,Mary Murray,2
Ellen Ceisler,5,156,17,6,286,286,280,276,16,8,1,2,2,2
Irene M Clark,,0,0,0,154,156,153,146,8,1,0,1,0,2
Christine Fizzano Cannon,,,0,7,18,14,9,16,3,14,8,6,7,2
Paul Lalley,,,,0,8,7,6,8,0,9,8,6,6,2
Debbie Kunselman,,,,,0,276,270,277,18,10,2,3,1,2
Maria Mclaughlin,,,,,,1,272,267,10,7,1,1,1,2
Carolyn H Nichols,,,,,,,3,261,11,2,0,1,0,2
Geoff Moulton,,,,,,,,0,11,7,2,1,1,2
Jules Mermelstein,,,,,,,,,1,2,0,1,1,2
Emil Giordano,,,,,,,,,,0,9,8,7,2
Craig Stedman,,,,,,,,,,,1,6,7,2
Wade A Kagarise,,,,,,,,,,,,0,6,2
Mary Murray,,,,,,,,,,,,,0,2
Total,322,161,25,15,300,300,292,290,21,18,10,9,8,2
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,3
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,3
Ellen Ceisler,1,154,8,4,167,166,170,164,12,5,5,6,1,3
Irene M Clark,,0,0,1,156,152,150,144,8,2,2,4,1,3
Christine Fizzano Cannon,,,0,6,2,7,8,8,2,8,9,7,5,3
Paul Lalley,,,,0,4,4,3,4,2,7,8,7,5,3
Carolyn H Nichols,,,,,3,160,160,156,9,2,2,4,1,3
Maria Mclaughlin,,,,,,1,161,155,8,3,3,6,0,3
Debbie Kunselman,,,,,,,0,160,9,6,4,4,0,3
Geoff Moulton,,,,,,,,0,5,5,5,3,1,3
Jules Mermelstein,,,,,,,,,2,0,0,1,0,3
Craig Stedman,,,,,,,,,,0,9,6,5,3
Emil Giordano,,,,,,,,,,,0,7,6,3
Mary Murray,,,,,,,,,,,,0,5,3
Wade A Kagarise,,,,,,,,,,,,,0,3
Total,182,161,14,11,176,173,172,167,14,12,12,12,6,3
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,4
,Carolyn H Nichols,Debbie Kunselman,Maria Mclaughlin,Geoff Moulton,Jules Mermelstein,Craig Stedman,Mary Murray,Emil Giordano,Wade A Kagarise,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,4
Carolyn H Nichols,3,175,173,162,16,2,3,0,0,178,173,4,1,4
Debbie Kunselman,,0,171,159,15,1,2,0,0,175,167,4,0,4
Maria Mclaughlin,,,1,157,14,1,2,0,0,174,165,3,1,4
Geoff Moulton,,,,0,3,2,1,1,1,160,157,2,2,4
Jules Mermelstein,,,,,0,1,1,0,0,15,14,1,1,4
Craig Stedman,,,,,,0,5,3,3,2,2,3,5,4
Mary Murray,,,,,,,0,2,2,2,3,3,4,4
Emil Giordano,,,,,,,,0,3,0,0,3,3,4
Wade A Kagarise,,,,,,,,,0,0,0,3,3,4
Ellen Ceisler,,,,,,,,,,0,168,5,1,4
Irene M Clark,,,,,,,,,,,1,1,1,4
Christine Fizzano Cannon,,,,,,,,,,,,0,3,4
Paul Lalley,,,,,,,,,,,,,0,4
Total,191,180,180,166,18,6,6,3,3,190,179,9,5,4
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,5
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Carolyn H Nichols,Debbie Kunselman,Maria Mclaughlin,Geoff Moulton,Jules Mermelstein,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,5
Ellen Ceisler,3,229,11,2,258,246,243,241,20,4,4,2,1,5
Irene M Clark,,0,1,0,229,222,216,215,16,1,2,3,1,5
Christine Fizzano Cannon,,,0,6,6,10,11,10,1,9,6,5,7,5
Paul Lalley,,,,0,2,1,2,1,0,6,5,5,6,5
Carolyn H Nichols,,,,,4,244,240,235,20,1,2,3,1,5
Debbie Kunselman,,,,,,0,238,235,18,3,2,2,0,5
Maria Mclaughlin,,,,,,,1,229,9,4,2,1,2,5
Geoff Moulton,,,,,,,,0,10,3,3,1,2,5
Jules Mermelstein,,,,,,,,,0,1,1,1,0,5
Craig Stedman,,,,,,,,,,0,6,5,6,5
Emil Giordano,,,,,,,,,,,0,5,6,5
Mary Murray,,,,,,,,,,,,0,6,5
Wade A Kagarise,,,,,,,,,,,,,0,5
Total,278,236,19,8,270,253,253,245,21,11,9,8,8,5
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,6
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,6
Ellen Ceisler,1,255,13,2,272,271,272,255,20,5,4,5,3,6
Irene M Clark,,1,0,0,250,254,251,234,18,0,3,2,1,6
Christine Fizzano Cannon,,,0,9,10,8,12,13,3,12,9,10,9,6
Paul Lalley,,,,0,2,0,1,2,1,11,9,9,9,6
Maria Mclaughlin,,,,,4,266,267,254,15,2,3,2,1,6
Carolyn H Nichols,,,,,,0,267,252,16,0,5,2,2,6
Debbie Kunselman,,,,,,,0,258,21,3,3,2,0,6
Geoff Moulton,,,,,,,,0,9,5,1,3,1,6
Jules Mermelstein,,,,,,,,,1,2,1,0,1,6
Emil Giordano,,,,,,,,,,0,10,12,11,6
Mary Murray,,,,,,,,,,,0,10,12,6
Craig Stedman,,,,,,,,,,,,0,11,6
Wade A Kagarise,,,,,,,,,,,,,0,6
Total,292,264,22,11,286,283,280,265,24,15,15,14,13,6
,Judge Of The Commonwealth Court,,,,Judge Of The Superior Court,,,,,,,,,7
