col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,City Controller,,Judge Of The Superior Court,,,,,,,,,All
,Rebecca Rhynhart,Michael Tomlinson,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,All
Rebecca Rhynhart,84,0,"3,652","3,582","3,495","3,326",259,71,64,59,20,All
Michael Tomlinson,,30,66,86,71,62,24,155,157,137,134,All
Carolyn H Nichols,,,57,"3,452","3,448","3,307",236,59,31,30,9,All
Maria Mclaughlin,,,,44,"3,411","3,274",183,70,50,27,11,All
Debbie Kunselman,,,,,13,"3,286",210,65,44,38,8,All
Geoff Moulton,,,,,,5,94,18,38,37,10,All
Jules Mermelstein,,,,,,,7,16,11,8,8,All
Mary Murray,,,,,,,,2,156,144,135,All
Emil Giordano,,,,,,,,,2,155,147,All
Craig Stedman,,,,,,,,,,0,136,All
Wade A Kagarise,,,,,,,,,,,0,All
Total,"4,059",288,"3,828","3,760","3,618","3,437",298,236,232,204,160,All
,City Controller,,Judge Of The Superior Court,,,,,,,,,1
,Rebecca Rhynhart,Michael Tomlinson,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Craig Stedman,Mary Murray,Emil Giordano,Jules Mermelstein,Wade A Kagarise,1
Rebecca Rhynhart,2,0,109,106,105,102,3,4,2,3,1,1
Michael Tomlinson,,3,3,1,1,0,3,2,3,2,1,1
Carolyn H Nichols,,,2,106,104,99,3,4,1,4,0,1
Maria Mclaughlin,,,,2,106,98,0,2,1,4,0,1
Debbie Kunselman,,,,,2,97,0,2,1,4,0,1
Geoff Moulton,,,,,,0,3,2,2,0,1,1
Craig Stedman,,,,,,,0,4,4,1,2,1
Mary Murray,,,,,,,,0,2,1,1,1
Emil Giordano,,,,,,,,,0,1,2,1
Jules Mermelstein,,,,,,,,,,0,0,1
Wade A Kagarise,,,,,,,,,,,0,1
Total,120,8,117,112,110,105,6,6,5,5,2,1
,City Controller,,Judge Of The Superior Court,,,,,,,,,2
,Rebecca Rhynhart,Michael Tomlinson,Debbie Kunselman,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Jules Mermelstein,Mary Murray,Craig Stedman,Emil Giordano,Wade A Kagarise,2
Rebecca Rhynhart,5,0,104,103,101,94,11,4,5,4,1,2
Michael Tomlinson,,0,3,3,2,2,1,3,2,2,2,2
Debbie Kunselman,,,0,100,97,94,8,4,4,4,0,2
