col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Judge Of The Superior Court,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Lucretia C Clemons,Stella Tsai,Deborah Canty,Vikki Kristiansson,Zac Shaffer,Vincent Furlong,Shanese Johnson,Deborah Cianfrani,Mark B Cohen,All
Carolyn H Nichols,31,"1,373","1,363","1,318",77,10,8,17,4,"1,362","1,341","1,353","1,351","1,321","1,274","1,262","1,251","1,246",All
Maria Mclaughlin,,10,"1,352","1,315",62,22,9,18,3,"1,352","1,340","1,328","1,334","1,308","1,262","1,237","1,238","1,236",All
Debbie Kunselman,,,1,"1,324",73,29,21,14,5,"1,342","1,312","1,330","1,332","1,309","1,261","1,239","1,252","1,232",All
Geoff Moulton,,,,5,36,22,16,10,4,"1,301","1,280","1,290","1,295","1,277","1,233","1,197","1,202","1,214",All
Jules Mermelstein,,,,,1,3,3,3,2,80,76,79,76,75,62,61,60,60,All
Emil Giordano,,,,,,1,67,54,57,38,36,37,37,36,76,25,28,26,All
Craig Stedman,,,,,,,0,52,57,31,29,29,30,29,70,21,24,22,All
Mary Murray,,,,,,,,2,50,24,26,25,27,23,65,27,28,26,All
Wade A Kagarise,,,,,,,,,0,17,17,16,17,18,58,15,16,16,All
Lucretia C Clemons,,,,,,,,,,1,"1,356","1,384","1,381","1,356","1,307","1,280","1,279","1,271",All
Stella Tsai,,,,,,,,,,,4,"1,334","1,347","1,322","1,274","1,240","1,243","1,232",All
Deborah Canty,,,,,,,,,,,,1,"1,364","1,341","1,297","1,273","1,273","1,271",All
Vikki Kristiansson,,,,,,,,,,,,,1,"1,353","1,303","1,267","1,273","1,261",All
Zac Shaffer,,,,,,,,,,,,,,3,"1,290","1,250","1,251","1,252",All
Vincent Furlong,,,,,,,,,,,,,,,2,"1,213","1,223","1,226",All
Shanese Johnson,,,,,,,,,,,,,,,,3,"1,265","1,255",All
Deborah Cianfrani,,,,,,,,,,,,,,,,,1,"1,256",All
Mark B Cohen,,,,,,,,,,,,,,,,,,3,All
Total,"1,512","1,486","1,430","1,384",95,90,81,76,62,"1,443","1,436","1,429","1,420","1,395","1,380","1,331","1,318","1,314",All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,1
