col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,All
,Vincent Furlong,Vikki Kristiansson,Stella Tsai,Zac Shaffer,Deborah Cianfrani,Lucretia C Clemons,Mark B Cohen,Deborah Canty,Shanese Johnson,Christine Fizzano Cannon,Ellen Ceisler,Paul Lalley,Irene M Clark,All
Vincent Furlong,106,"2,141","2,060","2,112","2,033","2,088","1,990","2,009","1,937","2,701","1,977","2,246","1,556",All
Vikki Kristiansson,,9,"2,132","2,118","2,004","2,152","1,947","2,054","1,995",560,"1,933",290,"1,580",All
Stella Tsai,,,4,"2,058","1,991","2,097","1,938","2,037","1,998",517,"1,929",269,"1,585",All
Zac Shaffer,,,,6,"1,999","2,088","1,995","2,043","1,929",500,"1,885",305,"1,582",All
Deborah Cianfrani,,,,,11,"1,958","2,003","2,037","1,938",517,"1,803",310,"1,603",All
Lucretia C Clemons,,,,,,2,"1,908","2,040","2,018",504,"1,906",253,"1,572",All
Mark B Cohen,,,,,,,23,"1,964","1,897",486,"1,771",306,"1,575",All
Deborah Canty,,,,,,,,4,"1,939",485,"1,822",279,"1,606",All
Shanese Johnson,,,,,,,,,4,438,"1,747",240,"1,549",All
Christine Fizzano Cannon,,,,,,,,,,97,374,"2,236",56,All
Ellen Ceisler,,,,,,,,,,,41,48,"1,641",All
Paul Lalley,,,,,,,,,,,,32,38,All
Irene M Clark,,,,,,,,,,,,,14,All
Total,"4,690","2,357","2,323","2,306","2,287","2,271","2,259","2,248","2,105","3,061","2,452","2,442","1,855",All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,1
,Vincent Furlong,Mark B Cohen,Deborah Canty,Shanese Johnson,Stella Tsai,Lucretia C Clemons,Deborah Cianfrani,Zac Shaffer,Vikki Kristiansson,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,1
Vincent Furlong,0,40,39,39,38,39,38,39,36,36,34,13,13,1
Mark B Cohen,,1,39,39,39,39,39,39,36,36,35,6,4,1
Deborah Canty,,,0,40,37,40,38,39,36,36,35,6,4,1
Shanese Johnson,,,,1,37,40,38,39,36,36,34,6,4,1
Stella Tsai,,,,,0,37,38,37,35,37,34,4,3,1
Lucretia C Clemons,,,,,,0,38,39,36,36,34,6,4,1
Deborah Cianfrani,,,,,,,0,38,35,34,33,5,4,1
Zac Shaffer,,,,,,,,0,36,35,33,6,4,1
Vikki Kristiansson,,,,,,,,,1,33,31,5,3,1
Ellen Ceisler,,,,,,,,,,0,35,2,0,1
Irene M Clark,,,,,,,,,,,1,0,0,1
Christine Fizzano Cannon,,,,,,,,,,,,0,11,1
Paul Lalley,,,,,,,,,,,,,0,1
Total,49,43,41,41,41,40,39,39,37,39,38,13,13,1
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,2
,Vincent Furlong,Shanese Johnson,Deborah Canty,Lucretia C Clemons,Stella Tsai,Vikki Kristiansson,Deborah Cianfrani,Zac Shaffer,Mark B Cohen,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,2
Vincent Furlong,1,18,18,19,18,19,18,18,14,18,16,10,7,2
Shanese Johnson,,0,18,18,18,18,17,17,14,18,16,3,0,2
Deborah Canty,,,0,18,17,18,17,18,14,18,16,2,0,2
Lucretia C Clemons,,,,0,18,19,17,18,14,18,16,3,0,2
Stella Tsai,,,,,0,18,16,17,13,18,16,3,0,2
Vikki Kristiansson,,,,,,0,17,18,14,18,16,3,0,2
Deborah Cianfrani,,,,,,,0,17,14,16,16,2,1,2
Zac Shaffer,,,,,,,,0,14,17,16,2,0,2
Mark B Cohen,,,,,,,,,1,13,13,1,0,2
Ellen Ceisler,,,,,,,,,,0,16,4,0,2
Irene M Clark,,,,,,,,,,,0,0,0,2
Christine Fizzano Cannon,,,,,,,,,,,,0,8,2
Paul Lalley,,,,,,,,,,,,,0,2
Total,27,20,19,19,19,19,18,18,15,21,16,14,8,2
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,3
,Vincent Furlong,Vikki Kristiansson,Mark B Cohen,Zac Shaffer,Deborah Canty,Stella Tsai,Deborah Cianfrani,Lucretia C Clemons,Shanese Johnson,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,3
Vincent Furlong,2,73,67,69,69,67,67,67,66,64,57,52,42,3
Vikki Kristiansson,,0,70,76,73,72,71,71,70,68,60,15,7,3
Mark B Cohen,,,1,70,70,70,70,65,67,64,60,17,8,3
Zac Shaffer,,,,0,70,69,68,70,67,66,58,14,7,3
Deborah Canty,,,,,0,71,74,66,69,63,60,15,5,3
Stella Tsai,,,,,,0,71,66,69,62,58,15,7,3
Deborah Cianfrani,,,,,,,0,66,69,61,59,15,5,3
Lucretia C Clemons,,,,,,,,0,67,62,55,12,6,3
Shanese Johnson,,,,,,,,,0,61,57,10,5,3
Ellen Ceisler,,,,,,,,,,1,61,7,0,3
Irene M Clark,,,,,,,,,,,0,5,0,3
Christine Fizzano Cannon,,,,,,,,,,,,1,43,3
Paul Lalley,,,,,,,,,,,,,0,3
Total,118,82,80,77,76,75,74,72,70,77,67,60,45,3
