col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,City Controller,,Judge Of The Superior Court,,,,,,,,,All
,Rebecca Rhynhart,Michael Tomlinson,Carolyn H Nichols,Debbie Kunselman,Maria Mclaughlin,Geoff Moulton,Jules Mermelstein,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,All
Rebecca Rhynhart,82,0,"3,984","3,926","3,910","3,679",412,71,47,58,17,All
Michael Tomlinson,,10,131,119,112,102,50,75,80,68,67,All
Carolyn H Nichols,,,31,"3,955","3,887","3,701",390,32,25,51,9,All
Debbie Kunselman,,,,3,"3,869","3,738",393,67,42,41,7,All
Maria Mclaughlin,,,,,7,"3,637",302,31,23,37,10,All
Geoff Moulton,,,,,,6,173,72,42,15,11,All
Jules Mermelstein,,,,,,,12,11,7,11,7,All
Emil Giordano,,,,,,,,0,86,71,69,All
Craig Stedman,,,,,,,,,1,70,71,All
Mary Murray,,,,,,,,,,0,64,All
Wade A Kagarise,,,,,,,,,,,0,All
Total,"4,380",229,"4,242","4,147","4,123","3,875",485,151,128,126,85,All
,Judge Of The Superior Court,,,,,,,,,City Controller,,1
,Debbie Kunselman,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Jules Mermelstein,Craig Stedman,Emil Giordano,Wade A Kagarise,Mary Murray,Rebecca Rhynhart,Michael Tomlinson,1
Debbie Kunselman,0,291,283,278,37,3,4,1,1,287,11,1
Carolyn H Nichols,,0,279,269,33,5,0,2,1,280,11,1
Maria Mclaughlin,,,0,263,24,1,2,1,1,276,8,1
Geoff Moulton,,,,0,17,5,6,2,0,266,11,1
Jules Mermelstein,,,,,0,2,2,2,0,33,5,1
Craig Stedman,,,,,,0,6,7,3,3,8,1
Emil Giordano,,,,,,,0,6,3,3,7,1
Wade A Kagarise,,,,,,,,0,3,2,6,1
Mary Murray,,,,,,,,,0,1,3,1
Rebecca Rhynhart,,,,,,,,,,9,0,1
Michael Tomlinson,,,,,,,,,,,1,1
Total,304,297,289,282,40,11,10,8,4,302,19,1
,City Controller,,Judge Of The Superior Court,,,,,,,,,2
