col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Lucretia C Clemons,Stella Tsai,Deborah Canty,Shanese Johnson,Vikki Kristiansson,Zac Shaffer,Deborah Cianfrani,Mark B Cohen,Vincent Furlong,All
Ellen Ceisler,6,631,18,3,655,665,642,623,639,629,619,600,589,All
Irene M Clark,,2,2,1,629,624,622,621,602,600,606,592,575,All
Christine Fizzano Cannon,,,0,12,19,18,19,10,19,20,12,10,28,All
Paul Lalley,,,,0,7,7,6,4,7,7,5,4,17,All
Lucretia C Clemons,,,,,2,666,661,646,660,651,636,615,606,All
Stella Tsai,,,,,,2,650,626,655,647,630,613,602,All
Deborah Canty,,,,,,,2,625,641,638,625,608,600,All
Shanese Johnson,,,,,,,,2,620,620,618,606,582,All
Vikki Kristiansson,,,,,,,,,0,642,627,606,603,All
Zac Shaffer,,,,,,,,,,1,619,614,602,All
Deborah Cianfrani,,,,,,,,,,,1,603,589,All
Mark B Cohen,,,,,,,,,,,,2,583,All
Vincent Furlong,,,,,,,,,,,,,2,All
Total,715,701,36,17,705,702,690,675,671,668,656,640,635,All
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,1
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Lucretia C Clemons,Stella Tsai,Vikki Kristiansson,Shanese Johnson,Vincent Furlong,Zac Shaffer,Deborah Canty,Deborah Cianfrani,Mark B Cohen,1
Ellen Ceisler,2,65,7,0,70,72,70,63,65,66,61,64,61,1
Irene M Clark,,0,0,0,63,62,61,63,57,57,57,60,57,1
Christine Fizzano Cannon,,,0,3,9,7,8,4,9,9,8,4,4,1
Paul Lalley,,,,0,2,2,2,1,4,2,2,1,1,1
Lucretia C Clemons,,,,,0,71,73,68,68,68,65,66,62,1
Stella Tsai,,,,,,0,72,63,68,67,60,65,62,1
Vikki Kristiansson,,,,,,,0,63,68,68,61,67,61,1
Shanese Johnson,,,,,,,,0,60,60,59,63,61,1
Vincent Furlong,,,,,,,,,0,66,60,62,60,1
Zac Shaffer,,,,,,,,,,0,61,62,62,1
Deborah Canty,,,,,,,,,,,0,57,56,1
Deborah Cianfrani,,,,,,,,,,,,0,62,1
Mark B Cohen,,,,,,,,,,,,,0,1
Total,83,73,11,4,80,76,75,72,72,70,69,69,64,1
,Judge Of The Commonwealth Court,,,,Judge Of The Court Of Common Pleas,,,,,,,,,2
,Ellen Ceisler,Irene M Clark,Christine Fizzano Cannon,Paul Lalley,Stella Tsai,Deborah Canty,Lucretia C Clemons,Vikki Kristiansson,Zac Shaffer,Mark B Cohen,Deborah Cianfrani,Vincent Furlong,Shanese Johnson,2
Ellen Ceisler,0,75,1,0,76,76,75,71,69,67,67,66,65,2
Irene M Clark,,0,0,0,72,73,72,68,69,69,68,67,64,2
Christine Fizzano Cannon,,,0,2,2,2,2,2,2,0,0,2,0,2
Paul Lalley,,,,0,1,1,1,1,1,0,0,2,0,2
Stella Tsai,,,,,1,79,76,74,74,71,69,66,64,2
Deborah Canty,,,,,,0,78,75,73,70,71,68,65,2
Lucretia C Clemons,,,,,,,0,74,73,69,69,67,67,2
Vikki Kristiansson,,,,,,,,0,71,68,68,67,64,2
Zac Shaffer,,,,,,,,,0,68,66,64,65,2
Mark B Cohen,,,,,,,,,,0,69,63,63,2
Deborah Cianfrani,,,,,,,,,,,0,65,62,2
Vincent Furlong,,,,,,,,,,,,0,60,2
Shanese Johnson,,,,,,,,,,,,,1,2
Total,82,80,3,2,82,81,80,75,75,73,71,71,68,2
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Commonwealth Court,,,,3
