col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,All
,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Zac Shaffer,Deborah Canty,Vincent Furlong,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Emil Giordano,Craig Stedman,Mary Murray,Jules Mermelstein,Wade A Kagarise,All
Stella Tsai,5,"3,148","3,146","3,099","3,090","2,876","2,285","2,264","2,179","3,064","3,080","3,072","2,968",160,131,75,182,54,All
Vikki Kristiansson,,2,"3,129","3,088","3,085","2,891","2,282","2,246","2,164","3,020","3,027","3,039","2,934",158,131,78,168,56,All
Lucretia C Clemons,,,0,"3,085","3,087","2,872","2,269","2,265","2,166","3,027","3,008","3,029","2,927",152,122,69,174,48,All
Zac Shaffer,,,,2,"3,039","2,875","2,236","2,221","2,168","2,979","2,979","2,987","2,906",147,126,68,172,49,All
Deborah Canty,,,,,2,"2,867","2,283","2,258","2,176","2,986","2,968","2,983","2,873",158,127,74,170,52,All
Vincent Furlong,,,,,,7,"2,125","2,088","2,061","2,756","2,764","2,785","2,705",275,247,189,148,167,All
Deborah Cianfrani,,,,,,,1,"2,222","2,154","2,233","2,198","2,217","2,102",93,75,72,151,47,All
Shanese Johnson,,,,,,,,3,"2,142","2,214","2,170","2,183","2,090",86,66,63,149,41,All
Mark B Cohen,,,,,,,,,2,"2,131","2,099","2,105","2,032",86,70,73,135,49,All
Carolyn H Nichols,,,,,,,,,,16,"3,116","3,083","2,972",48,33,36,171,12,All
Maria Mclaughlin,,,,,,,,,,,9,"3,065","2,957",61,51,49,136,13,All
Debbie Kunselman,,,,,,,,,,,,2,"3,029",125,96,32,158,10,All
Geoff Moulton,,,,,,,,,,,,,3,103,90,9,67,19,All
Emil Giordano,,,,,,,,,,,,,,2,233,171,18,163,All
Craig Stedman,,,,,,,,,,,,,,,4,164,13,170,All
Mary Murray,,,,,,,,,,,,,,,,3,18,158,All
Jules Mermelstein,,,,,,,,,,,,,,,,,3,12,All
Wade A Kagarise,,,,,,,,,,,,,,,,,,1,All
Total,"3,322","3,262","3,241","3,204","3,198","3,102","2,357","2,332","2,252","3,311","3,308","3,264","3,149",324,295,226,215,193,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,1
,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Zac Shaffer,Deborah Canty,Vincent Furlong,Deborah Cianfrani,Mark B Cohen,Shanese Johnson,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,Jules Mermelstein,1
Stella Tsai,0,245,244,243,235,221,177,170,169,237,232,231,230,11,10,5,5,12,1
Vikki Kristiansson,,1,241,242,233,221,174,164,167,234,226,228,228,11,9,6,6,9,1
Lucretia C Clemons,,,0,239,232,216,173,163,168,233,226,230,228,10,10,3,4,10,1
Zac Shaffer,,,,0,232,221,173,166,168,231,226,228,227,10,8,5,5,10,1
Deborah Canty,,,,,0,217,173,166,169,232,218,219,215,11,11,5,6,12,1
Vincent Furlong,,,,,,0,163,160,159,212,203,206,206,22,20,16,17,10,1
Deborah Cianfrani,,,,,,,0,168,169,173,166,168,164,7,7,7,5,12,1
Mark B Cohen,,,,,,,,2,166,166,159,163,162,6,5,5,4,11,1
Shanese Johnson,,,,,,,,,0,171,160,162,161,5,6,3,3,10,1
Carolyn H Nichols,,,,,,,,,,1,230,230,226,5,6,2,2,10,1
Maria Mclaughlin,,,,,,,,,,,0,226,223,5,2,2,1,4,1
Debbie Kunselman,,,,,,,,,,,,0,233,4,3,2,1,5,1
Geoff Moulton,,,,,,,,,,,,,0,3,3,1,1,4,1
Craig Stedman,,,,,,,,,,,,,,1,19,14,17,4,1
Emil Giordano,,,,,,,,,,,,,,,0,13,14,5,1
Mary Murray,,,,,,,,,,,,,,,,0,14,3,1
Wade A Kagarise,,,,,,,,,,,,,,,,,0,3,1
Jules Mermelstein,,,,,,,,,,,,,,,,,,0,1
Total,257,252,248,247,243,236,183,179,177,254,242,241,241,25,22,18,18,13,1
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,2
,Stella Tsai,Zac Shaffer,Vikki Kristiansson,Deborah Canty,Lucretia C Clemons,Vincent Furlong,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Emil Giordano,Craig Stedman,Jules Mermelstein,Mary Murray,Wade A Kagarise,2
Stella Tsai,1,163,167,163,161,150,124,118,114,160,163,159,153,11,8,9,6,4,2
Zac Shaffer,,0,162,159,158,147,121,116,113,156,156,154,152,9,7,9,4,4,2
Vikki Kristiansson,,,0,162,159,149,124,117,112,154,158,159,152,10,7,9,5,4,2
Deborah Canty,,,,0,159,148,124,118,115,154,155,154,149,10,7,9,5,4,2
Lucretia C Clemons,,,,,0,146,121,117,114,152,153,153,148,8,6,9,4,4,2
Vincent Furlong,,,,,,0,113,107,104,140,141,143,139,14,13,8,9,9,2
Deborah Cianfrani,,,,,,,0,116,110,115,116,119,111,7,4,8,5,4,2
Shanese Johnson,,,,,,,,0,110,111,112,112,106,6,4,8,6,4,2
Mark B Cohen,,,,,,,,,0,108,108,109,103,5,4,7,4,4,2
Carolyn H Nichols,,,,,,,,,,2,162,157,156,3,4,6,0,3,2
Maria Mclaughlin,,,,,,,,,,,1,162,156,3,2,8,1,1,2
Debbie Kunselman,,,,,,,,,,,,0,155,5,2,9,2,0,2
Geoff Moulton,,,,,,,,,,,,,0,4,5,2,0,3,2
Emil Giordano,,,,,,,,,,,,,,0,9,2,9,6,2
Craig Stedman,,,,,,,,,,,,,,,0,0,6,8,2
Jules Mermelstein,,,,,,,,,,,,,,,,0,2,1,2
Mary Murray,,,,,,,,,,,,,,,,,0,6,2
Wade A Kagarise,,,,,,,,,,,,,,,,,,0,2
Total,179,170,169,166,163,157,124,121,116,176,176,170,164,14,13,10,10,10,2
,Judge Of The Superior Court,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,3
,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Jules Mermelstein,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Deborah Canty,Vincent Furlong,Zac Shaffer,Shanese Johnson,Deborah Cianfrani,Mark B Cohen,3
Maria Mclaughlin,1,152,152,141,4,4,2,1,5,150,149,145,145,137,140,94,92,89,3
Debbie Kunselman,,0,152,145,5,6,1,0,8,150,151,148,145,137,142,95,92,90,3
Carolyn H Nichols,,,0,142,1,2,1,0,8,148,148,144,144,134,140,94,92,89,3
