col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,All
,Vincent Furlong,Mark B Cohen,Deborah Cianfrani,Stella Tsai,Vikki Kristiansson,Zac Shaffer,Deborah Canty,Lucretia C Clemons,Shanese Johnson,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Jules Mermelstein,All
Vincent Furlong,23,"1,656","1,640","1,622","1,658","1,659","1,622","1,637","1,557","1,576","1,506","1,464","1,409","1,109","1,104","1,054",983,87,All
Mark B Cohen,,13,"1,674","1,607","1,625","1,644","1,623","1,621","1,589","1,575","1,524","1,515","1,424",266,214,201,163,86,All
Deborah Cianfrani,,,3,"1,651","1,670","1,647","1,660","1,647","1,622","1,575","1,541","1,525","1,418",269,210,187,157,74,All
Stella Tsai,,,,8,"1,697","1,660","1,673","1,695","1,619","1,611","1,547","1,529","1,438",227,197,163,138,74,All
Vikki Kristiansson,,,,,2,"1,689","1,676","1,706","1,618","1,590","1,544","1,524","1,451",242,219,173,152,70,All
Zac Shaffer,,,,,,1,"1,659","1,695","1,608","1,567","1,541","1,515","1,440",228,210,188,147,76,All
Deborah Canty,,,,,,,3,"1,685","1,612","1,570","1,549","1,535","1,438",228,189,170,131,73,All
Lucretia C Clemons,,,,,,,,1,"1,632","1,589","1,535","1,532","1,462",212,187,153,136,67,All
Shanese Johnson,,,,,,,,,1,"1,504","1,473","1,471","1,390",203,167,140,129,63,All
Maria Mclaughlin,,,,,,,,,,30,"1,623","1,621","1,515",152,117,53,48,54,All
Debbie Kunselman,,,,,,,,,,,8,"1,584","1,503",125,98,87,23,72,All
Carolyn H Nichols,,,,,,,,,,,,6,"1,489",112,37,44,19,62,All
Geoff Moulton,,,,,,,,,,,,,4,32,77,50,36,34,All
Mary Murray,,,,,,,,,,,,,,15,"1,047","1,032",986,26,All
Emil Giordano,,,,,,,,,,,,,,,12,"1,057","1,020",29,All
Craig Stedman,,,,,,,,,,,,,,,,17,992,29,All
Wade A Kagarise,,,,,,,,,,,,,,,,,3,20,All
Jules Mermelstein,,,,,,,,,,,,,,,,,,7,All
Total,"2,771","1,898","1,847","1,845","1,827","1,814","1,810","1,804","1,703","1,976","1,801","1,786","1,628","1,260","1,248","1,204","1,087",139,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,1
,Vincent Furlong,Deborah Cianfrani,Mark B Cohen,Vikki Kristiansson,Shanese Johnson,Stella Tsai,Zac Shaffer,Lucretia C Clemons,Deborah Canty,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Mary Murray,Craig Stedman,Emil Giordano,Wade A Kagarise,Jules Mermelstein,1
Vincent Furlong,0,57,56,56,56,56,56,56,50,54,51,51,50,20,18,17,14,3,1
Deborah Cianfrani,,0,60,61,60,58,60,59,53,57,57,56,54,7,3,3,2,2,1
Mark B Cohen,,,0,58,57,57,58,56,52,57,56,56,53,5,3,3,1,2,1
Vikki Kristiansson,,,,0,59,58,59,58,53,56,55,54,53,5,3,3,2,2,1
Shanese Johnson,,,,,0,58,58,59,53,55,55,52,54,5,3,3,2,2,1
Stella Tsai,,,,,,0,58,58,52,56,54,52,53,4,3,3,2,2,1
Zac Shaffer,,,,,,,0,58,52,55,55,53,52,5,3,3,2,2,1
Lucretia C Clemons,,,,,,,,0,52,54,54,51,53,5,3,3,2,2,1
Deborah Canty,,,,,,,,,0,50,51,48,50,3,2,3,2,2,1
Maria Mclaughlin,,,,,,,,,,1,57,57,53,4,2,1,0,1,1
Carolyn H Nichols,,,,,,,,,,,0,56,55,4,1,1,1,1,1
Debbie Kunselman,,,,,,,,,,,,0,52,4,1,0,0,1,1
Geoff Moulton,,,,,,,,,,,,,0,3,0,1,1,1,1
Mary Murray,,,,,,,,,,,,,,0,19,18,17,2,1
Craig Stedman,,,,,,,,,,,,,,,0,18,16,1,1
Emil Giordano,,,,,,,,,,,,,,,,0,16,2,1
Wade A Kagarise,,,,,,,,,,,,,,,,,0,0,1
Jules Mermelstein,,,,,,,,,,,,,,,,,,0,1
Total,73,64,61,61,60,60,60,59,53,62,60,59,56,26,20,19,17,3,1
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,2
,Vincent Furlong,Mark B Cohen,Vikki Kristiansson,Deborah Cianfrani,Stella Tsai,Zac Shaffer,Deborah Canty,Lucretia C Clemons,Shanese Johnson,Craig Stedman,Debbie Kunselman,Maria Mclaughlin,Mary Murray,Wade A Kagarise,Carolyn H Nichols,Emil Giordano,Geoff Moulton,Jules Mermelstein,2
Vincent Furlong,0,35,36,34,33,35,34,34,31,32,30,29,30,30,30,30,27,0,2
Mark B Cohen,,1,36,36,34,34,34,34,32,8,30,31,10,7,31,6,27,0,2
Vikki Kristiansson,,,0,36,37,38,37,37,32,9,33,30,8,7,30,8,29,0,2
Deborah Cianfrani,,,,0,36,34,35,34,32,8,31,30,9,7,32,6,28,0,2
Stella Tsai,,,,,0,36,36,36,32,7,32,32,6,5,30,6,29,0,2
Zac Shaffer,,,,,,0,35,36,32,7,31,30,6,6,29,7,29,0,2
Deborah Canty,,,,,,,0,36,32,8,30,29,7,6,30,7,29,0,2
Lucretia C Clemons,,,,,,,,0,32,8,30,29,7,6,30,7,29,0,2
Shanese Johnson,,,,,,,,,0,4,26,27,5,5,28,4,27,0,2
Craig Stedman,,,,,,,,,,0,4,1,33,34,3,33,1,0,2
Debbie Kunselman,,,,,,,,,,,0,31,3,0,30,2,28,0,2
Maria Mclaughlin,,,,,,,,,,,,0,2,1,29,2,27,0,2
Mary Murray,,,,,,,,,,,,,1,32,5,29,0,0,2
Wade A Kagarise,,,,,,,,,,,,,,0,2,31,0,0,2
Carolyn H Nichols,,,,,,,,,,,,,,,0,0,28,0,2
Emil Giordano,,,,,,,,,,,,,,,,0,1,0,2
Geoff Moulton,,,,,,,,,,,,,,,,,0,0,2
Jules Mermelstein,,,,,,,,,,,,,,,,,,0,2
Total,62,41,41,40,39,38,37,37,32,38,36,36,36,35,34,34,29,0,2
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,3
,Vincent Furlong,Mark B Cohen,Deborah Canty,Lucretia C Clemons,Stella Tsai,Vikki Kristiansson,Zac Shaffer,Deborah Cianfrani,Shanese Johnson,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Mary Murray,Emil Giordano,Geoff Moulton,Craig Stedman,Wade A Kagarise,Jules Mermelstein,3
Vincent Furlong,0,27,26,25,25,25,25,24,23,24,23,18,19,18,18,16,16,1,3
Mark B Cohen,,0,25,26,25,24,25,24,23,26,23,20,6,5,19,3,3,1,3
Deborah Canty,,,0,24,25,24,24,24,23,22,23,19,5,5,19,3,4,1,3
Lucretia C Clemons,,,,0,26,25,26,23,24,24,22,19,7,5,18,3,3,1,3
Stella Tsai,,,,,0,25,25,24,23,23,21,19,7,5,18,4,4,1,3
Vikki Kristiansson,,,,,,0,25,24,24,23,22,17,7,6,18,4,4,1,3
Zac Shaffer,,,,,,,0,23,24,23,22,18,6,5,18,3,3,1,3
Deborah Cianfrani,,,,,,,,0,22,21,21,17,5,5,18,4,4,1,3
Shanese Johnson,,,,,,,,,0,22,22,18,5,5,18,2,3,1,3
Maria Mclaughlin,,,,,,,,,,0,22,18,6,4,18,2,2,0,3
Debbie Kunselman,,,,,,,,,,,0,18,3,4,20,0,2,1,3
Carolyn H Nichols,,,,,,,,,,,,0,1,0,18,0,0,1,3
Mary Murray,,,,,,,,,,,,,0,17,1,17,15,0,3
Emil Giordano,,,,,,,,,,,,,,0,1,16,17,0,3
Geoff Moulton,,,,,,,,,,,,,,,0,0,0,1,3
Craig Stedman,,,,,,,,,,,,,,,,0,15,0,3
Wade A Kagarise,,,,,,,,,,,,,,,,,0,0,3
Jules Mermelstein,,,,,,,,,,,,,,,,,,0,3
Total,41,30,27,27,27,26,26,25,25,27,25,21,21,20,20,17,17,1,3
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,4
,Vincent Furlong,Lucretia C Clemons,Stella Tsai,Vikki Kristiansson,Zac Shaffer,Mark B Cohen,Deborah Canty,Shanese Johnson,Deborah Cianfrani,Debbie Kunselman,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Jules Mermelstein,4
Vincent Furlong,0,32,32,33,31,30,30,27,26,26,26,25,25,23,23,21,18,2,4
Lucretia C Clemons,,0,36,36,33,32,34,31,28,30,31,29,29,7,7,4,3,3,4
Stella Tsai,,,0,36,32,31,33,31,27,28,30,28,28,7,7,4,3,3,4
Vikki Kristiansson,,,,0,33,32,33,31,27,28,29,29,28,8,7,5,3,4,4
Zac Shaffer,,,,,0,31,31,28,27,31,29,28,27,8,7,5,2,6,4
Mark B Cohen,,,,,,0,32,30,26,28,28,30,26,6,6,7,4,5,4
Deborah Canty,,,,,,,0,30,26,28,28,29,28,7,8,5,3,2,4
Shanese Johnson,,,,,,,,0,26,25,27,28,24,4,4,4,2,2,4
Deborah Cianfrani,,,,,,,,,0,25,25,25,21,2,3,3,2,1,4
Debbie Kunselman,,,,,,,,,,0,27,26,26,3,3,2,0,6,4
Maria Mclaughlin,,,,,,,,,,,0,27,26,3,2,1,0,3,4
Carolyn H Nichols,,,,,,,,,,,,0,25,2,2,3,0,3,4
Geoff Moulton,,,,,,,,,,,,,0,3,3,0,0,2,4
Emil Giordano,,,,,,,,,,,,,,0,21,18,17,2,4
Craig Stedman,,,,,,,,,,,,,,,0,19,17,0,4
Mary Murray,,,,,,,,,,,,,,,,0,17,1,4
Wade A Kagarise,,,,,,,,,,,,,,,,,0,0,4
Jules Mermelstein,,,,,,,,,,,,,,,,,,0,4
Total,49,38,37,37,37,36,35,31,28,33,33,30,29,24,23,21,18,7,4
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,5
