col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,All
,Vincent Furlong,Deborah Cianfrani,Vikki Kristiansson,Stella Tsai,Deborah Canty,Lucretia C Clemons,Zac Shaffer,Mark B Cohen,Shanese Johnson,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Jules Mermelstein,All
Vincent Furlong,125,"2,027","2,059","1,943","1,963","1,963","1,961","1,944","1,873","2,930","2,860","2,673","2,663","2,108","1,685","1,651","1,553",122,All
Deborah Cianfrani,,10,"1,960","1,872","1,996","1,867","1,878","1,911","1,835",436,516,346,319,"1,838","1,667","1,639","1,468",85,All
Vikki Kristiansson,,,4,"1,980","1,958","2,006","1,934","1,837","1,898",490,459,324,376,"1,888","1,652","1,612","1,538",92,All
Stella Tsai,,,,2,"1,896","1,932","1,834","1,786","1,864",435,389,288,334,"1,843","1,618","1,584","1,528",84,All
Deborah Canty,,,,,1,"1,903","1,899","1,868","1,840",386,466,327,282,"1,770","1,659","1,630","1,461",86,All
Lucretia C Clemons,,,,,,0,"1,904","1,794","1,910",434,378,275,332,"1,806","1,601","1,577","1,514",87,All
Zac Shaffer,,,,,,,2,"1,834","1,799",387,417,317,290,"1,754","1,593","1,567","1,456",85,All
Mark B Cohen,,,,,,,,5,"1,776",396,443,334,302,"1,722","1,565","1,537","1,416",87,All
Shanese Johnson,,,,,,,,,0,402,357,260,325,"1,712","1,532","1,517","1,472",73,All
Emil Giordano,,,,,,,,,,31,"2,750","2,677","2,741",382,149,71,170,40,All
Mary Murray,,,,,,,,,,,23,"2,625","2,615",363,226,192,35,45,All
Craig Stedman,,,,,,,,,,,,23,"2,580",109,84,59,58,28,All
Wade A Kagarise,,,,,,,,,,,,,6,230,32,42,123,31,All
Maria Mclaughlin,,,,,,,,,,,,,,109,"1,792","1,778","1,643",78,All
Debbie Kunselman,,,,,,,,,,,,,,,4,"1,689","1,522",64,All
Carolyn H Nichols,,,,,,,,,,,,,,,,7,"1,513",71,All
Geoff Moulton,,,,,,,,,,,,,,,,,2,34,All
Jules Mermelstein,,,,,,,,,,,,,,,,,,2,All
Total,"5,116","2,250","2,243","2,176","2,131","2,117","2,102","2,095","1,995","3,197","3,134","2,889","2,857","2,672","1,946","1,937","1,751",150,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,,,,,,,,1
,Vincent Furlong,Deborah Cianfrani,Deborah Canty,Mark B Cohen,Shanese Johnson,Lucretia C Clemons,Stella Tsai,Vikki Kristiansson,Zac Shaffer,Maria Mclaughlin,Mary Murray,Emil Giordano,Wade A Kagarise,Craig Stedman,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Jules Mermelstein,1
Vincent Furlong,2,38,37,38,37,37,35,36,36,39,47,44,45,43,32,31,29,3,1
Deborah Cianfrani,,0,40,38,37,37,36,37,37,37,9,6,6,6,33,33,29,3,1
Deborah Canty,,,0,37,37,37,36,36,37,35,9,6,6,6,33,32,28,3,1
Mark B Cohen,,,,0,36,36,35,36,36,34,8,6,6,6,31,30,30,3,1
Shanese Johnson,,,,,0,36,34,34,35,34,8,6,6,7,31,31,28,2,1
Lucretia C Clemons,,,,,,0,37,35,36,34,9,5,6,6,31,32,28,3,1
Stella Tsai,,,,,,,0,35,35,33,8,5,5,5,30,30,27,3,1
Vikki Kristiansson,,,,,,,,0,34,32,8,5,6,6,31,30,27,3,1
Zac Shaffer,,,,,,,,,0,33,7,5,5,5,30,30,28,3,1
Maria Mclaughlin,,,,,,,,,,4,7,5,3,1,35,35,30,2,1
Mary Murray,,,,,,,,,,,1,46,46,42,3,3,1,2,1
Emil Giordano,,,,,,,,,,,,0,43,41,3,0,1,0,1
Wade A Kagarise,,,,,,,,,,,,,0,43,0,1,0,2,1
Craig Stedman,,,,,,,,,,,,,,1,1,1,0,1,1
Debbie Kunselman,,,,,,,,,,,,,,,0,33,29,1,1
Carolyn H Nichols,,,,,,,,,,,,,,,,0,29,1,1
Geoff Moulton,,,,,,,,,,,,,,,,,0,0,1
