col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,All
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Mary Murray,Craig Stedman,Emil Giordano,Jules Mermelstein,Wade A Kagarise,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,All
Carolyn H Nichols,68,"1,979","1,949","1,923",25,15,12,23,10,"2,030","1,989",16,12,All
Maria Mclaughlin,,11,"1,918","1,894",20,7,7,15,5,"1,926","1,958",18,10,All
Debbie Kunselman,,,5,"1,876",18,10,6,20,7,"1,894","1,894",19,8,All
Geoff Moulton,,,,3,1,10,9,12,7,"1,869","1,873",13,8,All
Mary Murray,,,,,1,19,19,4,18,16,21,23,21,All
Craig Stedman,,,,,,0,22,4,22,14,14,20,25,All
Emil Giordano,,,,,,,1,2,19,10,13,23,20,All
Jules Mermelstein,,,,,,,,1,4,20,26,5,3,All
Wade A Kagarise,,,,,,,,,0,10,9,19,22,All
Irene M Clark,,,,,,,,,,10,"1,893",4,9,All
Ellen Ceisler,,,,,,,,,,,8,17,6,All
Christine Fizzano Cannon,,,,,,,,,,,,0,19,All
Paul Lalley,,,,,,,,,,,,,0,All
Total,"2,262","2,100","1,990","1,962",48,43,37,35,31,"2,114","2,078",41,35,All
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,1
,Carolyn H Nichols,Debbie Kunselman,Maria Mclaughlin,Geoff Moulton,Craig Stedman,Emil Giordano,Mary Murray,Wade A Kagarise,Jules Mermelstein,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,1
Carolyn H Nichols,2,63,64,61,0,0,0,0,0,65,64,1,0,1
Debbie Kunselman,,1,63,61,0,0,0,0,0,62,61,1,0,1
Maria Mclaughlin,,,0,61,0,0,0,0,0,61,64,1,0,1
Geoff Moulton,,,,0,0,0,0,0,0,61,59,1,0,1
Craig Stedman,,,,,0,1,1,1,0,1,1,0,0,1
Emil Giordano,,,,,,0,1,1,0,1,1,0,0,1
Mary Murray,,,,,,,0,1,0,1,1,0,0,1
Wade A Kagarise,,,,,,,,0,0,1,1,0,0,1
Jules Mermelstein,,,,,,,,,0,0,0,0,0,1
Irene M Clark,,,,,,,,,,0,63,0,0,1
Ellen Ceisler,,,,,,,,,,,0,1,0,1
Christine Fizzano Cannon,,,,,,,,,,,,0,0,1
Paul Lalley,,,,,,,,,,,,,0,1
Total,71,66,66,63,1,1,1,1,0,69,67,1,0,1
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,2
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Emil Giordano,Mary Murray,Wade A Kagarise,Craig Stedman,Jules Mermelstein,Irene M Clark,Ellen Ceisler,Christine Fizzano Cannon,Paul Lalley,2
Carolyn H Nichols,1,58,57,57,1,1,0,0,3,67,62,1,1,2
Maria Mclaughlin,,0,60,57,1,1,1,0,0,61,63,1,2,2
Debbie Kunselman,,,0,56,0,1,1,0,2,58,59,1,1,2
Geoff Moulton,,,,0,1,0,1,0,1,59,57,2,0,2
Emil Giordano,,,,,0,3,3,3,1,1,2,4,4,2
Mary Murray,,,,,,0,3,3,0,1,0,3,4,2
Wade A Kagarise,,,,,,,0,3,0,1,0,4,3,2
Craig Stedman,,,,,,,,0,0,0,0,3,3,2
Jules Mermelstein,,,,,,,,,0,2,3,1,0,2
Irene M Clark,,,,,,,,,,1,57,1,1,2
Ellen Ceisler,,,,,,,,,,,0,1,1,2
Christine Fizzano Cannon,,,,,,,,,,,,0,3,2
Paul Lalley,,,,,,,,,,,,,0,2
Total,76,70,62,61,6,4,4,3,3,76,69,5,5,2
,Judge Of The Superior Court,,,,,,,,,Judge Of The Commonwealth Court,,,,3
