col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Judge Of The Superior Court,,,,,,,,,Judge Of The Municipal Court,,All
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Mary Murray,Emil Giordano,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Marissa Brumbach,Matt Wolf,All
Carolyn H Nichols,139,"3,532","3,483","3,408",45,24,30,10,61,"3,553","3,403",All
Maria Mclaughlin,,39,"3,448","3,385",39,27,28,14,39,"3,506","3,381",All
Debbie Kunselman,,,13,"3,369",37,33,27,10,60,"3,398","3,317",All
Geoff Moulton,,,,6,15,32,22,14,24,"3,320","3,272",All
Mary Murray,,,,,1,102,98,96,13,62,64,All
Emil Giordano,,,,,,1,111,104,9,58,64,All
Craig Stedman,,,,,,,1,98,6,56,59,All
Wade A Kagarise,,,,,,,,0,8,36,36,All
Jules Mermelstein,,,,,,,,,5,67,54,All
Marissa Brumbach,,,,,,,,,,30,"3,383",All
Matt Wolf,,,,,,,,,,,8,All
Total,"3,956","3,783","3,602","3,506",155,154,146,122,88,"3,806","3,592",All
,Judge Of The Superior Court,,,,,,,,,Judge Of The Municipal Court,,1
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Craig Stedman,Jules Mermelstein,Wade A Kagarise,Emil Giordano,Mary Murray,Matt Wolf,Marissa Brumbach,1
Carolyn H Nichols,2,78,78,70,1,1,1,0,0,79,77,1
Maria Mclaughlin,,2,80,71,0,1,0,0,0,80,77,1
Debbie Kunselman,,,0,71,0,1,0,0,0,79,76,1
Geoff Moulton,,,,0,1,0,1,0,0,72,70,1
Craig Stedman,,,,,0,0,1,0,0,1,1,1
Jules Mermelstein,,,,,,0,0,0,0,1,1,1
Wade A Kagarise,,,,,,,0,0,0,1,1,1
Emil Giordano,,,,,,,,0,0,0,0,1
Mary Murray,,,,,,,,,0,0,0,1
Matt Wolf,,,,,,,,,,1,78,1
Marissa Brumbach,,,,,,,,,,,1,1
Total,85,85,81,72,1,1,1,0,0,84,81,1
,Judge Of The Municipal Court,,Judge Of The Superior Court,,,,,,,,,2
,Marissa Brumbach,Matt Wolf,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Jules Mermelstein,2
Marissa Brumbach,13,132,142,140,134,131,5,3,3,3,4,2
Matt Wolf,,1,129,129,125,124,3,2,2,1,2,2
Carolyn H Nichols,,,9,140,138,135,1,1,1,0,4,2
Maria Mclaughlin,,,,3,133,134,2,2,1,1,1,2
Debbie Kunselman,,,,,0,131,1,0,1,0,5,2
Geoff Moulton,,,,,,0,2,1,0,1,0,2
Emil Giordano,,,,,,,0,9,8,9,0,2
Craig Stedman,,,,,,,,0,8,8,0,2
Mary Murray,,,,,,,,,0,8,0,2
Wade A Kagarise,,,,,,,,,,0,0,2
Jules Mermelstein,,,,,,,,,,,0,2
Total,172,139,163,152,142,139,11,10,9,9,6,2
,Judge Of The Superior Court,,,,,,,,,Judge Of The Municipal Court,,3
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Mary Murray,Craig Stedman,Emil Giordano,Jules Mermelstein,Wade A Kagarise,Marissa Brumbach,Matt Wolf,3
Carolyn H Nichols,0,23,22,18,2,1,1,1,0,24,23,3
Maria Mclaughlin,,0,22,18,3,1,1,0,1,23,22,3
Debbie Kunselman,,,0,18,3,0,0,1,1,22,21,3
Geoff Moulton,,,,0,0,0,0,0,0,17,17,3
Mary Murray,,,,,0,0,0,0,1,3,2,3
Craig Stedman,,,,,,0,1,0,0,1,1,3
Emil Giordano,,,,,,,0,0,0,1,1,3
Jules Mermelstein,,,,,,,,0,0,1,1,3
Wade A Kagarise,,,,,,,,,0,1,1,3
Marissa Brumbach,,,,,,,,,,0,23,3
Matt Wolf,,,,,,,,,,,0,3
Total,26,24,23,18,3,1,1,1,1,25,24,3
,Judge Of The Superior Court,,,,,,,,,Judge Of The Municipal Court,,4
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Mary Murray,Craig Stedman,Emil Giordano,Wade A Kagarise,Marissa Brumbach,Matt Wolf,4
Carolyn H Nichols,6,85,86,82,3,0,0,0,0,84,84,4
Maria Mclaughlin,,0,85,83,2,0,0,0,0,86,85,4
Debbie Kunselman,,,2,83,3,0,0,0,0,80,85,4
Geoff Moulton,,,,0,1,0,0,0,0,80,84,4
Jules Mermelstein,,,,,0,0,0,0,0,1,2,4
Mary Murray,,,,,,0,2,2,2,1,0,4
Craig Stedman,,,,,,,0,2,2,0,0,4
Emil Giordano,,,,,,,,0,2,0,0,4
Wade A Kagarise,,,,,,,,,0,0,0,4
Marissa Brumbach,,,,,,,,,,0,82,4
Matt Wolf,,,,,,,,,,,0,4
Total,97,93,90,85,3,3,2,2,2,90,89,4
,Judge Of The Superior Court,,,,,,,,,Judge Of The Municipal Court,,5
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Jules Mermelstein,Matt Wolf,Marissa Brumbach,5
Carolyn H Nichols,6,131,131,124,0,1,2,0,3,126,123,5
Maria Mclaughlin,,0,136,129,3,2,3,1,3,127,127,5
Debbie Kunselman,,,0,130,4,3,4,1,4,128,127,5
Geoff Moulton,,,,1,4,4,1,1,1,126,121,5
Emil Giordano,,,,,0,7,4,5,0,9,7,5
Craig Stedman,,,,,,0,3,4,0,8,7,5
Mary Murray,,,,,,,0,3,1,6,5,5
Wade A Kagarise,,,,,,,,0,0,5,4,5
Jules Mermelstein,,,,,,,,,0,2,4,5
Matt Wolf,,,,,,,,,,0,124,5
Marissa Brumbach,,,,,,,,,,,0,5
Total,144,141,139,134,9,8,7,5,4,139,136,5
,Judge Of The Superior Court,,,,,,,,,Judge Of The Municipal Court,,6
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Jules Mermelstein,Emil Giordano,Mary Murray,Wade A Kagarise,Craig Stedman,Marissa Brumbach,Matt Wolf,6
Carolyn H Nichols,1,155,154,149,6,2,2,0,0,157,150,6
Maria Mclaughlin,,0,150,146,6,1,2,0,0,149,146,6
Debbie Kunselman,,,1,149,4,2,2,1,1,148,145,6
Geoff Moulton,,,,1,0,2,1,1,1,143,142,6
Jules Mermelstein,,,,,0,1,1,1,0,6,6,6
Emil Giordano,,,,,,0,4,4,5,5,5,6
Mary Murray,,,,,,,0,5,4,4,4,6
Wade A Kagarise,,,,,,,,0,4,3,3,6
Craig Stedman,,,,,,,,,0,3,3,6
Marissa Brumbach,,,,,,,,,,0,151,6
Matt Wolf,,,,,,,,,,,1,6
Total,171,159,158,152,8,7,7,6,5,165,157,6
,Judge Of The Superior Court,,,,,,,,,Judge Of The Municipal Court,,7
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Craig Stedman,Mary Murray,Emil Giordano,Wade A Kagarise,Jules Mermelstein,Marissa Brumbach,Matt Wolf,7
Maria Mclaughlin,2,146,146,142,1,2,0,0,1,146,141,7
Carolyn H Nichols,,1,143,141,1,2,0,0,1,139,137,7
Debbie Kunselman,,,0,139,2,3,0,0,1,136,137,7
Geoff Moulton,,,,0,0,0,0,0,0,132,137,7
Craig Stedman,,,,,1,10,9,9,0,2,2,7
Mary Murray,,,,,,0,8,8,0,3,2,7
Emil Giordano,,,,,,,0,9,0,1,1,7
Wade A Kagarise,,,,,,,,0,0,1,1,7
Jules Mermelstein,,,,,,,,,0,1,0,7
Marissa Brumbach,,,,,,,,,,1,135,7
Matt Wolf,,,,,,,,,,,0,7
Total,160,152,148,144,12,11,9,9,1,152,145,7
,Judge Of The Superior Court,,,,,,,,,Judge Of The Municipal Court,,8
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Mary Murray,Wade A Kagarise,Craig Stedman,Emil Giordano,Jules Mermelstein,Marissa Brumbach,Matt Wolf,8
Carolyn H Nichols,4,140,142,138,2,1,0,0,1,143,136,8
Maria Mclaughlin,,1,138,137,1,0,0,0,1,141,134,8
Debbie Kunselman,,,1,137,2,1,0,0,1,140,135,8
