col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Judge Of The Superior Court,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Jules Mermelstein,Vincent Furlong,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Zac Shaffer,Deborah Canty,Deborah Cianfrani,Shanese Johnson,Mark B Cohen,All
Maria Mclaughlin,44,"2,386","2,397","2,203",96,89,38,34,209,"2,109","2,397","2,355","2,321","2,287","2,279","2,043","1,996","1,969",All
Debbie Kunselman,,2,"2,407","2,272",78,56,49,11,252,"2,072","2,383","2,350","2,334","2,273","2,296","2,054","2,015","1,981",All
Carolyn H Nichols,,,7,"2,224",34,56,30,18,257,"2,070","2,380","2,341","2,319","2,278","2,281","2,036","2,009","1,971",All
Geoff Moulton,,,,1,75,13,55,22,110,"1,953","2,209","2,183","2,160","2,132","2,128","1,883","1,859","1,857",All
Emil Giordano,,,,,7,394,396,379,19,465,128,130,118,125,133,129,91,110,All
Mary Murray,,,,,,3,371,378,24,433,102,107,96,102,103,119,90,103,All
Craig Stedman,,,,,,,4,368,12,413,92,91,80,94,91,75,63,73,All
Wade A Kagarise,,,,,,,,0,13,384,59,58,52,61,58,63,49,59,All
Jules Mermelstein,,,,,,,,,12,234,282,266,262,259,263,225,216,197,All
Vincent Furlong,,,,,,,,,,6,"2,197","2,196","2,177","2,187","2,179","1,974","1,924","1,949",All
Stella Tsai,,,,,,,,,,,4,"2,489","2,462","2,422","2,428","2,137","2,105","2,065",All
Vikki Kristiansson,,,,,,,,,,,,2,"2,449","2,408","2,407","2,117","2,083","2,045",All
Lucretia C Clemons,,,,,,,,,,,,,2,"2,396","2,396","2,104","2,089","2,036",All
Zac Shaffer,,,,,,,,,,,,,,4,"2,348","2,073","2,055","2,057",All
Deborah Canty,,,,,,,,,,,,,,,2,"2,119","2,096","2,059",All
Deborah Cianfrani,,,,,,,,,,,,,,,,6,"2,080","2,057",All
Shanese Johnson,,,,,,,,,,,,,,,,,0,"2,026",All
Mark B Cohen,,,,,,,,,,,,,,,,,,4,All
Total,"2,706","2,586","2,580","2,373",536,489,462,418,337,"2,647","2,623","2,566","2,535","2,497","2,495","2,257","2,157","2,144",All
,Judge Of The Superior Court,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,1
,Maria Mclaughlin,Debbie Kunselman,Carolyn H Nichols,Geoff Moulton,Jules Mermelstein,Emil Giordano,Craig Stedman,Mary Murray,Wade A Kagarise,Stella Tsai,Lucretia C Clemons,Vikki Kristiansson,Zac Shaffer,Deborah Canty,Vincent Furlong,Deborah Cianfrani,Mark B Cohen,Shanese Johnson,1
Maria Mclaughlin,1,126,121,110,12,5,1,1,0,124,118,121,116,112,100,101,97,97,1
Debbie Kunselman,,0,126,111,17,3,1,2,0,126,121,123,117,116,101,103,96,99,1
Carolyn H Nichols,,,0,109,14,2,0,2,0,122,117,118,113,113,98,100,95,98,1
Geoff Moulton,,,,0,5,4,2,1,1,111,107,109,108,103,94,90,92,88,1
Jules Mermelstein,,,,,1,1,1,2,0,18,16,15,16,17,14,12,11,12,1
Emil Giordano,,,,,,0,11,8,10,5,5,5,5,5,13,5,4,3,1
Craig Stedman,,,,,,,0,9,10,3,2,2,2,3,13,1,2,1,1
Mary Murray,,,,,,,,1,8,2,1,1,1,2,9,1,1,0,1
Wade A Kagarise,,,,,,,,,0,1,1,1,1,1,10,1,1,1,1
Stella Tsai,,,,,,,,,,0,125,127,123,121,106,105,102,103,1
Lucretia C Clemons,,,,,,,,,,,0,124,120,118,105,102,98,102,1
Vikki Kristiansson,,,,,,,,,,,,0,121,119,105,104,100,101,1
Zac Shaffer,,,,,,,,,,,,,0,116,105,103,102,100,1
Deborah Canty,,,,,,,,,,,,,,0,106,104,101,102,1
Vincent Furlong,,,,,,,,,,,,,,,1,91,93,92,1
Deborah Cianfrani,,,,,,,,,,,,,,,,0,99,102,1
Mark B Cohen,,,,,,,,,,,,,,,,,0,98,1
Shanese Johnson,,,,,,,,,,,,,,,,,,0,1
Total,134,133,127,115,20,16,13,12,10,134,128,128,125,122,117,109,104,104,1
,Judge Of The Superior Court,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,2
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Emil Giordano,Jules Mermelstein,Craig Stedman,Mary Murray,Wade A Kagarise,Stella Tsai,Lucretia C Clemons,Vikki Kristiansson,Zac Shaffer,Deborah Canty,Vincent Furlong,Deborah Cianfrani,Mark B Cohen,Shanese Johnson,2
Maria Mclaughlin,3,139,135,122,8,15,4,4,0,143,135,135,133,130,120,113,111,109,2
Carolyn H Nichols,,0,140,126,4,19,4,4,2,141,139,138,134,134,122,117,111,111,2
Debbie Kunselman,,,0,130,4,19,1,2,0,137,136,134,131,131,117,115,111,112,2
Geoff Moulton,,,,0,3,8,0,1,0,127,127,125,121,121,110,107,105,105,2
Emil Giordano,,,,,0,3,17,15,13,7,8,8,6,7,21,8,6,6,2
Jules Mermelstein,,,,,,0,1,0,0,19,19,19,18,19,15,16,14,15,2
Craig Stedman,,,,,,,0,16,15,3,4,3,4,3,16,6,5,3,2
Mary Murray,,,,,,,,0,15,4,4,4,4,4,16,5,3,4,2
Wade A Kagarise,,,,,,,,,0,0,1,0,0,0,13,1,0,0,2
Stella Tsai,,,,,,,,,,0,145,142,142,141,127,120,115,118,2
Lucretia C Clemons,,,,,,,,,,,0,141,137,139,127,120,115,117,2
Vikki Kristiansson,,,,,,,,,,,,2,135,136,124,118,113,115,2
Zac Shaffer,,,,,,,,,,,,,0,136,123,117,114,115,2
Deborah Canty,,,,,,,,,,,,,,0,126,118,114,116,2
Vincent Furlong,,,,,,,,,,,,,,,0,106,105,106,2
Deborah Cianfrani,,,,,,,,,,,,,,,,0,116,117,2
Mark B Cohen,,,,,,,,,,,,,,,,,0,114,2
Shanese Johnson,,,,,,,,,,,,,,,,,,0,2
Total,155,150,147,133,25,23,20,19,15,154,149,147,143,141,141,126,119,119,2
