col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,All
,Vincent Furlong,Deborah Canty,Stella Tsai,Shanese Johnson,Deborah Cianfrani,Mark B Cohen,Vikki Kristiansson,Lucretia C Clemons,Zac Shaffer,Marissa Brumbach,Matt Wolf,All
Vincent Furlong,33,415,407,410,409,405,411,409,412,405,401,All
Deborah Canty,,3,419,424,419,415,426,421,419,418,414,All
Stella Tsai,,,3,414,411,409,417,415,414,416,406,All
Shanese Johnson,,,,3,414,413,419,417,415,413,407,All
Deborah Cianfrani,,,,,6,409,415,411,412,409,402,All
Mark B Cohen,,,,,,3,414,411,410,407,409,All
Vikki Kristiansson,,,,,,,2,419,417,413,407,All
Lucretia C Clemons,,,,,,,,1,414,408,404,All
Zac Shaffer,,,,,,,,,1,408,404,All
Marissa Brumbach,,,,,,,,,,4,404,All
Matt Wolf,,,,,,,,,,,4,All
Total,458,446,437,436,434,434,434,427,426,453,442,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,1
,Deborah Cianfrani,Mark B Cohen,Shanese Johnson,Deborah Canty,Lucretia C Clemons,Stella Tsai,Vikki Kristiansson,Vincent Furlong,Zac Shaffer,Marissa Brumbach,Matt Wolf,1
Deborah Cianfrani,3,15,15,15,15,14,15,14,14,14,14,1
Mark B Cohen,,0,15,15,15,14,15,14,14,14,15,1
Shanese Johnson,,,0,15,15,14,15,14,14,15,14,1
Deborah Canty,,,,0,15,14,15,14,14,14,14,1
Lucretia C Clemons,,,,,0,14,15,14,14,14,14,1
Stella Tsai,,,,,,1,14,14,14,14,13,1
Vikki Kristiansson,,,,,,,0,14,14,14,14,1
Vincent Furlong,,,,,,,,1,14,14,13,1
Zac Shaffer,,,,,,,,,0,14,13,1
Marissa Brumbach,,,,,,,,,,0,13,1
Matt Wolf,,,,,,,,,,,0,1
Total,18,16,16,15,15,15,15,15,14,15,15,1
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,2
,Deborah Cianfrani,Mark B Cohen,Vincent Furlong,Deborah Canty,Lucretia C Clemons,Shanese Johnson,Stella Tsai,Vikki Kristiansson,Zac Shaffer,Marissa Brumbach,Matt Wolf,2
Deborah Cianfrani,0,10,10,10,10,10,10,10,10,10,10,2
Mark B Cohen,,0,9,10,10,10,10,10,10,11,10,2
Vincent Furlong,,,1,9,9,9,9,9,9,9,9,2
Deborah Canty,,,,0,10,10,10,10,10,10,10,2
Lucretia C Clemons,,,,,0,10,10,10,10,10,10,2
Shanese Johnson,,,,,,0,10,10,10,10,10,2
Stella Tsai,,,,,,,0,10,10,10,10,2
Vikki Kristiansson,,,,,,,,0,10,10,10,2
Zac Shaffer,,,,,,,,,0,10,10,2
Marissa Brumbach,,,,,,,,,,0,10,2
Matt Wolf,,,,,,,,,,,0,2
Total,11,11,11,10,10,10,10,10,10,11,10,2
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,3
,Zac Shaffer,Deborah Canty,Deborah Cianfrani,Lucretia C Clemons,Mark B Cohen,Shanese Johnson,Stella Tsai,Vikki Kristiansson,Vincent Furlong,Marissa Brumbach,Matt Wolf,3
Zac Shaffer,1,5,5,5,5,5,5,5,5,5,4,3
Deborah Canty,,0,5,5,5,5,5,5,5,5,4,3
Deborah Cianfrani,,,0,5,5,5,5,5,5,5,4,3
Lucretia C Clemons,,,,0,5,5,5,5,5,5,4,3
Mark B Cohen,,,,,0,5,5,5,5,5,4,3
Shanese Johnson,,,,,,0,5,5,5,5,4,3
Stella Tsai,,,,,,,0,5,5,5,4,3
Vikki Kristiansson,,,,,,,,0,5,5,4,3
Vincent Furlong,,,,,,,,,0,5,4,3
Marissa Brumbach,,,,,,,,,,0,4,3
Matt Wolf,,,,,,,,,,,0,3
